,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.06,0.0,0.24,0.1,0.66,1.36,0.0,1.08,0.0,0.31,0.09,1.04,0.0,0.0,0.0,0.37,0.0,0
1,1,0.05,0.0,0.34,0.07,0.84,1.49,0.0,1.31,0.06,0.75,0.03,1.17,0.0,0.0,0.0,0.8,0.0,0
2,2,0.05,0.0,0.43,0.1,0.93,1.68,0.0,1.42,0.06,1.02,0.0,1.23,0.0,0.0,0.02,1.0,0.0,0
3,3,0.03,0.0,0.44,0.1,0.93,1.72,0.0,1.43,0.03,1.09,0.01,1.25,0.0,0.0,0.03,0.92,0.0,0
4,4,0.08,0.0,0.47,0.1,0.95,1.79,0.0,1.45,0.06,1.19,0.01,1.15,0.0,0.0,0.13,0.95,0.0,0
5,5,0.11,0.0,0.44,0.04,0.97,1.72,0.0,1.49,0.11,1.23,0.01,1.05,0.0,0.0,0.18,1.0,0.0,0
6,6,0.16,0.0,0.4,0.0,1.01,1.69,0.0,1.54,0.17,1.29,0.0,1.0,0.0,0.0,0.24,1.07,0.0,0
7,7,0.1,0.0,0.44,0.0,0.97,1.68,0.0,1.45,0.2,1.25,0.0,1.14,0.02,0.0,0.38,1.25,0.19,0
8,8,0.07,0.0,0.49,0.0,0.94,1.67,0.0,1.37,0.24,1.24,0.0,1.31,0.05,0.0,0.54,1.38,0.35,0
9,9,0.01,0.0,0.53,0.0,0.89,1.69,0.0,1.19,0.27,1.2,0.0,1.48,0.23,0.0,0.84,1.51,0.35,0
10,10,0.01,0.0,0.5,0.0,0.9,1.79,0.0,1.08,0.27,1.18,0.0,1.53,0.39,0.0,0.95,1.47,0.18,0
11,11,0.0,0.0,0.45,0.0,0.87,1.76,0.0,1.05,0.29,1.25,0.0,1.59,0.51,0.0,1.02,1.48,0.02,0
12,12,0.0,0.0,0.42,0.0,0.84,1.72,0.0,1.11,0.31,1.32,0.0,1.63,0.48,0.0,0.97,1.52,0.02,0
13,13,0.09,0.0,0.35,0.0,0.79,1.54,0.0,1.31,0.39,1.33,0.0,1.62,0.63,0.0,1.07,1.47,0.09,0
14,14,0.18,0.0,0.29,0.0,0.73,1.49,0.0,1.42,0.4,1.26,0.0,1.59,0.76,0.0,1.15,1.42,0.19,0
15,15,0.18,0.0,0.24,0.0,0.74,1.45,0.0,1.47,0.39,1.18,0.0,1.57,1.0,0.0,1.32,1.31,0.19,0
16,16,0.09,0.0,0.23,0.0,0.74,1.5,0.0,1.35,0.31,1.16,0.0,1.53,1.13,0.0,1.41,1.31,0.1,0
17,17,0.0,0.0,0.31,0.0,0.83,1.58,0.0,1.24,0.27,1.24,0.0,1.51,1.14,0.0,1.39,1.25,0.0,0
18,18,0.0,0.0,0.36,0.0,0.86,1.64,0.0,1.17,0.25,1.35,0.0,1.45,1.04,0.0,1.29,1.26,0.0,0
19,19,0.0,0.0,0.42,0.0,0.92,1.69,0.0,1.19,0.25,1.48,0.0,1.43,0.84,0.0,1.15,1.23,0.0,0
20,20,0.0,0.0,0.31,0.0,0.88,1.59,0.0,1.1,0.24,1.35,0.0,1.31,0.71,0.0,1.26,1.23,0.0,0
21,21,0.0,0.0,0.26,0.0,0.83,1.48,0.0,0.97,0.18,1.21,0.0,1.09,0.57,0.0,1.24,1.18,0.0,0
22,22,0.0,0.0,0.21,0.0,0.8,1.38,0.0,0.81,0.12,1.02,0.0,0.92,0.42,0.0,1.26,1.13,0.0,0
23,23,0.0,0.0,0.24,0.0,0.79,1.29,0.0,0.71,0.07,1.02,0.0,0.86,0.32,0.0,1.15,1.19,0.0,0
24,24,0.0,0.0,0.24,0.0,0.78,1.23,0.0,0.68,0.06,0.99,0.0,0.91,0.24,0.0,1.13,1.26,0.0,0
25,25,0.0,0.0,0.15,0.0,0.74,1.09,0.0,0.66,0.04,0.96,0.0,1.05,0.17,0.0,1.06,1.4,0.0,0
26,26,0.0,0.0,0.09,0.0,0.72,0.97,0.0,0.65,0.02,0.92,0.0,1.13,0.17,0.0,1.03,1.49,0.0,0
27,27,0.0,0.0,0.0,0.0,0.73,0.87,0.0,0.69,0.0,0.92,0.0,1.26,0.11,0.0,0.97,1.55,0.0,0
28,28,0.0,0.0,0.0,0.0,0.74,0.86,0.0,0.7,0.0,0.91,0.0,1.27,0.08,0.0,0.93,1.56,0.0,0
29,29,0.0,0.0,0.0,0.0,0.74,0.93,0.0,0.73,0.0,0.89,0.0,1.3,0.01,0.0,0.9,1.54,0.0,0
30,30,0.0,0.0,0.0,0.0,0.75,0.95,0.0,0.7,0.01,0.9,0.0,1.27,0.0,0.0,0.91,1.51,0.0,0
31,31,0.0,0.0,0.0,0.0,0.74,0.9,0.0,0.71,0.01,0.94,0.0,1.26,0.0,0.0,0.87,1.52,0.0,0
32,32,0.0,0.0,0.0,0.0,0.72,0.82,0.0,0.77,0.01,1.0,0.0,1.3,0.0,0.0,0.96,1.68,0.0,0
33,33,0.0,0.0,0.0,0.0,0.67,0.72,0.0,0.83,0.01,1.01,0.0,1.39,0.0,0.0,1.1,1.9,0.0,0
34,34,0.0,0.0,0.0,0.0,0.71,0.89,0.0,0.92,0.02,1.13,0.0,1.44,0.0,0.0,1.15,2.36,0.0,0
35,35,0.0,0.0,0.0,0.0,0.75,1.05,0.0,0.9,0.03,1.25,0.0,1.48,0.0,0.0,1.04,2.66,0.0,0
36,36,0.0,0.0,0.23,0.0,0.83,1.54,0.06,0.91,0.03,1.32,0.0,1.34,0.26,0.0,0.9,3.12,0.0,0
37,37,0.0,0.0,0.46,0.0,0.82,1.89,0.14,0.87,0.02,1.35,0.0,1.22,0.5,0.0,0.81,3.24,0.0,0
38,38,0.0,0.0,0.65,0.0,0.85,2.24,0.16,0.86,0.2,1.38,0.05,1.08,0.6,0.0,1.01,3.45,0.0,0
39,39,0.0,0.0,0.59,0.0,0.83,2.21,0.11,0.81,0.37,1.55,0.12,1.11,0.39,0.0,1.21,3.54,0.0,0
40,40,0.0,0.0,0.48,0.0,0.86,2.13,0.02,0.85,0.61,1.58,0.12,1.08,0.44,0.0,1.22,3.31,0.06,0
41,41,0.0,0.0,0.44,0.0,0.88,2.1,0.01,0.89,0.67,1.62,0.07,1.07,0.56,0.0,0.98,2.97,0.08,0
42,42,0.0,0.0,0.5,0.0,1.0,2.32,0.01,0.89,0.64,1.53,0.0,1.27,0.67,0.21,0.51,1.89,0.08,0
43,43,0.0,0.0,0.66,0.0,1.23,2.6,0.01,0.84,0.57,1.53,0.0,1.53,0.56,0.45,0.26,1.06,0.02,0
44,44,0.0,0.0,0.84,0.0,1.44,2.78,0.0,0.83,0.52,1.51,0.0,1.83,0.5,0.68,0.0,0.3,0.01,0
45,45,0.0,0.0,0.93,0.0,1.52,2.82,0.0,0.86,0.54,1.56,0.0,1.84,0.52,0.71,0.0,0.23,0.01,0
46,46,0.0,0.0,0.95,0.0,1.62,2.8,0.06,1.03,0.63,1.79,0.0,1.83,0.51,0.74,0.0,0.38,0.01,0
47,47,0.0,0.0,1.04,0.0,1.7,2.76,0.14,1.11,0.69,1.94,0.0,1.62,0.6,0.79,0.0,0.54,0.0,0
48,48,0.0,0.0,1.16,0.0,1.79,2.7,0.22,1.18,0.78,2.1,0.0,1.5,0.66,0.83,0.0,0.72,0.0,0
49,49,0.0,0.0,1.27,0.0,1.82,2.57,0.17,1.39,0.93,2.04,0.02,1.61,1.03,0.9,0.0,1.09,0.0,0
50,50,0.0,0.0,1.24,0.0,1.75,2.41,0.09,1.54,1.01,2.01,0.03,1.77,1.35,0.97,0.0,1.63,0.0,0
51,51,0.0,0.0,1.11,0.0,1.69,2.46,0.0,1.69,1.06,1.95,0.03,1.89,1.71,1.04,0.0,2.23,0.0,0
52,52,0.0,0.0,0.98,0.0,1.51,2.4,0.0,1.49,0.92,2.03,0.02,1.83,1.53,0.97,0.1,2.32,0.0,0
53,53,0.0,0.0,0.88,0.0,1.46,2.4,0.0,1.44,0.91,1.93,0.0,1.83,1.41,0.81,0.32,2.25,0.0,0
