,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.17,0.0,0.51,0.94,0.35,1.24,0.03,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.44,0.0,0
1,1,0.59,0.15,0.94,0.52,0.18,1.05,0.04,0.52,0.0,0.0,0.0,0.15,0.0,0.0,0.98,1.26,0.77,0
2,2,1.01,0.15,1.26,0.21,0.06,0.99,0.03,0.56,0.0,0.0,0.0,0.23,0.02,0.0,0.49,0.97,1.59,0
3,3,1.23,0.14,1.39,0.0,0.0,0.88,0.0,0.57,0.0,0.0,0.0,0.31,0.19,0.0,0.06,0.69,2.3,0
4,4,1.3,0.0,1.36,0.0,0.0,0.92,0.0,0.51,0.0,0.0,0.0,0.25,0.34,0.0,0.06,0.58,2.55,0
5,5,1.11,0.0,1.36,0.0,0.1,0.9,0.0,0.62,0.13,0.0,0.25,0.35,0.32,0.0,0.44,0.39,2.53,0
6,6,0.79,0.0,1.45,0.0,0.23,1.07,0.0,0.72,0.23,0.0,0.5,0.5,0.15,0.0,0.86,0.14,2.22,0
7,7,0.5,0.0,1.53,0.0,0.33,0.99,0.0,0.79,0.31,0.0,0.75,0.62,0.0,0.0,1.33,0.0,1.66,0
8,8,0.33,0.0,1.45,0.0,0.28,0.99,0.0,0.71,0.27,0.0,1.01,0.58,0.0,0.0,1.38,0.0,1.26,0
9,9,0.37,0.0,1.31,0.0,0.15,0.83,0.0,0.72,0.18,0.0,1.12,0.42,0.0,0.0,1.45,0.0,0.86,0
10,10,0.36,0.0,1.23,0.0,0.04,0.85,0.0,0.79,0.11,0.0,1.24,0.32,0.0,0.0,1.44,0.0,0.77,0
11,11,0.37,0.0,1.07,0.0,0.0,0.67,0.0,0.73,0.08,0.0,1.08,0.28,0.0,0.0,1.31,0.0,0.61,0
12,12,0.23,0.0,0.92,0.0,0.0,0.62,0.0,0.64,0.09,0.0,0.9,0.29,0.0,0.0,1.13,0.0,0.56,0
13,13,0.2,0.0,0.72,0.0,0.0,0.38,0.0,0.43,0.07,0.0,0.68,0.19,0.0,0.0,0.73,0.1,0.51,0
14,14,0.1,0.0,0.76,0.0,0.0,0.44,0.0,0.35,0.02,0.0,0.46,0.17,0.0,0.0,0.38,0.12,0.75,0
15,15,0.07,0.0,0.7,0.0,0.0,0.28,0.0,0.25,0.0,0.0,0.45,0.13,0.0,0.0,0.2,0.41,1.22,0
16,16,0.02,0.0,0.7,0.0,0.0,0.41,0.0,0.26,0.0,0.0,0.38,0.24,0.0,0.0,0.28,0.58,1.61,0
17,17,0.02,0.0,0.91,0.0,0.02,0.21,0.0,0.3,0.0,0.0,0.32,0.25,0.0,0.0,0.47,0.96,1.67,0
18,18,0.02,0.0,1.03,0.0,0.1,0.48,0.0,0.28,0.0,0.0,0.16,0.24,0.0,0.06,0.5,1.23,1.15,0
19,19,0.16,0.0,0.98,0.0,0.15,0.39,0.0,0.41,0.01,0.0,0.08,0.13,0.1,0.06,0.55,1.31,0.61,0
20,20,0.16,0.0,0.68,0.0,0.15,0.45,0.09,0.65,0.04,0.0,0.09,0.1,0.15,0.06,0.87,1.21,0.29,0
21,21,0.36,0.0,0.59,0.11,0.07,0.31,0.24,0.86,0.09,0.0,0.09,0.1,0.3,0.0,1.39,0.88,0.54,0
22,22,0.56,0.0,0.8,0.13,0.01,0.8,0.44,0.99,0.15,0.0,0.09,0.26,0.4,0.0,1.96,0.78,0.79,0
23,23,0.98,0.0,1.04,0.35,0.07,1.09,0.62,1.04,0.17,0.0,0.0,0.46,0.58,0.0,2.09,0.83,0.83,0
24,24,1.3,0.0,1.2,0.5,0.07,1.2,0.67,0.98,0.12,0.0,0.0,0.8,0.65,0.0,1.88,1.2,0.57,0
25,25,1.42,0.0,1.17,0.84,0.07,0.83,0.67,0.85,0.06,0.0,0.01,1.27,0.61,0.06,1.37,1.38,0.32,0
26,26,1.32,0.0,1.08,0.75,0.0,0.6,0.53,0.76,0.0,0.0,0.01,1.76,0.43,0.1,1.01,1.59,0.06,0
27,27,0.99,0.0,0.91,0.61,0.0,0.32,0.63,0.8,0.0,0.0,0.01,2.24,0.34,0.33,0.53,1.48,0.0,0
28,28,0.52,0.0,0.65,0.32,0.0,0.21,0.63,0.9,0.0,0.0,0.07,2.24,0.27,0.76,0.27,1.26,0.0,0
29,29,0.26,0.0,0.37,0.24,0.0,0.25,0.68,1.04,0.0,0.0,0.17,2.19,0.35,1.18,0.02,0.94,0.0,0
30,30,0.17,0.0,0.17,0.12,0.0,0.35,0.47,1.17,0.0,0.0,0.29,1.87,0.24,1.41,0.0,0.55,0.0,0
31,31,0.24,0.0,0.12,0.07,0.0,0.48,0.4,1.36,0.03,0.0,0.37,1.83,0.24,1.26,0.02,0.42,0.0,0
32,32,0.33,0.0,0.09,0.02,0.0,0.38,0.29,1.48,0.14,0.0,0.5,1.71,0.09,1.17,0.11,0.18,0.0,0
33,33,0.23,0.0,0.07,0.07,0.0,0.4,0.39,1.73,0.24,0.0,0.58,1.82,0.08,1.15,0.49,0.08,0.0,0
34,34,0.15,0.0,0.04,0.06,0.0,0.41,0.49,1.84,0.26,0.0,0.56,1.94,0.0,1.35,0.79,0.0,0.0,0
35,35,0.0,0.0,0.0,0.06,0.0,0.5,0.69,1.98,0.28,0.0,0.49,2.1,0.0,1.6,0.81,0.0,0.0,0
36,36,0.0,0.0,0.0,0.0,0.0,0.5,0.89,1.72,0.25,0.0,0.3,2.08,0.0,1.72,0.66,0.25,0.0,0
37,37,0.08,0.0,0.05,0.0,0.0,0.53,0.9,1.65,0.29,0.0,0.25,2.1,0.0,1.69,0.46,0.79,0.0,0
38,38,0.36,0.0,0.33,0.0,0.01,0.7,0.98,1.64,0.32,0.0,0.16,2.17,0.0,1.55,0.56,1.3,0.0,0
39,39,0.7,0.0,0.9,0.0,0.03,0.75,0.93,1.95,0.39,0.0,0.2,2.36,0.0,1.36,0.72,1.7,0.0,0
40,40,1.07,0.0,1.4,0.0,0.03,0.79,0.93,2.03,0.48,0.0,0.24,2.53,0.0,1.27,0.96,1.76,0.0,0
41,41,1.45,0.0,1.63,0.0,0.02,0.88,0.85,1.92,0.51,0.02,0.17,2.26,0.0,1.2,0.96,1.97,0.0,0
42,42,1.65,0.0,1.47,0.0,0.0,0.94,0.75,1.62,0.6,0.15,0.13,1.98,0.0,1.28,0.87,2.14,0.0,0
43,43,1.58,0.0,1.31,0.0,0.0,0.91,0.67,1.61,0.62,0.15,0.0,1.56,0.0,1.25,0.98,1.93,0.0,0
44,44,1.3,0.0,1.26,0.15,0.0,0.86,0.65,1.88,0.71,0.12,0.02,1.4,0.0,1.16,1.49,1.53,0.0,0
45,45,1.11,0.0,1.26,0.15,0.06,0.91,0.7,2.25,0.79,0.0,0.08,1.3,0.02,1.1,1.79,0.94,0.0,0
