,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.0,0.0,1.94,0.99,0.0,1.13,2.36,0.11,0.0,0.02,0.0,0.0,1.32,0.15,0.79,0
1,1,0.14,0.01,0.38,0.2,1.51,0.59,0.08,1.12,1.97,0.04,0.16,0.02,0.0,0.02,1.06,0.13,0.6,0
2,2,0.15,0.01,0.48,0.2,1.38,0.4,0.11,1.2,1.84,0.06,0.16,0.01,0.0,0.04,0.98,0.09,0.48,0
3,3,0.1,0.01,0.4,0.13,1.51,0.52,0.07,1.23,1.92,0.06,0.09,0.0,0.0,0.12,1.13,0.04,0.47,0
4,4,0.01,0.0,0.29,0.0,1.69,0.55,0.05,1.28,2.07,0.08,0.0,0.0,0.0,0.11,1.21,0.02,0.53,0
5,5,0.0,0.0,0.3,0.0,1.72,0.62,0.02,1.16,2.1,0.02,0.0,0.0,0.0,0.14,1.25,0.01,0.51,0
6,6,0.0,0.0,0.33,0.0,1.71,0.53,0.05,1.13,2.11,0.08,0.0,0.0,0.0,0.08,1.2,0.01,0.54,0
7,7,0.0,0.0,0.3,0.0,1.62,0.52,0.1,1.11,2.03,0.1,0.0,0.0,0.0,0.09,1.18,0.0,0.51,0
8,8,0.0,0.0,0.3,0.01,1.57,0.33,0.17,1.08,1.97,0.16,0.05,0.0,0.0,0.09,1.11,0.0,0.51,0
9,9,0.02,0.0,0.21,0.05,1.53,0.23,0.18,1.06,1.92,0.21,0.15,0.0,0.0,0.12,1.01,0.0,0.38,0
10,10,0.06,0.0,0.28,0.13,1.44,0.09,0.18,1.06,1.87,0.21,0.28,0.03,0.0,0.17,0.92,0.0,0.26,0
11,11,0.12,0.0,0.28,0.28,1.38,0.15,0.15,1.17,1.83,0.25,0.26,0.08,0.0,0.19,0.88,0.03,0.25,0
12,12,0.17,0.0,0.37,0.34,1.33,0.23,0.12,1.21,1.8,0.22,0.24,0.15,0.0,0.25,0.88,0.03,0.31,0
13,13,0.26,0.0,0.37,0.41,1.37,0.31,0.07,1.24,1.77,0.21,0.1,0.2,0.0,0.28,0.92,0.06,0.37,0
14,14,0.25,0.0,0.33,0.29,1.45,0.43,0.03,1.22,1.81,0.11,0.07,0.21,0.0,0.32,1.04,0.07,0.29,0
15,15,0.18,0.0,0.21,0.18,1.57,0.47,0.01,1.2,1.88,0.03,0.0,0.17,0.0,0.27,1.16,0.21,0.19,0
16,16,0.05,0.0,0.07,0.11,1.62,0.39,0.0,1.21,1.96,0.0,0.0,0.08,0.0,0.26,1.24,0.31,0.1,0
17,17,0.0,0.0,0.05,0.18,1.64,0.33,0.0,1.21,1.98,0.0,0.0,0.03,0.0,0.24,1.23,0.33,0.1,0
18,18,0.0,0.0,0.1,0.19,1.64,0.37,0.01,1.2,1.98,0.0,0.0,0.0,0.0,0.23,1.25,0.26,0.09,0
19,19,0.0,0.0,0.16,0.17,1.66,0.42,0.01,1.15,1.95,0.0,0.0,0.0,0.0,0.22,1.21,0.26,0.04,0
20,20,0.02,0.0,0.17,0.07,1.66,0.5,0.01,1.12,1.94,0.02,0.0,0.03,0.0,0.23,1.23,0.29,0.0,0
21,21,0.02,0.0,0.18,0.17,1.63,0.44,0.0,1.11,1.93,0.02,0.0,0.04,0.0,0.24,1.26,0.32,0.0,0
22,22,0.02,0.0,0.2,0.19,1.61,0.5,0.0,1.1,1.94,0.02,0.0,0.04,0.0,0.26,1.28,0.33,0.0,0
23,23,0.0,0.0,0.23,0.24,1.58,0.47,0.0,1.08,1.95,0.0,0.0,0.0,0.0,0.27,1.22,0.39,0.03,0
24,24,0.0,0.0,0.24,0.19,1.56,0.48,0.0,1.08,1.93,0.0,0.0,0.0,0.0,0.29,1.14,0.4,0.07,0
25,25,0.0,0.0,0.2,0.13,1.54,0.59,0.0,1.08,1.92,0.02,0.0,0.02,0.0,0.3,1.11,0.32,0.08,0
26,26,0.0,0.0,0.18,0.12,1.52,0.62,0.0,1.1,2.0,0.02,0.0,0.02,0.0,0.2,1.12,0.16,0.37,0
27,27,0.0,0.0,0.12,0.09,1.51,0.64,0.0,1.08,2.09,0.02,0.0,0.02,0.0,0.11,1.17,0.05,0.71,0
28,28,0.0,0.0,0.14,0.09,1.54,0.64,0.0,1.1,2.16,0.0,0.0,0.0,0.0,0.01,1.16,0.0,0.89,0
29,29,0.0,0.0,0.17,0.03,1.6,0.72,0.0,1.11,2.16,0.0,0.0,0.0,0.0,0.03,1.12,0.0,0.79,0
30,30,0.0,0.0,0.26,0.0,1.68,0.88,0.0,1.12,2.1,0.03,0.0,0.0,0.08,0.08,1.07,0.0,0.59,0
31,31,0.0,0.0,0.22,0.0,1.69,0.79,0.0,1.07,2.06,0.06,0.0,0.0,0.1,0.12,1.13,0.0,0.47,0
