,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,1.92,1.52,0.22,0.36,0.0,0.0,0.0,0.77,0.52,0.0,0.46,0.0,0.0,0.0,0.93,0.12,0.0,0
1,1,1.9,1.49,0.26,0.29,0.0,0.0,0.0,0.87,0.62,0.0,0.38,0.06,0.0,0.0,0.71,0.04,0.0,0
2,2,1.88,1.41,0.34,0.23,0.0,0.0,0.0,1.0,0.72,0.0,0.3,0.12,0.0,0.0,0.65,0.0,0.0,0
3,3,1.84,1.3,0.42,0.15,0.0,0.0,0.0,1.09,0.78,0.0,0.29,0.18,0.0,0.0,0.68,0.0,0.0,0
4,4,1.89,1.39,0.43,0.28,0.0,0.0,0.0,1.03,0.66,0.0,0.27,0.15,0.0,0.0,0.69,0.0,0.0,0
5,5,1.98,1.46,0.38,0.44,0.0,0.0,0.0,0.79,0.47,0.0,0.39,0.17,0.0,0.0,0.61,0.0,0.0,0
6,6,2.09,1.52,0.36,0.61,0.0,0.0,0.0,0.49,0.26,0.0,0.49,0.24,0.0,0.0,0.56,0.0,0.0,0
7,7,2.08,1.31,0.36,0.61,0.0,0.0,0.0,0.32,0.23,0.0,0.6,0.33,0.0,0.0,0.56,0.0,0.0,0
8,8,2.04,1.24,0.39,0.59,0.0,0.0,0.0,0.25,0.21,0.0,0.58,0.36,0.01,0.0,0.58,0.0,0.0,0
9,9,1.98,1.17,0.39,0.52,0.0,0.0,0.0,0.26,0.21,0.0,0.55,0.29,0.03,0.0,0.57,0.0,0.0,0
10,10,1.93,1.03,0.44,0.5,0.0,0.0,0.0,0.28,0.19,0.0,0.64,0.36,0.03,0.0,0.55,0.0,0.0,0
11,11,1.81,0.87,0.42,0.51,0.0,0.0,0.0,0.29,0.17,0.0,0.65,0.45,0.02,0.0,0.49,0.0,0.0,0
12,12,1.71,0.76,0.41,0.56,0.0,0.0,0.0,0.31,0.14,0.0,0.65,0.57,0.0,0.0,0.46,0.0,0.0,0
13,13,1.59,0.61,0.53,0.44,0.0,0.0,0.0,0.28,0.12,0.0,0.46,0.5,0.0,0.0,0.29,0.0,0.0,0
14,14,1.55,0.39,0.72,0.22,0.0,0.0,0.0,0.29,0.11,0.0,0.4,0.48,0.0,0.0,0.16,0.0,0.0,0
15,15,1.56,0.2,0.87,0.0,0.0,0.0,0.0,0.23,0.08,0.0,0.38,0.45,0.02,0.0,0.0,0.0,0.0,0
16,16,1.65,0.22,0.76,0.0,0.0,0.0,0.0,0.29,0.09,0.0,0.38,0.48,0.2,0.0,0.0,0.0,0.07,0
17,17,1.64,0.26,0.63,0.0,0.0,0.0,0.0,0.47,0.13,0.0,0.39,0.5,0.42,0.0,0.0,0.0,0.07,0
18,18,1.45,0.2,0.59,0.0,0.0,0.0,0.0,0.65,0.14,0.0,0.32,0.53,0.63,0.0,0.0,0.0,0.07,0
19,19,1.24,0.08,0.75,0.0,0.0,0.0,0.0,0.75,0.08,0.0,0.2,0.48,0.51,0.0,0.0,0.01,0.0,0
20,20,1.15,0.0,0.91,0.0,0.0,0.0,0.0,0.7,0.01,0.0,0.06,0.43,0.45,0.0,0.0,0.08,0.0,0
21,21,1.14,0.0,1.03,0.0,0.0,0.0,0.0,0.75,0.02,0.0,0.0,0.39,0.22,0.0,0.11,0.25,0.0,0
22,22,1.18,0.05,1.07,0.0,0.0,0.0,0.0,0.85,0.06,0.0,0.0,0.42,0.17,0.0,0.19,0.35,0.0,0
23,23,1.15,0.1,1.05,0.0,0.0,0.0,0.0,0.77,0.06,0.0,0.0,0.47,0.01,0.0,0.27,0.44,0.0,0
24,24,1.12,0.13,1.05,0.0,0.0,0.0,0.0,0.57,0.04,0.0,0.0,0.5,0.18,0.0,0.29,0.5,0.0,0
25,25,1.03,0.09,1.02,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.61,0.35,0.0,0.36,0.57,0.0,0
26,26,0.94,0.06,0.97,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.07,0.55,0.46,0.0,0.47,0.69,0.0,0
27,27,0.92,0.04,0.98,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.12,0.55,0.45,0.0,0.57,0.71,0.0,0
28,28,0.94,0.12,0.89,0.03,0.0,0.0,0.0,0.1,0.0,0.0,0.13,0.62,0.42,0.17,0.42,0.69,0.0,0
29,29,0.98,0.14,0.88,0.05,0.0,0.0,0.0,0.11,0.0,0.0,0.06,0.8,0.46,0.29,0.22,0.58,0.0,0
30,30,1.03,0.13,0.79,0.1,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.9,0.43,0.43,0.0,0.46,0.0,0
31,31,1.01,0.05,0.89,0.07,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.8,0.33,0.26,0.03,0.3,0.0,0
32,32,1.0,0.0,0.93,0.05,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.67,0.24,0.14,0.07,0.13,0.0,0
33,33,0.84,0.0,1.02,0.0,0.0,0.0,0.0,0.15,0.03,0.0,0.15,0.5,0.1,0.0,0.26,0.02,0.0,0
34,34,0.71,0.0,0.99,0.0,0.0,0.0,0.0,0.19,0.04,0.0,0.24,0.42,0.05,0.0,0.42,0.15,0.0,0
