,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.39,0.0,0.0,0.0,0.0,1.83,0.01,0.0,0.2,0.0,0.0,0.0,0.01,0.0,1.05,0.92,0.19,0
1,1,0.29,0.0,0.0,0.0,0.01,2.08,0.21,0.0,0.17,0.0,0.0,0.0,0.02,0.0,1.19,1.19,0.56,0
2,2,0.16,0.0,0.04,0.02,0.01,2.24,0.29,0.0,0.13,0.0,0.0,0.0,0.02,0.0,1.26,1.35,0.79,0
3,3,0.06,0.0,0.04,0.02,0.0,2.42,0.2,0.0,0.14,0.0,0.0,0.02,0.0,0.0,1.16,1.4,0.89,0
4,4,0.0,0.0,0.07,0.02,0.0,2.29,0.08,0.0,0.19,0.0,0.0,0.02,0.0,0.0,1.15,1.44,0.84,0
5,5,0.0,0.0,0.04,0.0,0.0,2.15,0.02,0.0,0.29,0.0,0.0,0.02,0.0,0.0,1.15,1.57,0.8,0
6,6,0.0,0.0,0.04,0.0,0.01,1.88,0.03,0.0,0.38,0.0,0.0,0.01,0.0,0.0,1.33,1.59,0.93,0
7,7,0.0,0.0,0.01,0.0,0.02,1.91,0.03,0.0,0.46,0.01,0.0,0.02,0.0,0.0,1.42,1.41,0.98,0
8,8,0.0,0.0,0.0,0.0,0.02,1.68,0.02,0.0,0.46,0.05,0.0,0.04,0.0,0.0,1.55,1.18,1.15,0
9,9,0.0,0.0,0.01,0.0,0.01,1.59,0.0,0.0,0.41,0.07,0.0,0.09,0.01,0.0,1.7,1.1,1.29,0
10,10,0.0,0.0,0.01,0.0,0.0,1.31,0.0,0.0,0.38,0.06,0.0,0.17,0.08,0.02,1.76,1.08,1.43,0
11,11,0.0,0.01,0.06,0.0,0.0,1.2,0.0,0.0,0.37,0.03,0.0,0.22,0.12,0.02,1.73,0.96,1.43,0
12,12,0.0,0.01,0.1,0.0,0.0,1.05,0.0,0.0,0.37,0.0,0.0,0.22,0.13,0.02,1.65,0.93,1.36,0
13,13,0.0,0.01,0.12,0.0,0.0,0.99,0.0,0.0,0.32,0.0,0.0,0.18,0.08,0.04,1.69,0.98,1.27,0
14,14,0.0,0.0,0.23,0.0,0.0,0.95,0.0,0.0,0.3,0.0,0.0,0.13,0.04,0.1,1.74,0.97,1.29,0
15,15,0.0,0.0,0.3,0.0,0.0,0.81,0.0,0.0,0.29,0.01,0.0,0.14,0.1,0.2,1.82,0.91,1.2,0
16,16,0.0,0.0,0.41,0.0,0.0,0.78,0.0,0.0,0.3,0.05,0.0,0.17,0.07,0.19,1.78,0.9,1.05,0
17,17,0.0,0.0,0.37,0.0,0.01,0.86,0.0,0.0,0.31,0.06,0.0,0.19,0.08,0.19,1.81,1.06,0.8,0
18,18,0.0,0.0,0.35,0.0,0.09,0.89,0.0,0.03,0.39,0.1,0.0,0.22,0.01,0.15,1.79,1.17,0.73,0
19,19,0.0,0.0,0.32,0.0,0.19,0.94,0.0,0.03,0.42,0.1,0.0,0.3,0.01,0.2,1.82,1.22,0.86,0
20,20,0.0,0.0,0.34,0.0,0.31,0.91,0.0,0.08,0.47,0.13,0.0,0.41,0.0,0.2,1.77,1.23,0.99,0
21,21,0.0,0.0,0.43,0.0,0.42,0.92,0.0,0.13,0.5,0.11,0.0,0.44,0.0,0.23,1.7,1.22,1.11,0
22,22,0.0,0.01,0.48,0.0,0.5,0.96,0.0,0.16,0.56,0.15,0.0,0.41,0.0,0.2,1.51,1.15,1.08,0
23,23,0.0,0.01,0.5,0.0,0.6,1.19,0.0,0.19,0.61,0.24,0.0,0.45,0.0,0.22,1.35,1.11,1.03,0
24,24,0.0,0.01,0.51,0.0,0.65,1.41,0.0,0.17,0.63,0.32,0.0,0.55,0.0,0.22,1.18,1.07,0.85,0
25,25,0.0,0.0,0.57,0.0,0.72,1.49,0.0,0.21,0.64,0.37,0.0,0.6,0.0,0.22,1.23,1.06,0.71,0
26,26,0.0,0.0,0.67,0.0,0.78,1.42,0.0,0.23,0.66,0.42,0.0,0.56,0.0,0.15,1.18,1.04,0.6,0
27,27,0.0,0.0,0.79,0.0,0.84,1.53,0.0,0.25,0.71,0.49,0.0,0.54,0.0,0.08,1.12,1.06,0.54,0
28,28,0.0,0.0,0.83,0.0,0.88,1.69,0.0,0.24,0.75,0.48,0.0,0.51,0.0,0.09,0.99,1.19,0.52,0
29,29,0.0,0.0,0.9,0.0,0.89,1.85,0.0,0.2,0.78,0.51,0.0,0.54,0.0,0.12,1.08,1.31,0.57,0
