,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.23,0.13,0.0,0.19,0.0,0.0,0.92,0.86,0.0,0
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.12,0.17,0.0,0.42,0.0,0.02,0.33,0.36,0.0,0
2,2,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.17,0.09,0.15,0.0,0.56,0.0,0.02,0.06,0.16,0.0,0
3,3,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.13,0.07,0.06,0.0,0.57,0.0,0.0,0.08,0.18,0.0,0
4,4,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.02,0.0,0.59,0.0,0.0,0.06,0.13,0.0,0
5,5,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.58,0.0,0.0,0.04,0.06,0.0,0
6,6,0.0,0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.02,0.09,0.0,0
7,7,0.0,0.02,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.01,0.09,0.0,0
8,8,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.6,0.0,0.0,0.0,0.09,0.0,0
9,9,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.65,0.0,0.0,0.0,0.07,0.0,0
10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.75,0.0,0.0,0.0,0.08,0.0,0
11,11,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.64,0.0,0.0,0.15,0.14,0.0,0
12,12,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.53,0.0,0.0,0.31,0.17,0.0,0
13,13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.43,0.0,0.0,0.59,0.3,0.0,0
14,14,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.46,0.0,0.0,0.72,0.38,0.0,0
15,15,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.48,0.0,0.0,0.83,0.43,0.0,0
16,16,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.33,0.04,0.0,0.01,0.65,0.0,0.0,0.78,0.48,0.0,0
17,17,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.37,0.05,0.0,0.01,0.81,0.0,0.0,0.78,0.6,0.0,0
18,18,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.33,0.07,0.0,0.01,1.02,0.0,0.0,0.77,0.66,0.0,0
19,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.06,0.0,0.0,1.05,0.0,0.0,0.82,0.63,0.0,0
20,20,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.2,0.11,0.0,0.0,1.13,0.0,0.0,0.79,0.63,0.0,0
21,21,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.22,0.14,0.0,0.01,1.25,0.03,0.0,0.81,0.71,0.04,0
22,22,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.23,0.19,0.0,0.01,1.34,0.03,0.0,0.82,0.75,0.1,0
23,23,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.35,0.21,0.0,0.01,1.33,0.08,0.0,0.76,0.56,0.51,0
24,24,0.42,0.0,0.07,0.02,0.0,0.0,0.0,0.41,0.19,0.0,0.0,1.33,0.24,0.0,0.6,0.35,0.95,0
25,25,0.69,0.0,0.12,0.0,0.0,0.0,0.01,0.46,0.13,0.0,0.0,1.38,0.42,0.0,0.39,0.2,1.34,0
26,26,0.66,0.0,0.2,0.0,0.0,0.0,0.02,0.48,0.04,0.0,0.16,1.74,0.44,0.0,0.41,0.26,1.25,0
27,27,0.46,0.0,0.2,0.0,0.0,0.0,0.02,0.54,0.0,0.0,0.25,2.03,0.4,0.0,0.46,0.32,1.06,0
28,28,0.27,0.0,0.22,0.0,0.0,0.0,0.01,0.64,0.0,0.0,0.46,2.31,0.29,0.0,0.6,0.37,0.79,0
29,29,0.2,0.0,0.28,0.0,0.0,0.0,0.03,0.71,0.0,0.0,0.46,2.27,0.3,0.0,0.63,0.35,0.67,0
30,30,0.15,0.0,0.35,0.0,0.0,0.0,0.08,0.8,0.0,0.0,0.43,2.24,0.19,0.0,0.64,0.36,0.53,0
31,31,0.08,0.0,0.4,0.0,0.0,0.0,0.08,0.82,0.0,0.0,0.28,2.15,0.17,0.0,0.54,0.29,0.58,0
32,32,0.05,0.0,0.43,0.0,0.0,0.0,0.06,0.85,0.0,0.0,0.11,1.98,0.18,0.0,0.4,0.3,0.57,0
33,33,0.01,0.0,0.45,0.0,0.0,0.0,0.02,0.87,0.0,0.0,0.06,1.8,0.31,0.0,0.3,0.34,0.65,0
34,34,0.0,0.0,0.53,0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.07,1.61,0.39,0.0,0.19,0.44,0.64,0
35,35,0.0,0.0,0.48,0.0,0.0,0.0,0.08,0.92,0.0,0.0,0.1,1.6,0.4,0.0,0.11,0.46,0.66,0
36,36,0.0,0.0,0.42,0.0,0.0,0.0,0.09,0.82,0.0,0.0,0.14,1.61,0.29,0.0,0.03,0.45,0.67,0
37,37,0.0,0.0,0.34,0.0,0.0,0.0,0.09,0.62,0.0,0.0,0.16,1.67,0.16,0.04,0.0,0.32,0.64,0
38,38,0.0,0.0,0.34,0.0,0.0,0.0,0.12,0.47,0.0,0.0,0.25,1.64,0.16,0.05,0.0,0.2,0.59,0
39,39,0.0,0.0,0.36,0.0,0.0,0.0,0.15,0.41,0.0,0.0,0.3,1.57,0.23,0.05,0.0,0.23,0.54,0
40,40,0.01,0.0,0.39,0.0,0.0,0.0,0.11,0.43,0.0,0.0,0.28,1.57,0.33,0.02,0.0,0.43,0.5,0
41,41,0.01,0.0,0.41,0.0,0.0,0.0,0.11,0.41,0.0,0.0,0.16,1.67,0.39,0.01,0.0,0.59,0.48,0
42,42,0.03,0.0,0.42,0.0,0.0,0.0,0.06,0.41,0.0,0.0,0.21,1.71,0.38,0.01,0.02,0.64,0.43,0
43,43,0.03,0.0,0.35,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.29,1.5,0.28,0.01,0.18,0.45,0.45,0
44,44,0.02,0.0,0.27,0.0,0.0,0.0,0.12,0.35,0.01,0.0,0.37,1.29,0.12,0.01,0.36,0.26,0.53,0
45,45,0.0,0.0,0.2,0.0,0.0,0.0,0.22,0.3,0.06,0.0,0.23,1.11,0.0,0.0,0.71,0.29,0.51,0
46,46,0.0,0.0,0.17,0.0,0.0,0.0,0.28,0.31,0.09,0.0,0.08,1.02,0.0,0.0,0.92,0.43,0.46,0
47,47,0.0,0.0,0.15,0.0,0.0,0.0,0.34,0.41,0.13,0.0,0.0,0.87,0.0,0.0,1.33,0.73,0.39,0
