,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.64,0.0,0.45,0.0,0.44,0.0,0
1,1,0.0,0.0,0.0,0.06,0.0,0.0,0.22,0.11,0.07,0.14,0.0,0.24,0.0,0.35,0.0,0.44,0.0,0
2,2,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.16,0.3,0.29,0.0,0.03,0.0,0.26,0.31,0.39,0.0,0
3,3,0.0,0.0,0.0,0.21,0.0,0.0,0.37,0.2,0.55,0.46,0.0,0.03,0.0,0.29,0.7,0.32,0.0,0
4,4,0.0,0.0,0.0,0.34,0.07,0.0,0.39,0.38,0.91,0.68,0.0,0.01,0.0,0.26,1.11,0.27,0.0,0
5,5,0.0,0.0,0.05,0.24,0.24,0.1,0.35,0.52,1.1,0.84,0.0,0.01,0.0,0.2,1.22,0.21,0.05,0
6,6,0.0,0.0,0.05,0.21,0.42,0.1,0.31,0.73,1.22,0.91,0.0,0.0,0.0,0.07,1.15,0.13,0.14,0
7,7,0.0,0.0,0.05,0.08,0.52,0.1,0.25,0.81,1.27,0.96,0.0,0.0,0.0,0.01,1.11,0.04,0.21,0
8,8,0.0,0.0,0.0,0.08,0.56,0.0,0.25,0.82,1.25,0.93,0.0,0.03,0.0,0.0,1.12,0.18,0.27,0
9,9,0.0,0.0,0.0,0.0,0.53,0.0,0.4,0.75,1.21,0.92,0.0,0.06,0.0,0.0,1.22,0.31,0.18,0
10,10,0.0,0.0,0.0,0.05,0.51,0.0,0.52,0.77,1.13,0.84,0.0,0.1,0.0,0.0,1.29,0.49,0.11,0
11,11,0.0,0.0,0.0,0.05,0.29,0.0,0.38,0.68,1.06,0.56,0.0,0.06,0.0,0.0,1.31,0.41,0.0,0
12,12,0.0,0.0,0.0,0.05,0.15,0.0,0.19,0.64,0.93,0.25,0.04,0.11,0.0,0.0,1.46,0.36,0.0,0
13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.59,0.84,0.0,0.05,0.11,0.0,0.0,1.64,0.29,0.0,0
14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.53,0.69,0.0,0.08,0.16,0.0,0.0,1.85,0.31,0.0,0
15,15,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.45,0.63,0.0,0.1,0.17,0.0,0.0,1.88,0.37,0.0,0
