,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.26,0.45,0.0,0.0,0
1,1,0.0,0.0,0.38,0.0,0.06,0.44,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.09,0.46,0.0,0.0,0
2,2,0.0,0.0,0.41,0.0,0.07,0.64,0.0,0.0,0.0,0.0,0.08,0.28,0.0,0.04,0.55,0.12,0.0,0
3,3,0.0,0.0,0.45,0.0,0.04,0.64,0.0,0.0,0.0,0.0,0.09,0.24,0.0,0.04,0.6,0.39,0.0,0
4,4,0.0,0.0,0.48,0.0,0.02,0.75,0.0,0.0,0.0,0.0,0.09,0.2,0.0,0.04,0.68,0.67,0.0,0
5,5,0.0,0.0,0.5,0.0,0.01,0.79,0.0,0.0,0.0,0.0,0.01,0.07,0.0,0.0,0.66,0.88,0.0,0
6,6,0.0,0.0,0.54,0.0,0.02,0.8,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.68,0.86,0.0,0
7,7,0.0,0.0,0.49,0.0,0.03,0.72,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.68,0.77,0.0,0
8,8,0.0,0.0,0.49,0.0,0.04,0.74,0.0,0.0,0.0,0.0,0.13,0.07,0.01,0.0,0.64,0.56,0.0,0
9,9,0.0,0.0,0.43,0.0,0.02,0.73,0.0,0.0,0.0,0.0,0.22,0.04,0.01,0.0,0.62,0.41,0.0,0
10,10,0.0,0.0,0.43,0.0,0.04,0.78,0.0,0.0,0.0,0.0,0.2,0.04,0.01,0.0,0.55,0.28,0.0,0
11,11,0.0,0.0,0.35,0.0,0.03,0.79,0.0,0.0,0.0,0.0,0.18,0.12,0.0,0.0,0.5,0.21,0.0,0
12,12,0.0,0.0,0.34,0.0,0.03,0.74,0.0,0.0,0.0,0.0,0.17,0.16,0.04,0.0,0.46,0.14,0.01,0
13,13,0.0,0.0,0.34,0.0,0.04,0.82,0.0,0.0,0.0,0.0,0.22,0.21,0.04,0.0,0.42,0.13,0.01,0
14,14,0.0,0.0,0.41,0.0,0.06,0.81,0.0,0.0,0.0,0.0,0.17,0.2,0.06,0.0,0.43,0.19,0.01,0
15,15,0.0,0.0,0.38,0.0,0.06,0.85,0.0,0.0,0.0,0.0,0.09,0.25,0.02,0.0,0.38,0.22,0.0,0
16,16,0.0,0.0,0.35,0.0,0.03,0.79,0.0,0.0,0.0,0.0,0.03,0.24,0.02,0.0,0.31,0.2,0.0,0
17,17,0.0,0.0,0.36,0.0,0.01,0.81,0.0,0.0,0.0,0.0,0.03,0.3,0.01,0.0,0.23,0.15,0.0,0
18,18,0.0,0.0,0.36,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.07,0.27,0.01,0.0,0.21,0.11,0.0,0
19,19,0.0,0.0,0.33,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.16,0.49,0.01,0.1,0.15,0.1,0.0,0
20,20,0.0,0.0,0.27,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.21,0.65,0.0,0.23,0.1,0.05,0.0,0
21,21,0.0,0.0,0.28,0.0,0.01,0.84,0.0,0.0,0.0,0.0,0.22,0.87,0.03,0.31,0.0,0.08,0.03,0
22,22,0.0,0.0,0.39,0.0,0.01,0.9,0.0,0.0,0.0,0.0,0.12,0.79,0.03,0.24,0.0,0.24,0.06,0
23,23,0.0,0.0,0.52,0.0,0.01,0.89,0.0,0.0,0.0,0.0,0.06,0.79,0.03,0.19,0.0,0.49,0.1,0
24,24,0.0,0.0,0.57,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.01,0.79,0.05,0.18,0.0,0.66,0.1,0
25,25,0.0,0.0,0.59,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.04,0.86,0.04,0.24,0.0,0.75,0.11,0
26,26,0.0,0.0,0.57,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.04,0.85,0.1,0.26,0.0,0.7,0.16,0
27,27,0.0,0.0,0.57,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.04,0.86,0.05,0.28,0.0,0.69,0.17,0
28,28,0.0,0.0,0.61,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.29,0.0,0.73,0.16,0
29,29,0.0,0.0,0.64,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.21,0.23,0.95,0.07,0
30,30,0.0,0.0,0.69,0.0,0.04,1.31,0.0,0.0,0.0,0.0,0.0,0.86,0.14,0.12,0.72,1.29,0.03,0
31,31,0.0,0.0,0.7,0.0,0.11,1.36,0.0,0.01,0.0,0.0,0.0,0.67,0.25,0.02,1.26,1.5,0.02,0
32,32,0.0,0.0,0.64,0.0,0.16,1.18,0.02,0.04,0.0,0.0,0.0,0.58,0.38,0.0,1.47,1.47,0.0,0
33,33,0.0,0.0,0.57,0.0,0.16,1.1,0.02,0.09,0.0,0.0,0.0,0.48,0.46,0.0,1.42,1.29,0.0,0
34,34,0.0,0.0,0.51,0.0,0.12,1.03,0.02,0.08,0.0,0.0,0.0,0.4,0.43,0.0,1.27,1.13,0.0,0
35,35,0.0,0.0,0.43,0.0,0.07,0.97,0.0,0.06,0.0,0.0,0.01,0.41,0.33,0.0,1.1,0.97,0.0,0
36,36,0.0,0.0,0.35,0.0,0.03,0.9,0.0,0.01,0.0,0.0,0.01,0.41,0.14,0.0,0.96,0.81,0.0,0
37,37,0.0,0.0,0.28,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.01,0.46,0.08,0.0,0.84,0.7,0.0,0
38,38,0.0,0.0,0.29,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.49,0.05,0.0,0.75,0.64,0.01,0
39,39,0.0,0.0,0.27,0.0,0.02,0.55,0.0,0.01,0.0,0.0,0.11,0.59,0.03,0.0,0.46,0.4,0.01,0
40,40,0.0,0.0,0.26,0.0,0.01,0.49,0.0,0.01,0.0,0.0,0.18,0.48,0.0,0.0,0.18,0.18,0.01,0
41,41,0.0,0.0,0.22,0.0,0.01,0.38,0.0,0.01,0.0,0.0,0.22,0.36,0.0,0.0,0.0,0.0,0.0,0
42,42,0.0,0.0,0.22,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.18,0.24,0.0,0.0,0.0,0.0,0.0,0
43,43,0.0,0.0,0.23,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.19,0.28,0.0,0.0,0.11,0.03,0.0,0
44,44,0.0,0.0,0.27,0.0,0.0,0.53,0.0,0.01,0.0,0.0,0.24,0.26,0.0,0.0,0.34,0.23,0.0,0
45,45,0.0,0.0,0.37,0.0,0.0,0.8,0.0,0.01,0.0,0.0,0.24,0.3,0.0,0.0,0.46,0.39,0.0,0
46,46,0.0,0.0,0.45,0.0,0.0,0.89,0.0,0.01,0.0,0.0,0.27,0.43,0.0,0.0,0.43,0.53,0.0,0
47,47,0.0,0.0,0.49,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.27,0.56,0.0,0.0,0.29,0.55,0.0,0
48,48,0.0,0.0,0.46,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.34,0.52,0.0,0.0,0.3,0.73,0.0,0
49,49,0.0,0.0,0.41,0.0,0.0,1.35,0.0,0.05,0.0,0.0,0.22,0.31,0.0,0.0,0.72,1.12,0.0,0
50,50,0.08,0.0,0.4,0.0,0.01,1.61,0.0,0.14,0.0,0.0,0.14,0.21,0.0,0.0,1.34,1.6,0.14,0
51,51,0.44,0.06,0.46,0.0,0.01,1.85,0.02,0.35,0.0,0.07,0.0,0.1,0.0,0.0,2.04,2.02,0.39,0
52,52,1.02,0.47,0.63,0.0,0.01,1.74,0.02,0.43,0.0,0.07,0.0,0.16,0.0,0.0,2.04,1.96,0.73,0
53,53,1.58,0.88,0.8,0.0,0.0,1.45,0.02,0.57,0.0,0.07,0.0,0.19,0.0,0.0,1.64,1.63,0.9,0
54,54,1.89,1.14,0.98,0.0,0.0,1.24,0.0,0.51,0.0,0.0,0.0,0.4,0.0,0.0,1.04,1.3,0.97,0
55,55,2.06,1.22,1.2,0.0,0.0,1.15,0.0,0.41,0.0,0.0,0.0,0.62,0.0,0.0,0.7,1.07,0.94,0
56,56,2.13,1.22,1.4,0.01,0.0,1.28,0.0,0.27,0.0,0.0,0.0,0.98,0.0,0.0,0.41,0.99,0.92,0
57,57,2.16,1.43,1.54,0.01,0.0,1.18,0.0,0.22,0.0,0.01,0.0,1.12,0.01,0.0,0.37,0.92,0.81,0
58,58,2.05,1.48,1.68,0.01,0.0,1.15,0.0,0.19,0.0,0.01,0.0,1.16,0.01,0.0,0.6,0.95,0.5,0
59,59,1.96,1.53,1.68,0.06,0.0,0.86,0.0,0.11,0.0,0.01,0.0,0.84,0.01,0.0,0.85,0.82,0.28,0
60,60,1.86,1.47,1.75,0.13,0.0,0.77,0.05,0.03,0.0,0.0,0.0,0.53,0.0,0.0,0.84,0.48,0.07,0
61,61,1.72,1.24,1.64,0.14,0.0,0.67,0.15,0.05,0.0,0.0,0.0,0.31,0.0,0.0,0.67,0.18,0.06,0
62,62,1.56,0.99,1.67,0.07,0.0,0.84,0.27,0.11,0.0,0.0,0.0,0.23,0.0,0.0,0.57,0.02,0.0,0
63,63,1.44,0.78,1.65,0.2,0.0,0.86,0.35,0.14,0.0,0.0,0.0,0.21,0.0,0.0,0.66,0.01,0.0,0
64,64,1.5,0.85,1.73,0.4,0.0,0.83,0.35,0.21,0.0,0.0,0.0,0.11,0.0,0.0,0.8,0.01,0.0,0
65,65,1.55,0.96,1.79,0.52,0.0,0.69,0.29,0.21,0.0,0.0,0.0,0.1,0.0,0.0,0.93,0.25,0.0,0
66,66,1.63,1.04,1.83,0.46,0.0,0.61,0.21,0.22,0.0,0.0,0.0,0.12,0.0,0.0,0.94,0.51,0.0,0
67,67,1.54,1.1,1.86,0.38,0.02,0.6,0.21,0.27,0.0,0.0,0.0,0.25,0.0,0.0,0.96,0.95,0.12,0
68,68,1.49,1.08,1.77,0.26,0.04,0.63,0.24,0.33,0.0,0.0,0.0,0.4,0.0,0.0,1.02,1.16,0.33,0
69,69,1.47,1.13,1.79,0.19,0.04,0.64,0.23,0.34,0.0,0.0,0.0,0.51,0.0,0.0,1.11,1.33,0.37,0
70,70,1.53,1.17,1.76,0.12,0.02,0.61,0.16,0.28,0.0,0.0,0.0,0.56,0.0,0.0,1.21,1.4,0.32,0
71,71,1.62,1.36,1.79,0.15,0.0,0.52,0.08,0.21,0.0,0.0,0.0,0.47,0.0,0.0,1.12,1.22,0.14,0
72,72,1.61,1.29,1.7,0.13,0.0,0.43,0.04,0.14,0.0,0.0,0.08,0.48,0.0,0.0,0.8,0.91,0.1,0
73,73,1.49,1.13,1.59,0.08,0.0,0.28,0.0,0.07,0.0,0.0,0.13,0.62,0.0,0.07,0.35,0.4,0.04,0
74,74,1.33,0.91,1.52,0.05,0.0,0.19,0.0,0.03,0.0,0.0,0.13,0.83,0.0,0.15,0.07,0.13,0.01,0
75,75,1.24,0.92,1.47,0.0,0.0,0.16,0.0,0.06,0.0,0.0,0.05,1.05,0.0,0.22,0.0,0.0,0.01,0
76,76,1.25,0.97,1.46,0.0,0.0,0.14,0.0,0.13,0.0,0.0,0.0,1.09,0.0,0.19,0.0,0.0,0.03,0
77,77,1.25,1.11,1.42,0.0,0.0,0.42,0.02,0.21,0.0,0.0,0.0,1.07,0.1,0.19,0.0,0.07,0.08,0
78,78,1.29,1.35,1.49,0.02,0.0,0.61,0.02,0.28,0.0,0.01,0.0,1.11,0.1,0.2,0.04,0.22,0.13,0
79,79,1.32,1.47,1.51,0.07,0.0,0.99,0.09,0.39,0.0,0.01,0.0,1.15,0.1,0.17,0.3,0.69,0.1,0
80,80,1.36,1.51,1.56,0.14,0.0,0.91,0.08,0.41,0.0,0.12,0.0,1.08,0.0,0.08,0.69,1.03,0.07,0
81,81,1.29,1.44,1.49,0.24,0.0,0.81,0.08,0.44,0.0,0.18,0.0,0.9,0.0,0.0,0.97,1.21,0.02,0
82,82,1.25,1.47,1.5,0.35,0.0,0.57,0.01,0.37,0.0,0.23,0.0,0.74,0.0,0.0,1.05,1.08,0.03,0
83,83,1.34,1.59,1.5,0.49,0.0,0.46,0.01,0.37,0.0,0.12,0.0,0.74,0.0,0.0,0.99,0.98,0.01,0
84,84,1.41,1.59,1.51,0.51,0.0,0.4,0.05,0.38,0.0,0.05,0.0,0.76,0.0,0.0,0.99,0.98,0.01,0
85,85,1.45,1.62,1.53,0.43,0.0,0.44,0.12,0.36,0.0,0.0,0.0,0.68,0.0,0.0,0.86,0.81,0.0,0
86,86,1.36,1.43,1.36,0.22,0.0,0.52,0.11,0.25,0.0,0.0,0.05,0.71,0.0,0.0,0.54,0.49,0.0,0
87,87,1.38,1.31,1.23,0.08,0.0,0.78,0.08,0.09,0.0,0.0,0.09,0.79,0.0,0.0,0.22,0.16,0.21,0
88,88,1.25,0.94,0.95,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.09,0.94,0.0,0.06,0.0,0.0,0.21,0
89,89,1.1,0.6,0.76,0.0,0.0,0.81,0.0,0.07,0.0,0.0,0.07,1.03,0.0,0.07,0.0,0.0,0.21,0
90,90,0.77,0.2,0.46,0.0,0.0,0.68,0.0,0.07,0.0,0.0,0.03,1.06,0.02,0.15,0.0,0.0,0.0,0
91,91,0.61,0.03,0.25,0.0,0.0,0.7,0.0,0.07,0.0,0.0,0.03,1.09,0.05,0.18,0.0,0.0,0.0,0
92,92,0.32,0.0,0.1,0.0,0.0,0.63,0.0,0.03,0.0,0.0,0.0,1.19,0.13,0.23,0.07,0.11,0.0,0
93,93,0.17,0.0,0.1,0.03,0.0,0.83,0.0,0.04,0.0,0.0,0.0,1.26,0.11,0.2,0.17,0.31,0.01,0
94,94,0.01,0.0,0.22,0.1,0.0,0.89,0.0,0.04,0.0,0.0,0.0,1.33,0.08,0.1,0.32,0.51,0.01,0
95,95,0.0,0.0,0.49,0.1,0.0,0.93,0.0,0.01,0.0,0.0,0.01,1.03,0.04,0.04,0.46,0.62,0.01,0
96,96,0.0,0.0,0.67,0.09,0.0,0.81,0.0,0.0,0.0,0.0,0.02,0.75,0.08,0.0,0.54,0.63,0.0,0
97,97,0.0,0.0,0.73,0.02,0.0,0.89,0.0,0.0,0.0,0.0,0.02,0.51,0.15,0.0,0.56,0.62,0.0,0
98,98,0.0,0.0,0.68,0.05,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.49,0.18,0.0,0.52,0.58,0.0,0
99,99,0.0,0.0,0.58,0.04,0.0,0.87,0.0,0.0,0.0,0.0,0.05,0.48,0.29,0.0,0.38,0.41,0.0,0
100,100,0.0,0.0,0.47,0.04,0.0,0.63,0.0,0.0,0.0,0.0,0.17,0.38,0.31,0.0,0.22,0.21,0.0,0
101,101,0.0,0.0,0.38,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.21,0.37,0.32,0.0,0.05,0.03,0.0,0
102,102,0.0,0.0,0.34,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.22,0.29,0.24,0.0,0.01,0.0,0.0,0
103,103,0.0,0.0,0.31,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.14,0.28,0.21,0.0,0.01,0.0,0.0,0
104,104,0.0,0.0,0.34,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.14,0.19,0.22,0.0,0.05,0.04,0.0,0
105,105,0.0,0.0,0.39,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.1,0.11,0.2,0.0,0.16,0.04,0.0,0
106,106,0.0,0.0,0.44,0.01,0.0,0.56,0.0,0.0,0.0,0.0,0.06,0.13,0.19,0.0,0.21,0.04,0.0,0
107,107,0.0,0.0,0.41,0.01,0.0,0.54,0.0,0.0,0.0,0.0,0.02,0.17,0.13,0.0,0.28,0.0,0.0,0
108,108,0.03,0.0,0.36,0.01,0.0,0.41,0.0,0.0,0.0,0.0,0.05,0.29,0.16,0.0,0.22,0.0,0.0,0
109,109,0.03,0.0,0.26,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.14,0.36,0.14,0.0,0.21,0.0,0.0,0
110,110,0.04,0.0,0.21,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.26,0.44,0.12,0.0,0.1,0.0,0.0,0
111,111,0.01,0.0,0.19,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.32,0.54,0.04,0.0,0.04,0.0,0.0,0
112,112,0.01,0.0,0.22,0.05,0.0,0.19,0.0,0.0,0.0,0.0,0.3,0.57,0.01,0.01,0.0,0.0,0.0,0
113,113,0.0,0.0,0.2,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.22,0.54,0.01,0.01,0.05,0.0,0.0,0
114,114,0.0,0.0,0.22,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.24,0.46,0.01,0.01,0.13,0.0,0.0,0
115,115,0.0,0.0,0.2,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.31,0.54,0.0,0.09,0.13,0.0,0.0,0
116,116,0.0,0.0,0.16,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.39,0.73,0.0,0.2,0.08,0.0,0.0,0
117,117,0.0,0.0,0.11,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.42,0.92,0.0,0.27,0.02,0.0,0.0,0
118,118,0.0,0.0,0.18,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.32,0.99,0.0,0.2,0.03,0.0,0.0,0
119,119,0.01,0.0,0.28,0.0,0.01,0.43,0.0,0.05,0.0,0.0,0.29,0.95,0.0,0.08,0.21,0.03,0.0,0
120,120,0.06,0.0,0.33,0.0,0.02,0.5,0.0,0.15,0.0,0.0,0.22,0.84,0.0,0.01,0.35,0.09,0.0,0
121,121,0.06,0.0,0.29,0.0,0.02,0.57,0.0,0.29,0.0,0.0,0.24,0.74,0.0,0.0,0.53,0.2,0.0,0
122,122,0.04,0.0,0.3,0.0,0.05,0.55,0.0,0.33,0.0,0.0,0.17,0.64,0.0,0.0,0.57,0.24,0.0,0
123,123,0.0,0.0,0.3,0.0,0.06,0.55,0.0,0.27,0.0,0.0,0.14,0.77,0.0,0.0,0.62,0.21,0.0,0
124,124,0.0,0.0,0.32,0.0,0.14,0.6,0.0,0.19,0.0,0.0,0.26,0.81,0.0,0.05,0.53,0.11,0.0,0
125,125,0.0,0.0,0.36,0.0,0.21,0.74,0.0,0.17,0.0,0.0,0.35,0.86,0.0,0.11,0.31,0.04,0.0,0
126,126,0.0,0.0,0.41,0.0,0.28,0.83,0.0,0.13,0.0,0.04,0.45,0.81,0.0,0.2,0.12,0.04,0.0,0
127,127,0.0,0.0,0.52,0.0,0.28,0.82,0.0,0.08,0.0,0.04,0.36,0.81,0.0,0.23,0.0,0.04,0.0,0
128,128,0.0,0.0,0.51,0.0,0.26,0.7,0.0,0.03,0.0,0.04,0.35,0.88,0.02,0.26,0.0,0.04,0.0,0
129,129,0.0,0.0,0.47,0.0,0.23,0.64,0.0,0.04,0.0,0.0,0.27,0.89,0.02,0.25,0.0,0.0,0.0,0
130,130,0.0,0.0,0.45,0.0,0.21,0.71,0.02,0.04,0.0,0.0,0.29,0.97,0.08,0.29,0.0,0.0,0.0,0
131,131,0.0,0.0,0.54,0.0,0.2,0.81,0.02,0.01,0.0,0.0,0.38,0.99,0.07,0.27,0.0,0.0,0.0,0
132,132,0.0,0.0,0.7,0.0,0.19,0.91,0.02,0.0,0.0,0.0,0.46,0.89,0.1,0.23,0.01,0.0,0.0,0
133,133,0.0,0.0,0.79,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.5,0.79,0.09,0.13,0.1,0.08,0.0,0
134,134,0.0,0.0,0.92,0.0,0.15,1.02,0.0,0.05,0.0,0.0,0.48,0.68,0.12,0.06,0.18,0.18,0.0,0
135,135,0.0,0.0,0.93,0.0,0.14,1.06,0.0,0.06,0.0,0.0,0.45,0.72,0.08,0.03,0.31,0.36,0.0,0
136,136,0.0,0.0,0.97,0.0,0.12,1.13,0.0,0.09,0.0,0.0,0.35,0.7,0.04,0.04,0.34,0.53,0.0,0
137,137,0.0,0.0,0.89,0.0,0.12,1.15,0.0,0.05,0.0,0.0,0.33,0.84,0.0,0.12,0.26,0.47,0.0,0
138,138,0.0,0.0,0.9,0.0,0.15,1.04,0.0,0.04,0.0,0.0,0.36,0.91,0.0,0.17,0.11,0.42,0.0,0
139,139,0.0,0.0,0.85,0.0,0.2,0.97,0.0,0.03,0.0,0.0,0.45,1.0,0.0,0.19,0.0,0.23,0.0,0
140,140,0.0,0.0,0.84,0.0,0.31,1.1,0.0,0.13,0.0,0.0,0.31,0.88,0.07,0.11,0.2,0.47,0.0,0
