,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.86,0.81,0.55,0.0,0.0,0.46,0.29,0.4,0.01,0.35,0.28,0.93,0.69,0.0,0.99,1.61,0.34,0
1,1,1.05,0.81,0.48,0.0,0.0,0.53,0.18,0.31,0.05,0.37,0.32,1.02,0.4,0.0,1.47,1.76,0.51,0
2,2,1.11,0.84,0.49,0.0,0.03,0.66,0.14,0.29,0.05,0.27,0.48,1.04,0.25,0.0,1.76,1.89,0.51,0
3,3,1.13,0.94,0.61,0.0,0.05,0.71,0.18,0.31,0.02,0.14,0.62,1.05,0.25,0.0,1.73,1.98,0.45,0
4,4,1.09,0.89,0.65,0.0,0.05,0.8,0.16,0.34,0.0,0.05,0.67,1.0,0.16,0.0,1.73,1.95,0.29,0
5,5,1.08,0.84,0.63,0.0,0.03,0.81,0.15,0.33,0.0,0.08,0.63,1.04,0.1,0.0,1.66,1.91,0.23,0
6,6,0.99,0.72,0.55,0.0,0.0,0.73,0.15,0.29,0.0,0.08,0.68,1.15,0.04,0.0,1.58,1.96,0.12,0
7,7,0.98,0.76,0.45,0.0,0.0,0.44,0.13,0.27,0.01,0.28,0.72,1.48,0.07,0.11,1.02,1.82,0.05,0
8,8,0.98,0.78,0.37,0.0,0.0,0.18,0.08,0.24,0.05,0.46,0.84,1.79,0.18,0.29,0.48,1.57,0.0,0
9,9,1.08,0.88,0.29,0.0,0.0,0.11,0.02,0.18,0.06,0.66,0.88,2.05,0.36,0.45,0.0,1.17,0.01,0
10,10,1.11,0.9,0.26,0.0,0.0,0.11,0.03,0.12,0.04,0.64,1.01,1.98,0.43,0.5,0.0,0.93,0.06,0
11,11,1.05,0.82,0.2,0.0,0.0,0.21,0.03,0.04,0.01,0.65,0.99,1.97,0.31,0.47,0.0,0.81,0.06,0
12,12,0.93,0.63,0.14,0.0,0.0,0.15,0.02,0.03,0.0,0.73,1.01,1.93,0.12,0.47,0.0,0.77,0.14,0
13,13,0.85,0.49,0.09,0.0,0.0,0.16,0.0,0.06,0.01,0.76,0.83,2.06,0.0,0.48,0.0,0.79,0.13,0
14,14,0.82,0.41,0.05,0.0,0.0,0.04,0.0,0.16,0.07,0.84,0.75,2.06,0.04,0.38,0.0,0.75,0.22,0
15,15,0.86,0.53,0.12,0.0,0.0,0.11,0.0,0.26,0.09,0.81,0.66,1.95,0.06,0.23,0.06,0.97,0.18,0
16,16,0.78,0.63,0.2,0.0,0.0,0.22,0.0,0.33,0.1,0.78,0.72,1.81,0.07,0.05,0.17,1.23,0.22,0
17,17,0.85,0.75,0.4,0.0,0.0,0.41,0.02,0.32,0.03,0.63,0.73,1.56,0.04,0.0,0.56,1.68,0.13,0
18,18,0.84,0.77,0.43,0.0,0.0,0.44,0.02,0.32,0.06,0.53,0.76,1.62,0.01,0.11,0.67,1.71,0.1,0
19,19,0.88,0.81,0.32,0.0,0.0,0.44,0.02,0.4,0.13,0.46,0.8,1.56,0.01,0.16,0.74,1.7,0.07,0
20,20,0.92,0.79,0.22,0.0,0.0,0.31,0.0,0.5,0.13,0.35,0.77,1.4,0.11,0.16,0.76,1.54,0.09,0
21,21,1.02,0.84,0.21,0.0,0.0,0.28,0.01,0.53,0.08,0.29,0.7,1.06,0.19,0.05,1.01,1.54,0.09,0
