,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.74,0.2,0.0,0.81,0.57,0.82,0.0,1.25,1.66,1.34,0.05,0.13,0.0,0.0,1.87,2.55,0.0,0
1,1,0.59,0.33,0.0,0.7,0.47,0.3,0.0,1.02,1.59,1.17,0.02,0.14,0.19,0.0,1.5,1.97,0.24,0
2,2,0.54,0.41,0.0,0.65,0.42,0.08,0.0,0.9,1.58,1.09,0.0,0.13,0.26,0.03,1.29,1.69,0.28,0
3,3,0.66,0.42,0.0,0.7,0.35,0.05,0.0,0.73,1.52,1.08,0.0,0.14,0.25,0.04,1.01,1.37,0.21,0
4,4,0.78,0.45,0.0,0.64,0.25,0.05,0.0,0.56,1.34,1.03,0.0,0.22,0.3,0.04,0.64,1.05,0.1,0
5,5,0.86,0.47,0.0,0.52,0.11,0.01,0.0,0.42,1.06,0.95,0.0,0.34,0.34,0.02,0.26,0.7,0.14,0
6,6,0.87,0.52,0.0,0.37,0.04,0.01,0.0,0.47,0.85,0.88,0.0,0.45,0.32,0.0,0.09,0.65,0.15,0
7,7,0.86,0.49,0.0,0.33,0.0,0.01,0.0,0.51,0.76,0.85,0.0,0.5,0.3,0.0,0.04,0.63,0.24,0
8,8,0.96,0.48,0.0,0.47,0.0,0.0,0.0,0.59,0.71,0.75,0.01,0.47,0.21,0.0,0.07,0.73,0.16,0
9,9,1.02,0.43,0.0,0.62,0.0,0.0,0.0,0.71,0.66,0.64,0.06,0.45,0.11,0.0,0.12,0.78,0.1,0
10,10,1.05,0.62,0.03,0.51,0.2,0.48,0.0,0.81,0.65,0.4,0.07,0.34,0.09,0.0,0.25,0.84,0.58,0
11,11,1.0,0.78,0.03,0.25,0.43,1.02,0.0,0.85,0.67,0.29,0.09,0.3,0.1,0.0,0.32,0.83,1.13,0
12,12,0.96,0.98,0.04,0.0,0.64,1.5,0.0,0.82,0.71,0.2,0.12,0.3,0.1,0.0,0.42,0.85,1.69,0
13,13,0.82,0.97,0.01,0.0,0.52,1.32,0.0,0.69,0.75,0.29,0.11,0.41,0.13,0.05,0.43,0.81,1.37,0
14,14,0.68,0.98,0.01,0.0,0.36,1.04,0.0,0.51,0.76,0.35,0.07,0.49,0.25,0.05,0.39,0.81,1.11,0
15,15,0.6,1.17,0.0,0.0,0.15,0.72,0.0,0.24,0.7,0.31,0.0,0.54,0.25,0.13,0.25,0.89,0.61,0
16,16,0.68,1.2,0.0,0.0,0.08,0.55,0.0,0.1,0.49,0.34,0.0,0.5,0.13,0.08,0.1,1.0,0.36,0
17,17,0.65,1.18,0.0,0.0,0.0,0.35,0.0,0.0,0.35,0.29,0.01,0.5,0.06,0.08,0.0,0.95,0.11,0
18,18,0.69,0.97,0.0,0.0,0.0,0.32,0.0,0.0,0.24,0.25,0.02,0.51,0.06,0.0,0.0,0.92,0.04,0
19,19,0.75,0.82,0.0,0.04,0.0,0.34,0.0,0.0,0.15,0.08,0.07,0.56,0.06,0.0,0.0,0.99,0.04,0
20,20,0.89,0.73,0.0,0.04,0.01,0.3,0.0,0.0,0.05,0.0,0.08,0.57,0.01,0.0,0.0,1.08,0.0,0
21,21,0.99,0.64,0.0,0.04,0.05,0.26,0.0,0.0,0.0,0.0,0.11,0.57,0.01,0.0,0.0,1.03,0.0,0
22,22,1.01,0.62,0.0,0.0,0.1,0.16,0.0,0.0,0.01,0.0,0.06,0.55,0.01,0.0,0.0,0.85,0.0,0
23,23,0.96,0.61,0.0,0.0,0.17,0.2,0.0,0.0,0.02,0.0,0.04,0.59,0.03,0.0,0.0,0.67,0.0,0
24,24,0.87,0.55,0.0,0.0,0.21,0.11,0.0,0.0,0.2,0.06,0.05,0.55,0.03,0.0,0.0,0.5,0.0,0
25,25,0.76,0.61,0.0,0.01,0.21,0.06,0.0,0.0,0.37,0.08,0.05,0.58,0.03,0.0,0.0,0.49,0.01,0
26,26,0.71,0.54,0.0,0.06,0.2,0.12,0.0,0.0,0.65,0.19,0.06,0.55,0.0,0.0,0.08,0.58,0.09,0
27,27,0.72,0.56,0.0,0.12,0.18,0.13,0.0,0.0,0.76,0.24,0.01,0.58,0.0,0.0,0.08,0.72,0.09,0
28,28,0.74,0.46,0.0,0.11,0.24,0.21,0.0,0.04,0.92,0.44,0.05,0.49,0.02,0.0,0.08,0.56,0.08,0
29,29,0.71,0.47,0.0,0.14,0.29,0.23,0.0,0.04,0.99,0.5,0.07,0.51,0.04,0.0,0.0,0.34,0.06,0
30,30,0.54,0.36,0.0,0.08,0.4,0.36,0.0,0.18,1.15,0.71,0.09,0.43,0.05,0.0,0.0,0.25,0.06,0
31,31,0.46,0.27,0.0,0.08,0.51,0.58,0.0,0.24,1.28,0.81,0.07,0.37,0.03,0.0,0.0,0.37,0.06,0
32,32,0.41,0.32,0.0,0.0,0.59,0.7,0.0,0.35,1.39,0.9,0.14,0.3,0.04,0.0,0.01,0.49,0.0,0
33,33,0.28,0.28,0.0,0.0,0.68,0.89,0.0,0.59,1.55,1.01,0.12,0.66,0.11,0.06,0.01,0.76,0.0,0
34,34,0.16,0.23,0.0,0.0,0.8,0.9,0.0,0.87,1.78,1.08,0.1,0.69,0.23,0.06,0.16,1.01,0.0,0
35,35,0.05,0.04,0.0,0.05,1.0,0.91,0.0,1.27,2.06,1.23,0.0,0.67,0.38,0.06,0.53,1.35,0.0,0
36,36,0.05,0.0,0.0,0.05,1.2,0.86,0.0,1.44,2.14,1.26,0.0,0.37,0.3,0.0,0.94,1.42,0.0,0
37,37,0.0,0.0,0.0,0.05,1.25,0.89,0.0,1.62,2.17,1.34,0.0,0.37,0.18,0.0,1.21,1.55,0.0,0
38,38,0.91,0.66,0.0,0.17,1.26,0.63,0.0,1.28,1.68,1.18,0.13,0.57,0.42,0.0,1.35,1.72,0.0,0
39,39,1.32,0.68,0.0,0.17,1.08,0.35,0.0,1.29,1.54,1.15,0.24,0.53,0.43,0.0,1.23,1.58,0.0,0
40,40,1.54,0.69,0.0,0.17,0.84,0.14,0.01,1.07,1.06,0.9,0.36,0.84,0.43,0.0,0.88,1.42,0.0,0
41,41,0.78,0.04,0.0,0.0,0.56,0.27,0.01,1.23,1.06,0.96,0.24,0.83,0.0,0.0,0.47,1.05,0.0,0
42,42,0.49,0.02,0.0,0.0,0.41,0.36,0.01,1.05,0.77,0.75,0.16,0.95,0.0,0.0,0.33,0.97,0.0,0
43,43,0.4,0.0,0.0,0.0,0.39,0.45,0.0,1.04,0.81,0.72,0.12,0.77,0.0,0.0,0.39,0.91,0.0,0
44,44,0.36,0.0,0.0,0.0,0.37,0.51,0.0,1.01,0.83,0.66,0.17,0.7,0.0,0.0,0.41,0.94,0.0,0
45,45,0.34,0.0,0.0,0.02,0.54,0.52,0.0,1.05,1.04,0.77,0.15,0.62,0.0,0.0,0.52,0.76,0.0,0
46,46,0.29,0.0,0.0,0.02,0.71,0.41,0.0,1.13,1.26,1.0,0.09,0.65,0.0,0.0,0.65,0.56,0.0,0
47,47,0.25,0.0,0.0,0.05,0.86,0.28,0.0,1.23,1.48,1.15,0.03,0.64,0.0,0.0,0.79,0.36,0.0,0
48,48,0.18,0.0,0.0,0.09,0.93,0.32,0.0,1.32,1.6,1.22,0.02,0.56,0.0,0.0,0.74,0.25,0.0,0
49,49,0.13,0.0,0.0,0.09,1.0,0.31,0.0,1.38,1.74,1.17,0.01,0.4,0.02,0.0,0.78,0.26,0.0,0
50,50,0.13,0.0,0.0,0.06,1.09,0.33,0.0,1.5,1.86,1.19,0.02,0.33,0.05,0.0,0.74,0.21,0.0,0
51,51,0.16,0.0,0.0,0.06,1.05,0.4,0.0,1.54,1.89,1.07,0.03,0.33,0.06,0.0,0.79,0.3,0.0,0
52,52,0.14,0.0,0.0,0.06,0.98,0.34,0.0,1.55,1.9,1.01,0.02,0.38,0.04,0.0,0.77,0.31,0.0,0
53,53,0.16,0.0,0.04,0.06,0.86,0.33,0.0,1.51,1.81,0.83,0.04,0.36,0.01,0.0,0.78,0.3,0.0,0
54,54,0.17,0.0,0.04,0.04,0.74,0.12,0.0,1.47,1.68,0.72,0.03,0.36,0.0,0.0,0.76,0.34,0.0,0
55,55,0.16,0.0,0.04,0.04,0.57,0.07,0.0,1.42,1.42,0.49,0.08,0.28,0.0,0.0,0.81,0.28,0.0,0
56,56,0.08,0.0,0.0,0.04,0.44,0.0,0.0,1.37,1.29,0.37,0.11,0.22,0.0,0.0,0.93,0.33,0.0,0
57,57,0.03,0.0,0.08,0.07,0.44,0.0,0.0,1.34,1.23,0.31,0.17,0.15,0.0,0.0,1.03,0.24,0.0,0
58,58,0.01,0.0,0.16,0.07,0.49,0.0,0.0,1.38,1.27,0.36,0.22,0.16,0.0,0.0,1.08,0.31,0.0,0
59,59,0.08,0.0,0.16,0.07,0.6,0.1,0.0,1.43,1.36,0.44,0.23,0.12,0.0,0.0,1.06,0.22,0.0,0
60,60,0.12,0.0,0.08,0.0,0.57,0.14,0.0,1.44,1.38,0.48,0.26,0.13,0.0,0.0,1.06,0.31,0.0,0
61,61,0.18,0.0,0.0,0.02,0.57,0.2,0.0,1.43,1.41,0.52,0.25,0.11,0.0,0.0,1.07,0.31,0.0,0
62,62,0.14,0.0,0.01,0.06,0.45,0.31,0.0,1.27,1.25,0.32,0.27,0.22,0.0,0.0,0.79,0.33,0.0,0
63,63,0.15,0.0,0.01,0.1,0.4,0.4,0.0,1.14,1.11,0.16,0.32,0.32,0.0,0.01,0.59,0.32,0.0,0
64,64,0.24,0.06,0.01,0.08,0.31,0.57,0.0,0.96,0.89,0.0,0.39,0.54,0.0,0.01,0.21,0.29,0.0,0
65,65,0.33,0.07,0.0,0.04,0.31,0.53,0.0,0.89,0.81,0.0,0.47,0.7,0.0,0.01,0.14,0.41,0.0,0
66,66,0.39,0.12,0.0,0.0,0.28,0.58,0.0,0.79,0.72,0.0,0.51,0.79,0.0,0.0,0.0,0.41,0.0,0
67,67,0.36,0.14,0.0,0.01,0.28,0.44,0.0,0.76,0.72,0.0,0.54,0.76,0.0,0.0,0.0,0.45,0.0,0
68,68,0.42,0.31,0.0,0.04,0.27,0.4,0.0,0.66,0.67,0.02,0.49,0.67,0.0,0.0,0.0,0.51,0.0,0
