,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,2.9,2.09,0.0,1.0,0.0,0.27,0.0,0.0,0.23,0.0,0.96,0.05,0.0,0.0,0.39,0.36,0.0,0
1,1,2.87,1.77,0.0,0.89,0.0,0.09,0.0,0.0,0.08,0.0,1.02,0.07,0.0,0.0,0.13,0.38,0.0,0
2,2,2.85,1.59,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.05,0.0,0.0,0.0,0.26,0.0,0
3,3,2.78,1.49,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.16,0.0,0
4,4,2.81,1.43,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.31,0.18,0.0,0
5,5,2.52,1.08,0.0,1.15,0.0,0.0,0.0,0.0,0.02,0.0,0.19,0.0,0.0,0.0,0.57,0.65,0.0,0
6,6,2.27,0.99,0.0,1.01,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.0,0.0,0.0,0.77,1.3,0.0,0
7,7,1.96,0.6,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.01,0.0,0.0,0.5,1.51,0.0,0
8,8,1.93,0.58,0.0,0.7,0.0,0.0,0.0,0.0,0.25,0.0,0.31,0.02,0.0,0.0,0.35,1.36,0.0,0
9,9,1.89,0.41,0.0,0.46,0.0,0.05,0.0,0.0,0.33,0.0,0.4,0.02,0.14,0.0,0.51,1.2,0.0,0
10,10,1.77,0.35,0.04,0.22,0.0,0.11,0.0,0.0,0.4,0.0,0.46,0.01,0.25,0.0,0.73,1.17,0.0,0
11,11,1.7,0.28,0.12,0.11,0.0,0.21,0.0,0.0,0.52,0.0,0.31,0.0,0.27,0.0,1.04,1.38,0.0,0
12,12,1.67,0.31,0.11,0.28,0.0,0.17,0.0,0.0,0.5,0.0,0.39,0.0,0.14,0.0,1.1,1.38,0.0,0
13,13,1.66,0.36,0.07,0.48,0.0,0.15,0.0,0.0,0.53,0.0,0.21,0.0,0.02,0.0,1.34,1.57,0.0,0
14,14,1.68,0.48,0.0,0.68,0.0,0.04,0.0,0.0,0.54,0.0,0.21,0.0,0.03,0.0,1.41,1.54,0.0,0
15,15,1.7,0.59,0.0,0.69,0.0,0.07,0.0,0.0,0.61,0.0,0.0,0.03,0.06,0.0,1.55,1.58,0.0,0
16,16,1.63,0.51,0.01,0.79,0.0,0.09,0.0,0.0,0.68,0.0,0.0,0.03,0.11,0.0,1.59,1.56,0.0,0
17,17,1.57,0.37,0.02,0.88,0.0,0.16,0.0,0.0,0.72,0.0,0.0,0.03,0.14,0.0,1.66,1.6,0.0,0
18,18,1.4,0.17,0.04,1.04,0.0,0.28,0.0,0.0,0.74,0.0,0.06,0.0,0.21,0.0,1.79,1.6,0.0,0
19,19,1.34,0.19,0.11,1.0,0.0,0.42,0.0,0.0,0.78,0.0,0.25,0.0,0.25,0.0,1.93,1.58,0.0,0
20,20,1.26,0.25,0.25,0.94,0.0,0.38,0.0,0.0,0.82,0.0,0.28,0.0,0.24,0.0,2.14,1.55,0.0,0
21,21,1.38,0.35,0.37,0.84,0.0,0.31,0.0,0.0,0.81,0.0,0.24,0.0,0.13,0.0,2.09,1.52,0.0,0
22,22,1.58,0.42,0.34,0.81,0.0,0.23,0.0,0.0,0.67,0.0,0.32,0.0,0.13,0.0,1.85,1.32,0.0,0
23,23,1.79,0.43,0.26,0.6,0.0,0.22,0.0,0.0,0.44,0.0,0.41,0.0,0.08,0.0,1.34,0.96,0.0,0
24,24,1.83,0.47,0.23,0.28,0.0,0.14,0.0,0.0,0.36,0.0,0.51,0.0,0.08,0.0,0.86,0.48,0.0,0
25,25,1.66,0.47,0.26,0.04,0.0,0.01,0.0,0.0,0.4,0.0,0.36,0.02,0.0,0.0,0.52,0.17,0.0,0
26,26,1.49,0.46,0.29,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.4,0.06,0.0,0.0,0.34,0.03,0.0,0
27,27,1.39,0.31,0.32,0.0,0.0,0.07,0.0,0.0,0.57,0.0,0.28,0.1,0.0,0.05,0.23,0.0,0.0,0
28,28,1.37,0.25,0.42,0.0,0.0,0.12,0.0,0.0,0.52,0.0,0.23,0.27,0.0,0.17,0.13,0.0,0.0,0
29,29,1.21,0.26,0.35,0.0,0.0,0.12,0.0,0.0,0.42,0.0,0.08,0.47,0.0,0.3,0.07,0.07,0.0,0
30,30,0.95,0.2,0.25,0.0,0.0,0.05,0.0,0.0,0.43,0.0,0.17,0.59,0.0,0.32,0.06,0.07,0.0,0
31,31,0.73,0.13,0.11,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.21,0.54,0.0,0.3,0.06,0.07,0.0,0
32,32,0.63,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.27,0.43,0.0,0.27,0.05,0.04,0.0,0
33,33,0.62,0.11,0.04,0.0,0.0,0.0,0.0,0.0,0.55,0.01,0.24,0.37,0.0,0.28,0.0,0.04,0.0,0
34,34,0.64,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.14,0.36,0.0,0.23,0.0,0.04,0.0,0
35,35,0.81,0.4,0.18,0.0,0.1,0.09,0.0,0.11,0.61,0.01,0.08,0.45,0.0,0.12,0.0,0.0,0.13,0
36,36,1.19,0.67,0.21,0.0,0.25,0.17,0.0,0.14,0.74,0.0,0.24,0.5,0.0,0.03,0.0,0.0,0.48,0
37,37,1.41,0.81,0.22,0.0,0.41,0.39,0.0,0.15,0.84,0.0,0.31,0.62,0.0,0.0,0.0,0.02,0.88,0
38,38,1.36,0.71,0.15,0.0,0.4,0.64,0.0,0.09,0.77,0.0,0.43,0.62,0.0,0.03,0.0,0.19,0.87,0
39,39,1.08,0.43,0.22,0.0,0.31,0.93,0.0,0.07,0.6,0.01,0.36,0.71,0.0,0.03,0.0,0.38,0.65,0
40,40,0.96,0.39,0.25,0.0,0.15,0.99,0.0,0.05,0.44,0.01,0.49,0.74,0.0,0.09,0.0,0.46,0.25,0
41,41,1.01,0.36,0.22,0.0,0.06,0.87,0.0,0.04,0.42,0.01,0.49,0.68,0.0,0.08,0.0,0.52,0.13,0
42,42,0.96,0.29,0.16,0.0,0.0,0.6,0.0,0.13,0.45,0.0,0.49,0.57,0.0,0.08,0.0,0.56,0.0,0
43,43,0.8,0.13,0.19,0.0,0.03,0.54,0.0,0.2,0.54,0.0,0.3,0.47,0.0,0.01,0.0,0.63,0.0,0
44,44,0.5,0.03,0.17,0.0,0.1,0.49,0.0,0.29,0.65,0.01,0.19,0.47,0.0,0.0,0.0,0.51,0.0,0
45,45,0.29,0.01,0.18,0.0,0.16,0.5,0.0,0.33,0.73,0.03,0.04,0.48,0.0,0.0,0.0,0.37,0.0,0
46,46,0.27,0.01,0.11,0.0,0.21,0.32,0.0,0.42,0.92,0.08,0.0,0.48,0.0,0.0,0.0,0.23,0.0,0
47,47,0.23,0.0,0.05,0.0,0.27,0.25,0.0,0.5,1.06,0.14,0.0,0.39,0.0,0.0,0.13,0.1,0.0,0
48,48,0.17,0.0,0.06,0.0,0.39,0.32,0.0,0.58,1.22,0.17,0.0,0.28,0.0,0.0,0.31,0.02,0.0,0
49,49,0.04,0.0,0.07,0.0,0.49,0.51,0.0,0.59,1.26,0.24,0.0,0.15,0.01,0.0,0.58,0.04,0.0,0
50,50,0.03,0.0,0.14,0.0,0.52,0.52,0.0,0.51,1.3,0.25,0.01,0.13,0.24,0.0,0.86,0.33,0.0,0
51,51,0.02,0.0,0.15,0.0,0.49,0.46,0.0,0.33,1.29,0.21,0.01,0.19,0.51,0.0,1.07,0.8,0.0,0
52,52,0.02,0.0,0.15,0.0,0.41,0.25,0.0,0.18,1.23,0.1,0.01,0.25,0.74,0.0,1.19,1.26,0.0,0
53,53,0.01,0.0,0.23,0.0,0.3,0.25,0.0,0.06,1.11,0.02,0.0,0.24,0.56,0.0,1.16,1.59,0.0,0
54,54,0.02,0.0,0.31,0.0,0.16,0.22,0.0,0.02,0.98,0.01,0.0,0.25,0.35,0.0,1.07,1.78,0.0,0
55,55,0.13,0.02,0.42,0.0,0.05,0.2,0.0,0.0,0.87,0.0,0.01,0.37,0.14,0.01,0.84,1.63,0.0,0
56,56,0.27,0.09,0.3,0.0,0.0,0.08,0.0,0.0,0.73,0.0,0.2,0.5,0.1,0.2,0.46,1.04,0.0,0
57,57,0.31,0.09,0.17,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.35,0.58,0.04,0.45,0.17,0.39,0.0,0
58,58,0.2,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,0.59,0.0,0.69,0.0,0.06,0.0,0
59,59,0.16,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.63,0.0,0.53,0.0,0.27,0.0,0
60,60,0.46,0.28,0.01,0.0,0.04,0.15,0.0,0.0,0.57,0.0,0.45,0.53,0.0,0.28,0.06,0.43,0.45,0
61,61,0.94,0.64,0.0,0.0,0.09,0.25,0.0,0.0,0.69,0.0,0.48,0.51,0.0,0.03,0.06,0.49,0.84,0
62,62,1.4,0.96,0.0,0.0,0.09,0.37,0.0,0.0,0.81,0.0,0.51,0.48,0.0,0.0,0.06,0.24,1.29,0
63,63,1.44,0.98,0.0,0.0,0.05,0.38,0.0,0.0,0.84,0.05,0.55,0.61,0.02,0.0,0.01,0.14,1.31,0
