,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.23,0.0,0.0,0.36,0.16,1.22,0.11,0.0,0.32,0.61,0.29,0.01,0.0,0.26,0.0,0
1,1,0.0,0.0,0.25,0.0,0.0,0.35,0.16,1.17,0.04,0.0,0.11,0.71,0.12,0.18,0.0,0.17,0.0,0
2,2,0.0,0.0,0.35,0.0,0.0,0.43,0.1,1.14,0.0,0.0,0.0,0.65,0.08,0.21,0.02,0.33,0.0,0
3,3,0.0,0.0,0.39,0.0,0.0,0.35,0.03,1.2,0.0,0.0,0.0,0.61,0.1,0.13,0.02,0.48,0.0,0
4,4,0.0,0.0,0.5,0.0,0.0,0.37,0.01,1.28,0.02,0.0,0.0,0.4,0.2,0.03,0.14,0.67,0.0,0
5,5,0.0,0.0,0.53,0.0,0.0,0.28,0.01,1.43,0.06,0.0,0.0,0.27,0.29,0.0,0.23,0.63,0.0,0
6,6,0.0,0.0,0.61,0.0,0.0,0.32,0.0,1.52,0.1,0.0,0.0,0.13,0.38,0.0,0.32,0.6,0.0,0
7,7,0.0,0.0,0.61,0.0,0.0,0.3,0.0,1.59,0.11,0.0,0.0,0.14,0.45,0.0,0.31,0.48,0.0,0
8,8,0.0,0.0,0.61,0.0,0.0,0.31,0.0,1.61,0.1,0.0,0.0,0.2,0.48,0.0,0.32,0.41,0.0,0
9,9,0.0,0.0,0.54,0.0,0.0,0.32,0.09,1.64,0.11,0.07,0.0,0.18,0.5,0.0,0.41,0.43,0.0,0
10,10,0.0,0.0,0.55,0.0,0.0,0.4,0.24,1.61,0.13,0.11,0.1,0.21,0.31,0.0,0.34,0.35,0.0,0
11,11,0.0,0.0,0.56,0.0,0.0,0.48,0.43,1.61,0.17,0.2,0.14,0.21,0.14,0.0,0.3,0.22,0.0,0
12,12,0.0,0.0,0.61,0.0,0.0,0.62,0.49,1.63,0.19,0.2,0.14,0.21,0.0,0.0,0.47,0.24,0.0,0
13,13,0.0,0.0,0.58,0.0,0.0,0.67,0.48,1.66,0.19,0.24,0.04,0.09,0.0,0.0,0.75,0.32,0.0,0
14,14,0.0,0.0,0.56,0.0,0.0,0.71,0.44,1.68,0.19,0.26,0.0,0.0,0.0,0.0,1.01,0.45,0.0,0
15,15,0.0,0.0,0.58,0.0,0.01,0.7,0.43,1.65,0.15,0.23,0.0,0.0,0.0,0.0,1.06,0.42,0.0,0
16,16,0.0,0.0,0.64,0.0,0.01,0.74,0.34,1.58,0.12,0.15,0.22,0.18,0.0,0.13,0.74,0.29,0.0,0
17,17,0.0,0.0,0.62,0.0,0.01,0.74,0.2,1.56,0.06,0.04,0.47,0.37,0.0,0.28,0.4,0.15,0.0,0
18,18,0.0,0.0,0.61,0.0,0.0,0.7,0.14,1.58,0.04,0.0,0.63,0.39,0.0,0.33,0.0,0.03,0.0,0
19,19,0.0,0.0,0.57,0.0,0.0,0.72,0.13,1.7,0.06,0.0,0.59,0.22,0.0,0.2,0.02,0.18,0.0,0
20,20,0.0,0.0,0.65,0.0,0.0,0.78,0.17,1.81,0.11,0.0,0.51,0.03,0.0,0.04,0.06,0.34,0.0,0
21,21,0.0,0.0,0.62,0.0,0.0,0.76,0.14,1.71,0.13,0.0,0.48,0.2,0.0,0.11,0.06,0.31,0.0,0
22,22,0.0,0.0,0.59,0.0,0.0,0.74,0.12,1.57,0.13,0.0,0.43,0.36,0.0,0.21,0.04,0.16,0.0,0
23,23,0.0,0.0,0.48,0.0,0.0,0.61,0.11,1.4,0.1,0.0,0.31,0.52,0.0,0.31,0.0,0.0,0.0,0
24,24,0.0,0.0,0.42,0.0,0.0,0.53,0.06,1.36,0.09,0.0,0.31,0.43,0.0,0.28,0.0,0.0,0.0,0
25,25,0.0,0.0,0.36,0.0,0.0,0.33,0.04,1.31,0.07,0.0,0.26,0.36,0.0,0.23,0.0,0.0,0.0,0
26,26,0.0,0.0,0.3,0.0,0.0,0.34,0.08,1.23,0.05,0.0,0.25,0.34,0.0,0.13,0.0,0.0,0.0,0
27,27,0.0,0.0,0.24,0.0,0.0,0.37,0.14,1.2,0.03,0.0,0.2,0.39,0.0,0.05,0.0,0.0,0.0,0
28,28,0.0,0.0,0.26,0.0,0.0,0.56,0.21,1.22,0.0,0.0,0.13,0.43,0.0,0.0,0.0,0.0,0.0,0
29,29,0.0,0.0,0.31,0.0,0.0,0.59,0.24,1.24,0.0,0.0,0.09,0.44,0.0,0.0,0.0,0.0,0.0,0
30,30,0.0,0.0,0.34,0.0,0.0,0.61,0.27,1.24,0.0,0.0,0.01,0.43,0.0,0.0,0.0,0.0,0.0,0
31,31,0.0,0.0,0.34,0.0,0.0,0.58,0.3,1.34,0.0,0.0,0.0,0.36,0.0,0.0,0.08,0.0,0.0,0
32,32,0.0,0.0,0.37,0.0,0.0,0.58,0.28,1.5,0.0,0.04,0.0,0.32,0.0,0.0,0.15,0.0,0.0,0
33,33,0.0,0.0,0.43,0.0,0.0,0.51,0.26,1.6,0.0,0.14,0.0,0.19,0.0,0.0,0.33,0.0,0.03,0
34,34,0.0,0.0,0.43,0.0,0.0,0.42,0.24,1.58,0.0,0.24,0.0,0.1,0.01,0.0,0.44,0.04,0.14,0
35,35,0.0,0.0,0.46,0.0,0.0,0.33,0.21,1.48,0.0,0.27,0.0,0.0,0.04,0.0,0.48,0.04,0.15,0
36,36,0.0,0.0,0.47,0.0,0.0,0.34,0.21,1.45,0.0,0.23,0.0,0.0,0.08,0.0,0.41,0.04,0.16,0
37,37,0.0,0.0,0.51,0.0,0.0,0.36,0.25,1.34,0.0,0.17,0.0,0.02,0.07,0.0,0.22,0.0,0.05,0
38,38,0.0,0.0,0.48,0.0,0.0,0.45,0.35,1.25,0.02,0.1,0.02,0.15,0.04,0.0,0.11,0.0,0.03,0
39,39,0.0,0.0,0.39,0.0,0.0,0.47,0.41,1.16,0.04,0.08,0.02,0.3,0.0,0.01,0.0,0.0,0.0,0
40,40,0.0,0.0,0.29,0.0,0.0,0.4,0.4,1.14,0.06,0.05,0.05,0.43,0.0,0.03,0.0,0.0,0.0,0
41,41,0.0,0.0,0.25,0.0,0.0,0.28,0.32,1.18,0.04,0.06,0.03,0.4,0.0,0.03,0.0,0.0,0.0,0
42,42,0.0,0.0,0.31,0.0,0.0,0.19,0.23,1.18,0.03,0.04,0.03,0.4,0.0,0.02,0.0,0.0,0.0,0
43,43,0.0,0.0,0.36,0.0,0.0,0.35,0.17,1.19,0.0,0.04,0.0,0.38,0.03,0.0,0.0,0.0,0.0,0
44,44,0.0,0.0,0.39,0.0,0.0,0.44,0.1,1.21,0.0,0.04,0.02,0.44,0.04,0.0,0.0,0.0,0.0,0
45,45,0.0,0.0,0.45,0.0,0.0,0.57,0.14,1.15,0.0,0.02,0.04,0.48,0.04,0.04,0.0,0.0,0.0,0
46,46,0.0,0.0,0.52,0.0,0.0,0.51,0.17,1.08,0.0,0.0,0.04,0.55,0.01,0.07,0.0,0.0,0.0,0
47,47,0.0,0.0,0.54,0.0,0.0,0.47,0.16,1.04,0.0,0.0,0.21,0.46,0.0,0.1,0.0,0.0,0.0,0
48,48,0.0,0.0,0.54,0.0,0.0,0.33,0.1,1.1,0.0,0.0,0.31,0.35,0.0,0.09,0.0,0.0,0.0,0
49,49,0.0,0.0,0.52,0.0,0.0,0.17,0.03,1.16,0.0,0.0,0.46,0.25,0.0,0.11,0.0,0.0,0.0,0
50,50,0.0,0.0,0.53,0.0,0.0,0.05,0.01,1.18,0.0,0.0,0.41,0.29,0.0,0.11,0.0,0.0,0.0,0
51,51,0.0,0.0,0.56,0.0,0.0,0.07,0.02,1.36,0.0,0.05,0.28,0.27,0.07,0.08,0.03,0.03,0.0,0
52,52,0.0,0.0,0.58,0.0,0.0,0.14,0.01,1.54,0.0,0.13,0.16,0.24,0.23,0.04,0.1,0.23,0.0,0
53,53,0.0,0.0,0.6,0.0,0.0,0.17,0.01,1.72,0.0,0.19,0.04,0.17,0.38,0.0,0.21,0.39,0.0,0
54,54,0.0,0.0,0.57,0.0,0.0,0.22,0.03,1.77,0.02,0.17,0.04,0.17,0.4,0.0,0.28,0.58,0.0,0
55,55,0.0,0.0,0.59,0.0,0.0,0.24,0.03,1.8,0.08,0.21,0.01,0.16,0.43,0.0,0.34,0.52,0.0,0
56,56,0.0,0.0,0.58,0.0,0.0,0.3,0.02,1.77,0.12,0.29,0.0,0.21,0.46,0.0,0.4,0.49,0.0,0
57,57,0.0,0.0,0.63,0.0,0.0,0.27,0.0,1.75,0.18,0.41,0.0,0.17,0.45,0.0,0.39,0.47,0.0,0
58,58,0.0,0.0,0.71,0.0,0.0,0.33,0.0,1.71,0.26,0.55,0.0,0.14,0.38,0.0,0.38,0.52,0.0,0
59,59,0.0,0.0,0.89,0.0,0.0,0.44,0.0,1.65,0.39,0.7,0.0,0.07,0.3,0.0,0.39,0.79,0.0,0
60,60,0.0,0.0,1.01,0.0,0.0,0.66,0.0,1.55,0.49,0.81,0.0,0.06,0.28,0.0,0.48,1.05,0.0,0
61,61,0.0,0.0,0.99,0.0,0.04,0.8,0.0,1.5,0.56,0.78,0.0,0.02,0.16,0.0,0.49,1.15,0.0,0
62,62,0.0,0.0,0.87,0.0,0.07,0.89,0.0,1.6,0.59,0.68,0.0,0.0,0.07,0.02,0.37,1.2,0.0,0
63,63,0.0,0.0,0.71,0.0,0.08,0.9,0.02,1.76,0.61,0.56,0.0,0.0,0.0,0.1,0.31,1.13,0.0,0
64,64,0.0,0.0,0.51,0.0,0.04,0.76,0.02,1.93,0.6,0.47,0.0,0.0,0.0,0.1,0.27,1.16,0.0,0
65,65,0.0,0.0,0.33,0.0,0.01,0.59,0.02,2.04,0.58,0.3,0.0,0.0,0.0,0.11,0.31,1.25,0.0,0
66,66,0.0,0.0,0.22,0.0,0.0,0.4,0.0,2.13,0.57,0.21,0.0,0.0,0.0,0.07,0.24,1.42,0.0,0
67,67,0.0,0.0,0.22,0.0,0.0,0.45,0.0,1.97,0.6,0.2,0.0,0.03,0.0,0.18,0.23,1.5,0.0,0
68,68,0.09,0.0,0.2,0.0,0.0,0.41,0.0,1.78,0.69,0.51,0.16,0.41,0.03,0.51,0.14,1.48,0.01,0
69,69,0.22,0.05,0.14,0.0,0.0,0.46,0.0,1.55,0.77,0.79,0.39,0.94,0.19,0.86,0.09,1.18,0.01,0
