,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.56,0.22,0.0,0.0,0.42,0.84,0.0,0.0,0.33,0.25,0.25,0.75,0.0,0.26,0.0,0.09,0.0,0
1,1,0.43,0.1,0.0,0.0,0.31,0.73,0.0,0.13,0.41,0.08,0.31,0.58,0.0,0.23,0.54,0.16,0.0,0
2,2,0.34,0.06,0.0,0.0,0.22,0.65,0.0,0.16,0.48,0.0,0.32,0.4,0.04,0.21,0.82,0.13,0.0,0
3,3,0.26,0.14,0.0,0.0,0.23,0.66,0.0,0.13,0.53,0.01,0.26,0.28,0.06,0.18,0.85,0.01,0.0,0
4,4,0.25,0.18,0.0,0.0,0.3,0.71,0.0,0.18,0.58,0.01,0.22,0.31,0.1,0.19,0.95,0.0,0.0,0
5,5,0.2,0.18,0.0,0.0,0.4,0.79,0.0,0.26,0.63,0.01,0.24,0.34,0.09,0.21,1.06,0.0,0.0,0
6,6,0.21,0.24,0.0,0.0,0.48,0.87,0.0,0.29,0.63,0.0,0.26,0.4,0.13,0.29,1.07,0.0,0.0,0
7,7,0.22,0.41,0.0,0.0,0.5,0.76,0.0,0.32,0.62,0.11,0.23,0.41,0.11,0.36,1.05,0.12,0.0,0
8,8,0.22,0.49,0.11,0.0,0.56,0.76,0.0,0.44,0.66,0.23,0.13,0.48,0.18,0.44,1.07,0.42,0.0,0
9,9,0.33,0.56,0.21,0.0,0.59,0.59,0.0,0.65,0.76,0.42,0.07,0.51,0.27,0.54,1.05,0.7,0.0,0
10,10,0.48,0.67,0.28,0.01,0.64,0.42,0.0,0.76,0.84,0.57,0.0,0.56,0.38,0.66,0.69,0.63,0.0,0
11,11,0.64,0.81,0.28,0.08,0.61,0.29,0.0,0.72,0.84,0.65,0.0,0.62,0.45,0.75,0.28,0.39,0.0,0
12,12,0.75,0.86,0.34,0.08,0.62,0.33,0.0,0.68,0.83,0.69,0.0,0.68,0.49,0.8,0.0,0.12,0.0,0
13,13,0.79,0.86,0.42,0.12,0.68,0.5,0.0,0.68,0.78,0.59,0.0,0.75,0.54,0.76,0.0,0.06,0.0,0
14,14,0.78,0.88,0.51,0.09,0.74,0.58,0.0,0.77,0.79,0.61,0.0,0.77,0.51,0.68,0.21,0.01,0.0,0
15,15,0.69,0.93,0.56,0.09,0.74,0.61,0.0,0.81,0.78,0.59,0.0,0.77,0.48,0.6,0.59,0.25,0.0,0
16,16,0.6,0.99,0.64,0.06,0.69,0.7,0.0,0.83,0.76,0.65,0.0,0.74,0.49,0.58,0.93,0.45,0.0,0
17,17,0.47,0.91,0.68,0.02,0.65,0.65,0.0,0.81,0.72,0.58,0.0,0.75,0.48,0.57,1.13,0.66,0.0,0
18,18,0.35,0.81,0.57,0.02,0.61,0.58,0.0,0.73,0.66,0.54,0.0,0.67,0.47,0.54,1.23,0.65,0.0,0
19,19,0.23,0.66,0.45,0.0,0.57,0.46,0.0,0.65,0.63,0.51,0.0,0.59,0.48,0.51,1.36,0.68,0.0,0
20,20,0.16,0.62,0.31,0.01,0.38,0.49,0.0,0.46,0.55,0.51,0.0,0.5,0.46,0.56,1.2,0.8,0.0,0
21,21,0.08,0.55,0.25,0.03,0.23,0.49,0.0,0.34,0.49,0.5,0.0,0.51,0.44,0.62,0.98,0.93,0.0,0
22,22,0.0,0.59,0.21,0.04,0.06,0.44,0.0,0.16,0.4,0.43,0.0,0.61,0.25,0.76,0.54,0.93,0.0,0
23,23,0.0,0.62,0.15,0.03,0.03,0.3,0.0,0.09,0.33,0.42,0.0,0.74,0.14,0.82,0.36,0.97,0.0,0
24,24,0.0,0.62,0.13,0.01,0.0,0.38,0.0,0.06,0.31,0.41,0.01,0.91,0.03,0.84,0.28,1.1,0.0,0
25,25,0.04,0.77,0.17,0.0,0.0,0.54,0.0,0.07,0.3,0.42,0.05,0.89,0.03,0.55,0.76,1.57,0.44,0
26,26,0.09,0.95,0.25,0.0,0.0,0.8,0.0,0.11,0.33,0.4,0.08,0.83,0.03,0.29,1.19,1.87,0.86,0
27,27,0.19,1.15,0.34,0.0,0.0,0.85,0.0,0.05,0.31,0.34,0.13,0.62,0.01,0.09,1.66,2.12,1.26,0
28,28,0.14,0.79,0.39,0.0,0.02,1.22,0.0,0.03,0.26,0.25,0.15,0.58,0.01,0.07,1.64,2.21,1.03,0
29,29,0.09,0.43,0.3,0.0,0.14,1.46,0.01,0.05,0.21,0.21,0.14,0.49,0.09,0.04,1.45,2.04,0.64,0
30,30,0.0,0.06,0.18,0.0,0.28,1.58,0.01,0.05,0.19,0.1,0.09,0.38,0.18,0.0,0.97,1.64,0.24,0
31,31,0.0,0.0,0.02,0.0,0.4,1.33,0.01,0.05,0.21,0.07,0.1,0.24,0.27,0.0,0.67,1.24,0.03,0
32,32,0.0,0.0,0.0,0.0,0.41,1.16,0.0,0.0,0.24,0.0,0.15,0.16,0.28,0.0,0.55,1.11,0.0,0
33,33,0.0,0.0,0.0,0.0,0.44,1.01,0.0,0.09,0.33,0.18,0.13,0.12,0.19,0.0,0.48,0.82,0.0,0
34,34,0.0,0.0,0.0,0.0,0.48,0.84,0.07,0.23,0.41,0.33,0.07,0.06,0.12,0.0,0.51,0.44,0.0,0
35,35,0.0,0.0,0.0,0.0,0.53,0.71,0.07,0.37,0.47,0.53,0.0,0.03,0.05,0.0,0.61,0.06,0.0,0
36,36,0.0,0.0,0.0,0.0,0.53,0.68,0.07,0.42,0.43,0.6,0.0,0.07,0.08,0.0,0.8,0.0,0.0,0
