,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.06,0.0,0.02,0.52,0.07,0.0,0.69,0.0,0.08,0.06,0.0,0.0,0.67,1.51,0.12,0
1,1,0.28,0.0,0.18,0.0,0.16,0.32,0.02,0.1,0.97,0.0,0.03,0.02,0.0,0.0,0.45,0.63,0.23,0
2,2,0.46,0.0,0.27,0.0,0.27,0.23,0.0,0.16,1.13,0.0,0.0,0.0,0.0,0.0,0.33,0.13,0.26,0
3,3,0.67,0.02,0.29,0.0,0.36,0.31,0.0,0.13,1.25,0.15,0.0,0.1,0.0,0.0,0.22,0.06,0.19,0
4,4,0.93,0.02,0.29,0.0,0.32,0.35,0.0,0.11,1.35,0.18,0.0,0.25,0.0,0.0,0.1,0.0,0.08,0
5,5,1.1,0.02,0.18,0.0,0.24,0.44,0.0,0.12,1.41,0.2,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0
6,6,1.08,0.0,0.09,0.0,0.14,0.45,0.0,0.13,1.41,0.13,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0
7,7,1.0,0.0,0.0,0.0,0.13,0.53,0.0,0.18,1.39,0.32,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0
8,8,0.9,0.0,0.01,0.0,0.15,0.65,0.0,0.17,1.4,0.46,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0
9,9,0.79,0.0,0.01,0.0,0.12,0.77,0.0,0.16,1.39,0.55,0.0,1.51,0.0,0.0,0.0,0.04,0.0,0
10,10,0.75,0.0,0.01,0.0,0.11,0.99,0.0,0.17,1.43,0.48,0.07,1.26,0.0,0.0,0.0,0.07,0.0,0
11,11,0.67,0.0,0.01,0.0,0.1,0.81,0.0,0.21,1.46,0.53,0.13,1.01,0.0,0.0,0.0,0.1,0.0,0
12,12,0.64,0.0,0.02,0.0,0.12,0.63,0.0,0.3,1.49,0.56,0.13,1.02,0.0,0.0,0.0,0.06,0.0,0
13,13,0.51,0.0,0.02,0.0,0.18,0.4,0.0,0.27,1.45,0.67,0.06,1.05,0.0,0.0,0.0,0.03,0.0,0
14,14,0.47,0.0,0.02,0.0,0.25,0.46,0.02,0.34,1.48,0.8,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0
15,15,0.28,0.0,0.01,0.0,0.34,0.48,0.02,0.38,1.49,0.95,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0
16,16,0.18,0.0,0.01,0.0,0.36,0.47,0.09,0.48,1.6,0.95,0.0,0.57,0.0,0.0,0.07,0.05,0.0,0
17,17,0.06,0.0,0.01,0.0,0.35,0.54,0.1,0.56,1.67,0.83,0.0,0.43,0.0,0.0,0.19,0.12,0.0,0
18,18,0.06,0.0,0.01,0.0,0.43,0.69,0.19,0.67,1.8,0.74,0.0,0.16,0.0,0.0,0.32,0.22,0.0,0
19,19,0.01,0.0,0.0,0.0,0.5,0.83,0.22,0.7,1.85,0.73,0.0,0.1,0.01,0.0,0.31,0.3,0.0,0
20,20,0.01,0.0,0.0,0.0,0.6,0.78,0.27,0.74,1.93,0.84,0.01,0.1,0.05,0.0,0.2,0.23,0.01,0
21,21,0.0,0.0,0.0,0.0,0.66,0.75,0.3,0.86,1.95,0.89,0.01,0.16,0.05,0.0,0.06,0.13,0.01,0
