,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.0,0.0,2.12,1.72,0.18,1.14,2.57,1.13,0.45,0.72,0.0,0.0,3.33,1.26,0.0,0
1,1,0.0,0.0,0.0,0.01,2.14,1.67,0.13,1.38,2.6,1.11,0.46,0.54,0.0,0.0,3.28,1.37,0.0,0
2,2,0.0,0.0,0.0,0.13,2.15,1.71,0.07,1.53,2.58,0.95,0.43,0.45,0.0,0.0,3.17,1.3,0.0,0
3,3,0.0,0.0,0.07,0.2,2.17,1.83,0.02,1.61,2.53,0.86,0.41,0.49,0.0,0.0,2.94,1.23,0.0,0
4,4,0.0,0.0,0.13,0.27,2.18,1.97,0.0,1.68,2.47,0.81,0.39,0.5,0.0,0.0,2.78,1.22,0.0,0
5,5,0.0,0.0,0.24,0.27,2.17,2.03,0.0,1.72,2.41,0.87,0.33,0.51,0.0,0.0,2.65,1.42,0.0,0
6,6,0.0,0.0,0.32,0.28,2.13,2.05,0.01,1.77,2.38,0.92,0.26,0.5,0.0,0.0,2.72,1.66,0.0,0
7,7,0.0,0.0,0.34,0.22,2.08,2.04,0.01,1.79,2.35,0.98,0.15,0.53,0.0,0.0,2.79,1.84,0.0,0
8,8,0.0,0.0,0.33,0.14,2.05,1.99,0.01,1.85,2.36,1.02,0.11,0.6,0.0,0.0,2.88,1.89,0.0,0
9,9,0.0,0.0,0.36,0.13,2.08,1.89,0.05,1.87,2.36,1.0,0.07,0.5,0.0,0.0,2.86,1.8,0.0,0
10,10,0.0,0.0,0.32,0.17,2.11,1.91,0.09,1.92,2.38,0.96,0.17,0.54,0.0,0.0,2.87,1.81,0.0,0
11,11,0.0,0.0,0.36,0.16,2.08,1.92,0.18,1.88,2.36,0.92,0.21,0.45,0.0,0.0,2.93,1.88,0.0,0
12,12,0.0,0.0,0.27,0.15,2.01,2.05,0.22,1.88,2.34,0.85,0.19,0.54,0.01,0.0,3.0,2.01,0.0,0
13,13,0.0,0.0,0.39,0.08,1.97,1.86,0.21,1.82,2.3,0.84,0.08,0.46,0.04,0.0,3.11,2.14,0.0,0
