,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,1.34,1.1,0.0,0.41,0.0,0.0,0.0,0.2,0.0,0.0,0.03,0.67,0.0,0.95,0.9,0.4,0.08,0
1,1,1.42,1.15,0.0,0.21,0.01,0.03,0.03,0.48,0.0,0.35,0.1,0.82,0.06,0.55,0.92,0.2,0.19,0
2,2,1.45,1.18,0.0,0.07,0.01,0.05,0.04,0.65,0.0,0.56,0.15,0.98,0.12,0.31,0.96,0.07,0.22,0
3,3,1.46,1.28,0.0,0.04,0.01,0.09,0.02,0.68,0.0,0.59,0.21,1.0,0.12,0.21,0.99,0.0,0.17,0
4,4,1.47,1.28,0.0,0.01,0.0,0.12,0.02,0.73,0.0,0.57,0.12,1.01,0.1,0.17,0.95,0.08,0.19,0
5,5,1.47,1.25,0.0,0.14,0.0,0.18,0.02,0.62,0.0,0.49,0.06,0.95,0.04,0.09,1.01,0.27,0.21,0
6,6,1.52,1.26,0.0,0.2,0.0,0.22,0.02,0.48,0.0,0.45,0.0,0.95,0.03,0.04,1.06,0.43,0.28,0
7,7,1.58,1.3,0.0,0.3,0.0,0.23,0.0,0.35,0.0,0.42,0.0,0.88,0.0,0.01,1.0,0.55,0.22,0
8,8,1.67,1.34,0.0,0.23,0.0,0.29,0.0,0.32,0.0,0.41,0.02,0.9,0.0,0.04,0.71,0.51,0.2,0
9,9,1.67,1.27,0.0,0.25,0.0,0.34,0.0,0.35,0.0,0.38,0.03,0.95,0.0,0.08,0.43,0.48,0.19,0
10,10,1.67,1.2,0.0,0.26,0.0,0.33,0.0,0.3,0.0,0.35,0.07,1.08,0.0,0.14,0.3,0.39,0.25,0
11,11,1.56,0.98,0.0,0.29,0.0,0.22,0.0,0.26,0.0,0.34,0.12,1.07,0.0,0.23,0.32,0.26,0.39,0
12,12,1.4,0.74,0.0,0.24,0.0,0.2,0.0,0.15,0.0,0.34,0.11,1.08,0.0,0.29,0.34,0.24,0.5,0
13,13,1.22,0.56,0.0,0.23,0.0,0.23,0.0,0.05,0.0,0.28,0.07,0.91,0.06,0.21,0.44,0.42,0.44,0
14,14,1.15,0.59,0.0,0.25,0.0,0.33,0.0,0.0,0.0,0.17,0.0,0.84,0.12,0.09,0.6,0.78,0.3,0
15,15,1.14,0.66,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.73,0.18,0.0,0.76,1.07,0.14,0
16,16,1.08,0.57,0.0,0.35,0.0,0.24,0.0,0.0,0.0,0.13,0.0,0.81,0.2,0.0,0.78,1.25,0.1,0
17,17,1.02,0.57,0.0,0.27,0.1,0.61,0.0,0.0,0.0,0.3,0.0,0.83,0.2,0.03,0.62,1.29,0.42,0
18,18,0.96,0.6,0.0,0.19,0.24,1.12,0.0,0.0,0.0,0.42,0.0,0.73,0.28,0.05,0.41,1.12,0.77,0
19,19,0.8,0.54,0.0,0.04,0.37,1.56,0.0,0.0,0.04,0.34,0.0,0.56,0.28,0.06,0.39,0.84,0.97,0
20,20,0.67,0.51,0.0,0.0,0.38,1.59,0.0,0.0,0.08,0.16,0.0,0.35,0.22,0.03,0.39,0.69,0.69,0
21,21,0.5,0.36,0.0,0.0,0.27,1.46,0.0,0.0,0.11,0.0,0.0,0.22,0.22,0.01,0.53,0.77,0.36,0
22,22,0.5,0.29,0.0,0.0,0.23,1.52,0.0,0.0,0.1,0.0,0.0,0.1,0.27,0.0,0.47,0.95,0.17,0
23,23,0.34,0.11,0.0,0.0,0.19,1.52,0.0,0.0,0.06,0.0,0.0,0.12,0.35,0.0,0.68,1.15,0.12,0
24,24,0.19,0.0,0.0,0.0,0.25,1.57,0.0,0.05,0.03,0.0,0.0,0.19,0.3,0.0,0.93,1.11,0.08,0
25,25,0.1,0.0,0.0,0.0,0.33,1.73,0.0,0.13,0.01,0.0,0.0,0.28,0.28,0.0,1.1,0.99,0.08,0
26,26,0.22,0.0,0.0,0.0,0.42,1.86,0.0,0.29,0.01,0.0,0.0,0.26,0.28,0.0,0.88,0.52,0.02,0
27,27,0.33,0.0,0.0,0.0,0.49,1.9,0.0,0.39,0.01,0.0,0.0,0.22,0.19,0.0,0.59,0.26,0.0,0
28,28,0.42,0.0,0.0,0.0,0.49,1.82,0.0,0.46,0.02,0.03,0.0,0.2,0.09,0.0,0.29,0.04,0.02,0
29,29,0.56,0.0,0.0,0.0,0.56,1.69,0.07,0.49,0.1,0.2,0.01,0.18,0.0,0.0,0.17,0.04,0.02,0
