,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,1.88,0.17,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.46,0
1,1,0.0,0.0,0.07,0.0,0.0,0.0,0.4,2.11,0.21,0.0,0.12,0.0,0.0,0.0,1.67,0.19,0.15,0
2,2,0.0,0.0,0.11,0.0,0.0,0.0,0.37,2.27,0.22,0.0,0.22,0.0,0.0,0.0,1.87,0.37,0.0,0
3,3,0.0,0.0,0.23,0.0,0.0,0.0,0.24,2.44,0.19,0.0,0.3,0.0,0.0,0.0,2.04,0.73,0.0,0
4,4,0.0,0.0,0.35,0.0,0.08,0.0,0.11,2.57,0.24,0.15,0.4,0.07,0.0,0.0,2.06,0.9,0.0,0
5,5,0.0,0.0,0.44,0.0,0.16,0.0,0.0,2.73,0.3,0.3,0.47,0.11,0.0,0.0,1.94,0.93,0.0,0
6,6,0.0,0.0,0.39,0.0,0.28,0.0,0.0,2.81,0.47,0.44,0.5,0.11,0.0,0.0,1.64,0.57,0.0,0
7,7,0.0,0.0,0.26,0.0,0.31,0.0,0.0,2.75,0.63,0.67,0.45,0.06,0.0,0.0,1.3,0.21,0.0,0
8,8,0.0,0.0,0.23,0.0,0.39,0.0,0.0,2.72,0.8,0.92,0.41,0.03,0.0,0.0,1.06,0.0,0.0,0
9,9,0.0,0.0,0.35,0.0,0.41,0.0,0.0,2.82,0.85,1.02,0.45,0.3,0.01,0.0,1.15,0.13,0.0,0
10,10,0.0,0.0,0.54,0.0,0.41,0.0,0.0,2.86,0.87,0.95,0.5,0.53,0.01,0.0,1.42,0.27,0.0,0
11,11,0.0,0.0,0.68,0.0,0.27,0.0,0.0,2.73,0.74,0.77,0.57,0.83,0.02,0.0,1.45,0.56,0.0,0
12,12,0.0,0.0,0.62,0.0,0.14,0.0,0.0,2.45,0.6,0.74,0.5,0.95,0.0,0.0,1.19,0.73,0.0,0
13,13,0.0,0.0,0.53,0.0,0.03,0.0,0.0,2.33,0.48,0.7,0.52,1.09,0.0,0.0,0.86,0.87,0.0,0
14,14,0.0,0.0,0.44,0.0,0.0,0.0,0.0,2.23,0.45,0.68,0.49,1.18,0.0,0.01,0.58,0.8,0.0,0
15,15,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.15,0.45,0.47,0.47,1.02,0.0,0.01,0.69,0.5,0.01,0
16,16,0.0,0.0,0.37,0.0,0.0,0.0,0.0,2.09,0.47,0.2,0.38,0.75,0.0,0.01,0.86,0.22,0.01,0
