,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,1.35,0.0,0.21,0.87,0.0,0.23,0.08,1.3,0.0,0.0,0.34,0.0,0.04,0.74,0.0,0.0,0.0,0
1,1,2.43,0.04,1.06,0.29,0.06,0.84,0.03,1.29,0.0,0.0,1.82,0.82,0.01,1.12,0.0,0.0,0.0,0
2,2,3.1,0.04,1.58,0.0,0.12,1.4,0.0,1.3,0.0,0.0,2.59,1.2,0.0,1.31,0.0,0.0,0.0,0
3,3,3.57,0.12,1.73,0.0,0.15,1.76,0.0,1.27,0.0,0.0,3.01,1.16,0.0,1.54,0.0,0.0,0.0,0
4,4,3.87,0.42,1.67,0.0,0.09,2.03,0.0,1.09,0.0,0.0,2.54,1.36,0.0,1.6,0.0,0.0,0.0,0
5,5,4.2,0.75,1.52,0.07,0.03,1.87,0.0,0.64,0.0,0.0,2.05,1.52,0.0,1.51,0.0,0.06,0.0,0
6,6,4.37,1.1,1.56,0.27,0.0,1.72,0.0,0.23,0.0,0.0,1.42,1.69,0.0,1.29,0.0,0.09,0.0,0
7,7,4.17,1.01,1.53,0.39,0.0,1.39,0.0,0.0,0.0,0.0,1.06,1.88,0.0,1.28,0.0,0.09,0.0,0
8,8,3.95,0.96,1.59,0.48,0.0,1.33,0.0,0.0,0.0,0.0,0.93,2.06,0.0,1.47,0.0,0.03,0.0,0
9,9,3.7,0.61,1.54,0.45,0.0,1.27,0.0,0.03,0.0,0.0,0.83,2.24,0.0,1.59,0.0,0.03,0.0,0
10,10,3.64,0.39,1.41,0.55,0.0,1.26,0.0,0.03,0.0,0.0,0.86,2.33,0.0,1.47,0.0,0.03,0.0,0
11,11,3.67,0.22,1.35,0.61,0.0,1.14,0.01,0.03,0.0,0.0,0.87,2.45,0.0,1.31,0.0,0.09,0.0,0
12,12,3.63,0.15,1.19,0.89,0.01,0.96,0.08,0.08,0.0,0.0,0.72,2.66,0.15,1.27,0.0,0.05,0.0,0
