,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.0,0.0,1.22,2.52,0.0,1.74,2.85,1.48,0.0,0.31,0.01,0.0,1.45,1.21,0.57,0
1,1,0.0,0.0,0.0,0.0,1.17,2.22,0.0,1.63,2.96,1.52,0.0,0.1,0.11,0.0,1.67,1.16,1.16,0
2,2,0.0,0.0,0.0,0.0,1.09,1.71,0.0,1.58,3.0,1.45,0.0,0.0,0.14,0.0,1.89,1.24,1.63,0
3,3,0.0,0.0,0.0,0.0,1.04,1.41,0.0,1.57,2.97,1.31,0.0,0.0,0.14,0.0,1.99,1.4,1.83,0
4,4,0.0,0.0,0.0,0.0,1.0,1.02,0.0,1.56,2.94,1.19,0.0,0.0,0.13,0.0,2.11,1.53,1.97,0
5,5,0.0,0.0,0.0,0.0,0.92,1.31,0.0,1.53,2.63,1.09,0.0,0.0,0.15,0.0,2.17,1.59,1.94,0
6,6,0.0,0.0,0.0,0.0,0.85,1.53,0.0,1.36,2.35,1.04,0.0,0.0,0.16,0.0,2.02,1.44,1.72,0
7,7,0.0,0.0,0.01,0.0,0.73,1.83,0.0,1.23,2.07,1.02,0.0,0.0,0.28,0.0,1.84,1.36,1.57,0
8,8,0.0,0.0,0.02,0.0,0.7,1.84,0.0,1.08,2.08,1.09,0.0,0.03,0.34,0.0,1.62,1.22,1.4,0
9,9,0.0,0.0,0.04,0.0,0.55,1.75,0.0,0.99,1.99,1.27,0.0,0.05,0.43,0.03,1.19,1.05,1.32,0
10,10,0.0,0.0,0.05,0.0,0.46,1.6,0.0,0.86,1.93,1.4,0.0,0.08,0.43,0.07,0.74,0.84,1.22,0
11,11,0.0,0.0,0.11,0.0,0.32,1.51,0.0,0.76,1.83,1.43,0.0,0.08,0.5,0.15,0.26,0.6,1.17,0
12,12,0.0,0.0,0.13,0.0,0.29,1.51,0.0,0.73,1.81,1.31,0.0,0.1,0.48,0.2,0.2,0.53,1.22,0
