,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.25,0.49,0.0,0.0,0.0,0.12,0
1,1,0.0,0.0,0.01,0.0,0.04,0.99,0.0,0.0,0.0,0.0,0.0,0.14,0.53,0.0,0.0,0.0,0.18,0
2,2,0.0,0.0,0.02,0.0,0.05,0.96,0.0,0.0,0.0,0.0,0.0,0.09,0.57,0.0,0.0,0.0,0.22,0
3,3,0.0,0.0,0.01,0.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.24,0.48,0.0,0.0,0.0,0.17,0
4,4,0.0,0.0,0.01,0.0,0.01,1.17,0.0,0.0,0.0,0.0,0.0,0.48,0.31,0.0,0.0,0.0,0.08,0
5,5,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.71,0.17,0.0,0.0,0.0,0.0,0
6,6,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0
7,7,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.79,0.15,0.0,0.0,0.0,0.0,0
8,8,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.69,0.13,0.0,0.0,0.0,0.0,0
9,9,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.6,0.17,0.0,0.0,0.0,0.0,0
10,10,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.53,0.15,0.0,0.0,0.0,0.0,0
11,11,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.57,0.11,0.0,0.0,0.0,0.0,0
12,12,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.6,0.16,0.0,0.0,0.0,0.0,0
13,13,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.58,0.18,0.0,0.0,0.0,0.0,0
