,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.55,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0
1,1,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.63,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0
2,2,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.7,0.0,0.0,1.33,0.0,0.01,0.0,0.0,0.0,0
3,3,0.42,0.0,0.0,0.03,0.0,0.0,0.0,1.15,0.8,0.0,0.0,1.34,0.05,0.01,0.0,0.0,0.0,0
4,4,0.4,0.0,0.0,0.03,0.0,0.0,0.0,1.21,0.83,0.0,0.0,1.37,0.08,0.01,0.0,0.0,0.0,0
5,5,0.48,0.0,0.0,0.05,0.0,0.0,0.0,1.29,0.86,0.0,0.01,1.42,0.14,0.02,0.0,0.0,0.0,0
6,6,0.62,0.0,0.07,0.06,0.0,0.0,0.0,1.3,0.88,0.0,0.04,1.4,0.16,0.12,0.0,0.0,0.0,0
7,7,0.71,0.0,0.2,0.15,0.0,0.0,0.0,1.35,0.92,0.0,0.04,1.23,0.15,0.18,0.12,0.0,0.0,0
8,8,0.78,0.0,0.32,0.21,0.0,0.0,0.0,1.4,0.98,0.0,0.03,0.99,0.11,0.22,0.2,0.0,0.0,0
9,9,0.78,0.0,0.39,0.24,0.0,0.0,0.03,1.46,0.96,0.0,0.0,0.87,0.04,0.14,0.4,0.0,0.0,0
10,10,0.89,0.0,0.45,0.29,0.0,0.0,0.03,1.37,0.89,0.0,0.0,0.94,0.02,0.08,0.39,0.0,0.0,0
11,11,0.95,0.0,0.46,0.2,0.0,0.0,0.09,1.23,0.79,0.0,0.0,1.21,0.0,0.21,0.31,0.0,0.0,0
12,12,1.02,0.0,0.45,0.13,0.0,0.0,0.1,1.09,0.76,0.0,0.0,1.46,0.0,0.39,0.11,0.0,0.0,0
13,13,1.04,0.0,0.38,0.0,0.0,0.0,0.17,1.11,0.65,0.0,0.0,1.72,0.0,0.61,0.0,0.06,0.0,0
14,14,0.92,0.0,0.34,0.0,0.0,0.0,0.11,1.19,0.53,0.0,0.03,1.8,0.0,0.52,0.0,0.37,0.0,0
15,15,0.74,0.0,0.28,0.0,0.0,0.0,0.07,1.24,0.39,0.0,0.12,1.83,0.0,0.48,0.0,0.68,0.0,0
16,16,0.6,0.0,0.22,0.0,0.0,0.0,0.0,1.21,0.37,0.0,0.2,1.78,0.0,0.37,0.0,0.9,0.0,0
17,17,0.41,0.0,0.23,0.0,0.0,0.15,0.0,1.19,0.37,0.0,0.37,1.85,0.0,0.35,0.0,0.96,0.0,0
18,18,0.3,0.0,0.24,0.0,0.0,0.29,0.0,1.17,0.38,0.0,0.5,1.95,0.0,0.23,0.0,1.03,0.0,0
19,19,0.09,0.0,0.17,0.0,0.0,0.6,0.0,1.17,0.31,0.0,0.54,1.77,0.06,0.23,0.0,0.81,0.0,0
20,20,0.06,0.0,0.13,0.0,0.0,0.74,0.01,1.19,0.27,0.0,0.46,1.58,0.06,0.26,0.0,0.48,0.0,0
21,21,0.0,0.0,0.06,0.0,0.0,1.01,0.02,1.32,0.34,0.0,0.24,1.09,0.16,0.2,0.3,0.18,0.0,0
22,22,0.0,0.0,0.06,0.0,0.0,1.07,0.05,1.45,0.45,0.0,0.12,0.86,0.13,0.1,0.55,0.24,0.0,0
23,23,0.0,0.0,0.0,0.0,0.07,1.2,0.16,1.6,0.54,0.0,0.05,0.51,0.15,0.0,1.03,0.58,0.0,0
24,24,0.0,0.0,0.0,0.0,0.1,1.22,0.27,1.62,0.5,0.0,0.09,0.44,0.09,0.0,1.22,0.84,0.0,0
25,25,0.0,0.0,0.0,0.0,0.14,1.37,0.32,1.65,0.47,0.0,0.13,0.36,0.09,0.0,1.4,1.02,0.0,0
26,26,0.0,0.0,0.0,0.0,0.07,1.37,0.26,1.61,0.45,0.0,0.12,0.37,0.07,0.0,1.42,0.95,0.0,0
27,27,0.0,0.0,0.0,0.0,0.04,1.37,0.26,1.56,0.31,0.0,0.08,0.59,0.03,0.0,1.48,1.25,0.0,0
28,28,0.0,0.0,0.05,0.0,0.0,1.33,0.17,1.23,0.16,0.0,0.07,0.96,0.04,0.0,1.66,1.66,0.0,0
29,29,0.0,0.0,0.14,0.0,0.02,1.51,0.11,0.86,0.0,0.0,0.17,1.32,0.12,0.0,1.68,2.09,0.04,0
30,30,0.0,0.0,0.14,0.0,0.12,1.66,0.0,0.5,0.0,0.0,0.23,1.4,0.12,0.0,1.78,2.4,0.19,0
31,31,0.0,0.0,0.09,0.0,0.15,1.83,0.0,0.29,0.0,0.0,0.21,1.22,0.08,0.0,1.76,2.62,0.24,0
