,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.79,0.0,0.14,0.76,0.0,0.39,0.0,0.31,0.21,0.44,0.0,0.61,0.69,0.47,0.0,0
1,1,0.0,0.0,0.87,0.0,0.15,0.74,0.0,0.47,0.0,0.24,0.09,0.44,0.0,0.74,0.82,0.62,0.0,0
2,2,0.0,0.0,0.86,0.0,0.15,0.72,0.0,0.5,0.0,0.21,0.07,0.37,0.0,0.85,0.85,0.7,0.0,0
3,3,0.0,0.0,0.83,0.0,0.13,0.7,0.0,0.48,0.0,0.19,0.06,0.3,0.02,0.89,0.89,0.77,0.0,0
4,4,0.0,0.0,0.78,0.0,0.08,0.61,0.0,0.47,0.0,0.12,0.08,0.25,0.02,0.95,0.71,0.61,0.0,0
5,5,0.0,0.0,0.76,0.0,0.04,0.55,0.0,0.5,0.0,0.1,0.09,0.29,0.02,1.0,0.51,0.37,0.0,0
6,6,0.0,0.0,0.71,0.0,0.0,0.5,0.0,0.53,0.01,0.1,0.23,0.38,0.0,1.03,0.2,0.15,0.0,0
7,7,0.0,0.0,0.66,0.0,0.03,0.72,0.0,0.54,0.05,0.17,0.35,0.49,0.01,0.97,0.06,0.05,0.02,0
8,8,0.0,0.0,0.67,0.0,0.1,0.87,0.0,0.44,0.08,0.26,0.43,0.56,0.01,0.88,0.0,0.12,0.02,0
9,9,0.0,0.0,0.74,0.0,0.11,1.07,0.0,0.23,0.15,0.35,0.45,0.58,0.01,0.85,0.02,0.28,0.02,0
10,10,0.0,0.0,0.8,0.0,0.16,1.09,0.0,0.08,0.23,0.44,0.49,0.69,0.0,0.91,0.18,0.67,0.0,0
11,11,0.0,0.0,0.79,0.0,0.24,1.37,0.0,0.0,0.34,0.37,0.35,0.68,0.0,0.94,0.42,0.99,0.0,0
12,12,0.0,0.0,0.74,0.0,0.41,1.55,0.0,0.0,0.41,0.32,0.19,0.74,0.0,0.93,0.64,1.28,0.0,0
13,13,0.0,0.0,0.73,0.0,0.52,1.58,0.0,0.0,0.44,0.27,0.03,0.73,0.0,0.88,0.79,1.42,0.0,0
14,14,0.0,0.0,0.76,0.0,0.56,1.52,0.0,0.0,0.46,0.33,0.09,0.8,0.0,0.87,0.84,1.57,0.0,0
15,15,0.0,0.0,0.76,0.0,0.52,1.47,0.0,0.03,0.47,0.33,0.09,0.66,0.0,0.82,0.95,1.4,0.04,0
16,16,0.0,0.0,0.72,0.0,0.47,1.5,0.0,0.06,0.48,0.28,0.06,0.48,0.0,0.77,0.99,1.19,0.1,0
17,17,0.0,0.0,0.64,0.0,0.42,1.37,0.0,0.12,0.48,0.16,0.0,0.26,0.0,0.7,0.97,0.81,0.2,0
18,18,0.0,0.0,0.52,0.0,0.36,1.12,0.0,0.09,0.52,0.08,0.0,0.14,0.0,0.69,0.85,0.48,0.31,0
19,19,0.0,0.0,0.4,0.0,0.33,0.91,0.0,0.06,0.57,0.01,0.0,0.05,0.01,0.74,0.69,0.16,0.3,0
20,20,0.0,0.0,0.33,0.0,0.35,0.8,0.0,0.01,0.64,0.05,0.03,0.02,0.06,0.77,0.68,0.0,0.3,0
21,21,0.0,0.0,0.34,0.0,0.39,0.81,0.0,0.01,0.69,0.11,0.03,0.02,0.08,0.82,0.69,0.0,0.3,0
22,22,0.0,0.0,0.36,0.0,0.39,0.75,0.0,0.0,0.72,0.17,0.03,0.0,0.14,0.86,0.7,0.0,0.4,0
23,23,0.0,0.0,0.25,0.0,0.34,0.83,0.0,0.0,0.73,0.18,0.03,0.0,0.2,0.83,0.68,0.0,0.45,0
24,24,0.0,0.0,0.13,0.0,0.29,0.9,0.0,0.0,0.81,0.13,0.07,0.0,0.19,0.55,0.91,0.18,0.52,0
25,25,0.0,0.0,0.02,0.0,0.26,1.04,0.0,0.0,0.85,0.07,0.07,0.09,0.13,0.24,1.14,0.62,0.55,0
26,26,0.0,0.0,0.05,0.0,0.23,1.03,0.0,0.0,0.87,0.0,0.06,0.22,0.02,0.01,1.28,1.09,0.55,0
27,27,0.0,0.0,0.05,0.0,0.29,1.22,0.0,0.02,0.74,0.05,0.2,0.5,0.14,0.0,1.23,1.57,0.6,0
28,28,0.0,0.0,0.04,0.0,0.32,1.35,0.0,0.02,0.62,0.05,0.3,0.8,0.28,0.03,1.17,1.83,0.52,0
29,29,0.0,0.0,0.02,0.0,0.38,1.46,0.0,0.07,0.47,0.21,0.31,1.08,0.43,0.06,1.1,2.13,0.47,0
30,30,0.0,0.0,0.04,0.0,0.42,1.51,0.0,0.12,0.43,0.38,0.16,1.21,0.38,0.06,0.97,2.2,0.31,0
31,31,0.0,0.0,0.05,0.0,0.44,1.53,0.0,0.12,0.39,0.63,0.05,1.3,0.48,0.04,0.86,2.28,0.38,0
32,32,0.0,0.0,0.09,0.0,0.49,1.61,0.0,0.08,0.38,0.62,0.04,1.34,0.49,0.0,0.74,2.2,0.46,0
33,33,0.0,0.0,0.11,0.0,0.46,1.68,0.0,0.01,0.36,0.5,0.02,1.23,0.47,0.02,0.62,2.04,0.5,0
34,34,0.0,0.0,0.13,0.0,0.48,1.79,0.0,0.01,0.38,0.35,0.07,1.03,0.32,0.05,0.58,1.74,0.44,0
35,35,0.0,0.0,0.14,0.0,0.46,1.93,0.0,0.0,0.4,0.23,0.05,0.72,0.23,0.05,0.61,1.42,0.45,0
36,36,0.0,0.0,0.16,0.0,0.46,1.94,0.0,0.0,0.4,0.21,0.05,0.52,0.18,0.03,0.67,1.2,0.57,0
37,37,0.0,0.0,0.27,0.0,0.44,1.91,0.0,0.0,0.36,0.21,0.0,0.32,0.21,0.01,0.6,1.1,0.72,0
38,38,0.0,0.0,0.31,0.0,0.42,1.79,0.0,0.0,0.36,0.27,0.0,0.18,0.3,0.05,0.44,0.96,0.72,0
39,39,0.0,0.0,0.4,0.0,0.39,1.69,0.0,0.0,0.35,0.29,0.0,0.08,0.41,0.08,0.27,0.7,0.57,0
40,40,0.0,0.0,0.38,0.0,0.36,1.61,0.0,0.0,0.36,0.26,0.09,0.0,0.5,0.07,0.14,0.34,0.45,0
41,41,0.0,0.0,0.39,0.0,0.29,1.48,0.0,0.0,0.32,0.17,0.14,0.0,0.63,0.02,0.07,0.09,0.33,0
42,42,0.0,0.0,0.35,0.0,0.24,1.43,0.0,0.0,0.28,0.08,0.22,0.0,0.73,0.0,0.02,0.0,0.3,0
43,43,0.0,0.0,0.36,0.0,0.19,1.27,0.0,0.0,0.25,0.02,0.21,0.0,0.72,0.0,0.02,0.0,0.25,0
44,44,0.0,0.0,0.32,0.0,0.13,1.17,0.0,0.0,0.23,0.07,0.24,0.0,0.57,0.0,0.03,0.0,0.23,0
45,45,0.0,0.0,0.29,0.0,0.07,1.08,0.0,0.0,0.23,0.11,0.22,0.0,0.53,0.0,0.03,0.07,0.14,0
46,46,0.03,0.0,0.27,0.0,0.01,1.09,0.0,0.0,0.23,0.12,0.19,0.0,0.48,0.0,0.01,0.16,0.07,0
