,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,1.44,0.0,0.0,2.65,0.1,0.0,0.0,0.0,0.0,0.72,0.0,2.38,0.0,0.0,0.0,0
1,1,0.0,0.0,1.22,0.0,0.0,2.21,0.06,0.0,0.0,0.0,0.0,0.35,0.0,1.99,0.0,0.21,0.0,0
2,2,0.0,0.0,1.01,0.0,0.0,1.9,0.03,0.0,0.0,0.0,0.0,0.11,0.0,1.69,0.0,0.36,0.0,0
3,3,0.0,0.0,0.91,0.0,0.0,1.71,0.03,0.0,0.0,0.0,0.0,0.05,0.0,1.52,0.0,0.41,0.0,0
4,4,0.0,0.0,0.92,0.0,0.0,1.66,0.04,0.03,0.0,0.0,0.0,0.22,0.0,1.7,0.0,0.3,0.0,0
5,5,0.0,0.0,0.9,0.0,0.0,1.58,0.04,0.03,0.0,0.0,0.0,0.28,0.0,1.87,0.0,0.35,0.0,0
6,6,0.0,0.0,0.93,0.0,0.0,1.65,0.03,0.03,0.0,0.0,0.0,0.33,0.0,2.01,0.0,0.38,0.0,0
7,7,0.0,0.0,0.83,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.23,0.0,1.89,0.0,0.58,0.0,0
8,8,0.0,0.0,0.8,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.22,0.0,1.76,0.0,0.6,0.0,0
9,9,0.0,0.0,0.7,0.0,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.48,0.0,0.64,0.0,0
10,10,0.0,0.0,0.71,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1.13,0.0,0.52,0.0,0
11,11,0.0,0.0,0.62,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.86,0.0,0.4,0.0,0
12,12,0.0,0.0,0.56,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.82,0.0,0.32,0.0,0
13,13,0.0,0.0,0.43,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.45,0.0,0
14,14,0.0,0.0,0.63,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.03,0.57,0.0,0
15,15,0.0,0.0,0.83,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.27,0.71,0.0,0
16,16,0.0,0.0,1.08,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.47,0.63,0.0,0
17,17,0.0,0.0,1.1,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.66,0.53,0.0,0
18,18,0.0,0.0,1.03,0.0,0.0,0.35,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.46,0.66,0.38,0.0,0
19,19,0.0,0.0,0.89,0.0,0.0,0.31,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.31,0.75,0.42,0.0,0
20,20,0.0,0.0,0.74,0.0,0.0,0.23,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.16,0.74,0.39,0.0,0
21,21,0.0,0.0,0.68,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.66,0.28,0.0,0
22,22,0.01,0.0,0.63,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.11,0.0,0
23,23,0.01,0.0,0.55,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.45,0.03,0.0,0
24,24,0.01,0.0,0.57,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.55,0.02,0.0,0
25,25,0.0,0.0,0.52,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.69,0.0,0.0,0
26,26,0.0,0.0,0.59,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0
27,27,0.01,0.0,0.52,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0
28,28,0.01,0.0,0.41,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0
29,29,0.08,0.0,0.28,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0
30,30,0.07,0.0,0.11,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0
31,31,0.17,0.0,0.1,0.03,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0
32,32,0.18,0.0,0.04,0.03,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0
33,33,0.39,0.0,0.04,0.11,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0
34,34,0.6,0.0,0.0,0.35,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0
35,35,0.96,0.0,0.0,0.72,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0
36,36,1.18,0.0,0.0,0.76,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0
