,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.44,0.0,0.21,1.81,0.0,0.04,0.0,0.36,0.0,0.6,0.0,0.0,1.75,4.4,1.02,0
1,1,0.0,0.0,0.41,0.07,0.27,1.72,0.0,0.01,0.0,0.4,0.0,0.45,0.0,0.0,1.04,3.46,1.01,0
2,2,0.0,0.0,0.46,0.13,0.27,1.66,0.0,0.0,0.0,0.33,0.0,0.36,0.0,0.0,0.52,2.89,0.91,0
3,3,0.0,0.0,0.51,0.27,0.2,1.49,0.0,0.0,0.0,0.22,0.0,0.37,0.0,0.0,0.42,2.73,0.63,0
4,4,0.0,0.0,0.53,0.38,0.29,1.62,0.0,0.0,0.0,0.3,0.0,0.19,0.0,0.0,0.67,2.57,0.73,0
5,5,0.0,0.0,0.53,0.46,0.33,1.64,0.0,0.0,0.0,0.4,0.0,0.07,0.0,0.0,0.92,2.49,0.75,0
6,6,0.0,0.0,0.61,0.39,0.39,1.58,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,1.28,2.59,0.8,0
7,7,0.0,0.0,0.65,0.35,0.41,1.5,0.0,0.0,0.0,0.37,0.0,0.0,0.03,0.0,1.59,2.84,0.79,0
8,8,0.0,0.0,0.59,0.35,0.46,1.3,0.0,0.0,0.0,0.34,0.0,0.0,0.04,0.0,2.01,3.07,0.77,0
9,9,0.0,0.0,0.52,0.44,0.49,1.25,0.0,0.0,0.0,0.29,0.0,0.0,0.04,0.0,2.12,3.14,0.68,0
10,10,0.0,0.0,0.4,0.41,0.43,1.17,0.0,0.0,0.0,0.24,0.0,0.0,0.01,0.0,1.99,2.92,0.6,0
11,11,0.0,0.0,0.4,0.44,0.27,1.26,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1.65,2.6,0.49,0
12,12,0.0,0.0,0.29,0.38,0.15,1.33,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.31,2.32,0.41,0
13,13,0.0,0.0,0.25,0.49,0.14,1.38,0.0,0.0,0.0,0.07,0.0,0.06,0.0,0.0,1.05,2.28,0.37,0
14,14,0.0,0.0,0.23,0.45,0.2,1.4,0.0,0.0,0.0,0.15,0.0,0.11,0.0,0.0,1.01,2.45,0.35,0
15,15,0.0,0.0,0.27,0.53,0.25,1.45,0.0,0.01,0.0,0.25,0.0,0.17,0.0,0.0,1.22,2.88,0.32,0
16,16,0.0,0.0,0.3,0.43,0.27,1.46,0.0,0.01,0.0,0.34,0.0,0.18,0.0,0.0,1.59,3.28,0.25,0
17,17,0.0,0.0,0.25,0.45,0.34,1.53,0.0,0.01,0.0,0.38,0.0,0.13,0.01,0.0,1.88,3.6,0.27,0
18,18,0.0,0.0,0.23,0.41,0.37,1.63,0.0,0.0,0.0,0.39,0.0,0.06,0.01,0.0,1.89,3.61,0.28,0
19,19,0.0,0.0,0.3,0.3,0.38,1.66,0.0,0.0,0.0,0.4,0.0,0.0,0.01,0.0,1.92,3.47,0.42,0
20,20,0.0,0.0,0.27,0.13,0.35,1.57,0.0,0.0,0.0,0.41,0.0,0.0,0.01,0.0,1.89,3.23,0.63,0
21,21,0.0,0.0,0.36,0.01,0.29,1.36,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,1.9,3.0,0.87,0
22,22,0.0,0.0,0.37,0.0,0.27,1.22,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,1.85,2.93,0.97,0
23,23,0.0,0.0,0.64,0.12,0.3,1.24,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,1.36,2.73,0.89,0
24,24,0.0,0.0,0.77,0.17,0.38,1.22,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.77,2.51,0.69,0
25,25,0.0,0.0,0.9,0.25,0.47,1.23,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.24,2.29,0.53,0
26,26,0.0,0.0,0.91,0.19,0.54,1.09,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.77,2.63,0.44,0
27,27,0.0,0.0,0.95,0.22,0.62,1.13,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,1.37,3.11,0.43,0
28,28,0.0,0.0,0.99,0.2,0.69,1.16,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.95,3.62,0.38,0
29,29,0.0,0.0,0.97,0.19,0.66,1.27,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,1.86,3.62,0.31,0
30,30,0.0,0.0,0.94,0.15,0.58,1.3,0.0,0.0,0.0,0.06,0.0,0.01,0.0,0.0,1.74,3.53,0.29,0
