,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.34,0.0,0.1,1.16,0.0,0.19,0.0,0.0,0.55,0.96,0.0,0.0,0.0,0.05,0.0,0
1,1,0.0,0.0,0.22,0.0,0.06,1.24,0.0,0.17,0.0,0.0,0.56,1.04,0.0,0.0,0.0,0.24,0.0,0
2,2,0.0,0.0,0.17,0.0,0.04,1.27,0.0,0.16,0.0,0.0,0.51,1.07,0.03,0.0,0.0,0.37,0.0,0
3,3,0.0,0.0,0.21,0.0,0.02,1.37,0.0,0.1,0.0,0.0,0.44,1.11,0.03,0.0,0.0,0.49,0.0,0
4,4,0.0,0.0,0.26,0.0,0.06,1.37,0.0,0.16,0.0,0.0,0.39,1.12,0.03,0.0,0.08,0.63,0.0,0
5,5,0.0,0.0,0.29,0.0,0.1,1.39,0.0,0.22,0.0,0.0,0.39,1.16,0.0,0.0,0.18,0.82,0.0,0
6,6,0.0,0.0,0.35,0.0,0.16,1.31,0.0,0.31,0.0,0.07,0.42,1.17,0.0,0.0,0.27,0.91,0.0,0
7,7,0.0,0.0,0.42,0.0,0.19,1.3,0.0,0.36,0.0,0.13,0.41,1.18,0.0,0.0,0.26,1.14,0.0,0
8,8,0.0,0.0,0.52,0.0,0.23,1.36,0.0,0.32,0.0,0.13,0.41,1.15,0.0,0.0,0.22,1.28,0.0,0
9,9,0.0,0.0,0.54,0.0,0.31,1.44,0.02,0.31,0.0,0.07,0.31,1.0,0.0,0.0,0.25,1.48,0.0,0
10,10,0.0,0.0,0.53,0.0,0.34,1.54,0.05,0.31,0.0,0.05,0.17,0.9,0.0,0.0,0.28,1.48,0.0,0
11,11,0.0,0.0,0.54,0.0,0.37,1.56,0.09,0.43,0.0,0.15,0.03,0.71,0.01,0.0,0.33,1.42,0.0,0
12,12,0.0,0.0,0.5,0.0,0.33,1.45,0.1,0.5,0.0,0.24,0.04,0.67,0.09,0.0,0.34,1.36,0.0,0
13,13,0.0,0.0,0.52,0.0,0.34,1.35,0.12,0.53,0.0,0.33,0.09,0.65,0.11,0.0,0.43,1.31,0.0,0
14,14,0.0,0.0,0.47,0.0,0.37,1.42,0.13,0.5,0.0,0.37,0.17,0.68,0.1,0.0,0.42,1.39,0.0,0
15,15,0.0,0.0,0.48,0.0,0.41,1.36,0.11,0.48,0.0,0.41,0.18,0.62,0.03,0.0,0.43,1.32,0.0,0
16,16,0.0,0.0,0.42,0.0,0.43,1.34,0.12,0.51,0.0,0.36,0.18,0.55,0.02,0.0,0.42,1.23,0.0,0
17,17,0.0,0.0,0.43,0.0,0.4,1.22,0.13,0.52,0.0,0.21,0.1,0.49,0.02,0.0,0.44,1.05,0.0,0
