,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.08,0.0,0.0,0.0,0.11,0.0,0.33,0.9,0.44,1.0,0.0,0.51,0.0,0.0,0.76,0.46,0.89,0
1,1,0.04,0.15,0.02,0.0,0.19,0.0,0.36,0.83,0.45,0.86,0.0,0.57,0.0,0.0,0.87,0.55,0.95,0
2,2,0.06,0.22,0.04,0.06,0.16,0.0,0.26,0.81,0.31,0.8,0.0,0.58,0.02,0.0,0.92,0.58,1.04,0
3,3,0.06,0.13,0.06,0.06,0.21,0.0,0.24,0.84,0.29,0.83,0.0,0.61,0.11,0.01,0.77,0.5,0.85,0
4,4,0.05,0.07,0.13,0.06,0.25,0.0,0.23,0.87,0.26,0.91,0.0,0.62,0.24,0.01,0.62,0.38,0.71,0
5,5,0.0,0.0,0.22,0.0,0.41,0.0,0.34,0.88,0.39,0.97,0.0,0.63,0.32,0.03,0.49,0.32,0.42,0
6,6,0.0,0.0,0.28,0.0,0.43,0.0,0.34,0.87,0.39,0.94,0.0,0.56,0.39,0.06,0.54,0.35,0.38,0
7,7,0.0,0.0,0.3,0.0,0.42,0.0,0.34,0.82,0.32,0.95,0.0,0.56,0.26,0.19,0.4,0.39,0.39,0
8,8,0.0,0.02,0.28,0.0,0.38,0.0,0.35,0.75,0.25,0.99,0.0,0.64,0.16,0.34,0.22,0.48,0.46,0
9,9,0.0,0.02,0.25,0.0,0.33,0.0,0.34,0.75,0.21,1.06,0.0,0.71,0.01,0.34,0.11,0.51,0.48,0
10,10,0.0,0.02,0.27,0.0,0.28,0.0,0.35,0.77,0.19,1.04,0.04,0.77,0.01,0.26,0.14,0.54,0.29,0
11,11,0.0,0.0,0.28,0.0,0.25,0.0,0.36,0.83,0.16,0.94,0.09,0.75,0.0,0.14,0.14,0.53,0.15,0
12,12,0.0,0.06,0.29,0.07,0.13,0.0,0.3,0.64,0.11,0.84,0.15,0.68,0.0,0.24,0.04,0.55,0.02,0
13,13,0.0,0.06,0.28,0.07,0.09,0.0,0.23,0.45,0.1,0.85,0.11,0.61,0.0,0.35,0.0,0.51,0.05,0
14,14,0.0,0.11,0.31,0.07,0.08,0.0,0.17,0.42,0.12,0.83,0.06,0.6,0.0,0.42,0.0,0.49,0.03,0
15,15,0.0,0.05,0.38,0.0,0.19,0.0,0.27,0.74,0.22,0.83,0.0,0.71,0.02,0.32,0.14,0.56,0.03,0
16,16,0.0,0.05,0.44,0.0,0.29,0.0,0.36,1.02,0.32,0.74,0.0,0.79,0.07,0.2,0.29,0.69,0.0,0
17,17,0.0,0.01,0.45,0.0,0.29,0.0,0.41,1.17,0.34,0.75,0.05,0.83,0.07,0.16,0.41,0.81,0.0,0
18,18,0.0,0.09,0.41,0.0,0.18,0.0,0.29,0.83,0.23,0.69,0.11,0.83,0.05,0.38,0.28,0.68,0.0,0
19,19,0.0,0.26,0.38,0.0,0.08,0.0,0.19,0.51,0.1,0.59,0.16,0.8,0.0,0.59,0.12,0.58,0.0,0
20,20,0.16,0.48,0.26,0.23,0.01,0.0,0.07,0.19,0.05,0.54,0.11,0.73,0.01,0.61,0.0,0.5,0.17,0
21,21,0.38,0.73,0.17,0.41,0.0,0.0,0.06,0.21,0.06,0.6,0.11,0.67,0.07,0.47,0.0,0.59,0.33,0
22,22,0.62,0.85,0.06,0.61,0.0,0.0,0.13,0.25,0.1,0.7,0.15,0.59,0.07,0.31,0.0,0.76,0.46,0
23,23,0.69,0.94,0.12,0.54,0.0,0.0,0.22,0.32,0.1,0.74,0.26,0.58,0.05,0.32,0.0,0.88,0.48,0
24,24,0.73,0.96,0.2,0.42,0.0,0.0,0.36,0.41,0.17,0.78,0.34,0.6,0.0,0.34,0.01,0.97,0.47,0
25,25,0.59,0.96,0.32,0.22,0.03,0.0,0.39,0.56,0.21,0.84,0.34,0.68,0.0,0.49,0.01,1.04,0.47,0
