,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.6,0.17,0.43,1.06,0.11,0.55,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.67,0.35,0
1,1,0.0,0.0,0.59,0.08,0.49,1.06,0.21,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.75,0.16,0
2,2,0.0,0.0,0.58,0.02,0.52,1.07,0.24,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.72,0.05,0
3,3,0.0,0.0,0.57,0.01,0.5,1.04,0.21,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.61,0.09,0
4,4,0.0,0.0,0.6,0.0,0.5,1.05,0.23,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.53,0.07,0
5,5,0.0,0.0,0.6,0.0,0.48,1.0,0.24,0.57,0.0,0.0,0.0,0.04,0.0,0.0,1.8,0.51,0.17,0
6,6,0.0,0.0,0.61,0.0,0.46,1.03,0.23,0.59,0.0,0.0,0.0,0.1,0.0,0.0,1.79,0.59,0.15,0
7,7,0.0,0.0,0.63,0.0,0.46,1.15,0.2,0.62,0.0,0.0,0.0,0.12,0.01,0.0,1.81,0.65,0.2,0
8,8,0.0,0.0,0.75,0.0,0.47,1.34,0.24,0.6,0.0,0.0,0.0,0.12,0.05,0.0,1.86,0.77,0.12,0
9,9,0.0,0.0,0.92,0.0,0.56,1.47,0.26,0.61,0.0,0.0,0.0,0.13,0.05,0.0,2.12,1.17,0.15,0
10,10,0.0,0.0,1.08,0.0,0.64,1.52,0.29,0.61,0.0,0.0,0.0,0.16,0.04,0.0,2.35,1.59,0.19,0
11,11,0.0,0.0,1.2,0.0,0.71,1.64,0.26,0.67,0.0,0.0,0.0,0.15,0.0,0.0,2.56,2.11,0.3,0
12,12,0.0,0.0,1.28,0.04,0.68,1.61,0.27,0.68,0.0,0.0,0.0,0.14,0.0,0.0,2.41,2.36,0.36,0
13,13,0.0,0.0,1.27,0.12,0.63,1.57,0.19,0.63,0.0,0.0,0.18,0.53,0.0,0.25,1.56,1.97,0.38,0
14,14,0.0,0.0,1.24,0.17,0.59,1.41,0.1,0.52,0.0,0.0,0.33,1.0,0.0,0.53,0.69,1.37,0.38,0
15,15,0.0,0.0,1.24,0.19,0.65,1.43,0.0,0.42,0.0,0.0,0.43,1.48,0.0,0.73,0.0,0.59,0.24,0
16,16,0.0,0.0,1.27,0.13,0.7,1.48,0.0,0.37,0.0,0.0,0.35,1.57,0.0,0.68,0.0,0.46,0.17,0
17,17,0.0,0.0,1.45,0.2,0.7,1.61,0.02,0.4,0.0,0.0,0.2,1.32,0.0,0.4,0.49,1.05,0.17,0
18,18,0.0,0.0,1.49,0.21,0.61,1.64,0.02,0.47,0.0,0.0,0.1,1.12,0.0,0.2,0.6,1.6,0.23,0
19,19,0.0,0.0,1.48,0.18,0.51,1.7,0.02,0.41,0.0,0.0,0.0,0.92,0.0,0.23,0.6,1.47,0.19,0
20,20,0.0,0.0,1.33,0.06,0.48,1.68,0.0,0.28,0.0,0.0,0.0,1.02,0.0,0.43,0.11,0.66,0.06,0
21,21,0.0,0.0,1.32,0.02,0.45,1.73,0.0,0.09,0.0,0.0,0.0,0.77,0.0,0.46,0.0,0.0,0.0,0
22,22,0.0,0.0,1.37,0.06,0.48,1.8,0.0,0.05,0.0,0.0,0.09,0.46,0.0,0.23,0.26,0.02,0.0,0
23,23,0.0,0.0,1.42,0.13,0.53,1.77,0.04,0.09,0.0,0.0,0.09,0.12,0.0,0.03,0.66,0.05,0.0,0
24,24,0.0,0.0,1.43,0.15,0.58,1.78,0.08,0.31,0.0,0.0,0.17,0.11,0.0,0.0,1.09,0.15,0.04,0
25,25,0.0,0.0,1.46,0.15,0.61,1.7,0.13,0.56,0.0,0.0,0.16,0.17,0.02,0.0,1.24,0.22,0.05,0
26,26,0.0,0.0,1.48,0.08,0.68,1.77,0.22,0.75,0.0,0.0,0.31,0.46,0.07,0.0,1.06,0.28,0.11,0
27,27,0.0,0.0,1.36,0.05,0.72,1.69,0.21,0.66,0.0,0.0,0.42,0.91,0.16,0.15,0.63,0.19,0.1,0
