,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.0,0.0,0.99,0.0,0.0,0.18,0.86,0.0,0.0,0.0,0.0,0.89,0.0,1.23,0.25,0.0,0.0,0
1,1,0.0,0.0,1.01,0.0,0.03,0.71,0.75,0.51,0.0,0.02,0.0,0.59,0.13,0.7,0.55,0.31,0.0,0
2,2,0.0,0.0,1.1,0.0,0.03,1.1,0.66,0.92,0.0,0.02,0.0,0.45,0.15,0.29,0.76,0.77,0.01,0
3,3,0.0,0.0,1.14,0.0,0.03,1.31,0.47,1.17,0.0,0.02,0.0,0.32,0.15,0.12,0.96,1.36,0.01,0
4,4,0.04,0.0,1.26,0.0,0.0,1.52,0.43,1.24,0.0,0.0,0.0,0.46,0.07,0.0,0.91,1.62,0.06,0
5,5,0.04,0.0,1.21,0.0,0.0,1.58,0.45,1.17,0.0,0.03,0.0,0.46,0.13,0.0,0.82,1.45,0.13,0
6,6,0.04,0.0,1.17,0.0,0.0,1.57,0.58,1.08,0.0,0.06,0.0,0.5,0.25,0.0,0.63,0.95,0.15,0
7,7,0.0,0.0,1.1,0.0,0.0,1.53,0.64,0.95,0.0,0.06,0.0,0.54,0.36,0.0,0.55,0.57,0.15,0
8,8,0.0,0.0,1.13,0.0,0.0,1.53,0.64,0.85,0.0,0.09,0.02,0.59,0.41,0.01,0.51,0.38,0.13,0
9,9,0.0,0.0,1.13,0.0,0.0,1.45,0.62,0.71,0.0,0.09,0.02,0.56,0.43,0.02,0.48,0.31,0.11,0
10,10,0.0,0.0,1.12,0.0,0.0,1.44,0.62,0.6,0.0,0.14,0.02,0.53,0.42,0.07,0.43,0.27,0.07,0
11,11,0.0,0.0,1.09,0.0,0.0,1.37,0.67,0.53,0.0,0.14,0.0,0.49,0.38,0.08,0.5,0.27,0.0,0
12,12,0.0,0.0,1.07,0.0,0.0,1.3,0.7,0.5,0.0,0.14,0.0,0.52,0.35,0.13,0.55,0.36,0.0,0
13,13,0.0,0.0,1.12,0.0,0.0,1.13,0.65,0.38,0.0,0.15,0.0,0.6,0.21,0.12,0.56,0.37,0.06,0
14,14,0.0,0.0,1.16,0.0,0.0,1.01,0.49,0.31,0.0,0.17,0.0,0.59,0.12,0.11,0.43,0.38,0.1,0
15,15,0.0,0.0,1.15,0.0,0.0,1.03,0.47,0.24,0.0,0.13,0.0,0.6,0.07,0.11,0.36,0.31,0.1,0
16,16,0.0,0.0,1.13,0.0,0.0,1.05,0.51,0.3,0.0,0.16,0.0,0.51,0.19,0.15,0.34,0.21,0.07,0
17,17,0.0,0.0,1.03,0.0,0.0,0.87,0.6,0.23,0.0,0.15,0.0,0.52,0.23,0.18,0.34,0.09,0.11,0
18,18,0.0,0.0,1.04,0.0,0.0,0.6,0.59,0.14,0.0,0.17,0.0,0.49,0.16,0.13,0.32,0.02,0.15,0
19,19,0.0,0.0,1.05,0.0,0.0,0.42,0.59,0.03,0.0,0.11,0.0,0.59,0.1,0.06,0.3,0.0,0.23,0
20,20,0.0,0.0,1.05,0.0,0.0,0.43,0.57,0.0,0.0,0.12,0.0,0.66,0.06,0.03,0.23,0.0,0.24,0
21,21,0.0,0.0,1.01,0.0,0.0,0.43,0.53,0.0,0.0,0.14,0.0,0.72,0.06,0.1,0.16,0.0,0.32,0
22,22,0.0,0.0,0.99,0.0,0.0,0.46,0.5,0.0,0.0,0.19,0.0,0.69,0.02,0.18,0.12,0.0,0.29,0
23,23,0.0,0.0,0.96,0.0,0.0,0.63,0.48,0.0,0.0,0.18,0.0,0.67,0.02,0.25,0.09,0.0,0.32,0
24,24,0.0,0.0,0.93,0.0,0.0,0.65,0.42,0.0,0.0,0.24,0.02,0.71,0.01,0.27,0.06,0.0,0.36,0
25,25,0.0,0.0,0.93,0.0,0.0,0.76,0.43,0.0,0.0,0.21,0.07,0.72,0.0,0.22,0.0,0.0,0.38,0
26,26,0.0,0.0,0.96,0.0,0.0,0.64,0.4,0.0,0.0,0.22,0.07,0.68,0.01,0.13,0.0,0.04,0.35,0
27,27,0.0,0.0,0.94,0.0,0.0,0.7,0.36,0.0,0.0,0.17,0.13,0.56,0.02,0.04,0.03,0.04,0.33,0
28,28,0.0,0.0,0.94,0.0,0.0,0.52,0.25,0.0,0.0,0.32,0.17,0.5,0.02,0.0,0.09,0.06,0.36,0
29,29,0.0,0.0,1.05,0.0,0.0,0.38,0.23,0.0,0.0,0.48,0.2,0.42,0.01,0.0,0.27,0.09,0.46,0
30,30,0.0,0.0,1.16,0.0,0.0,0.35,0.28,0.0,0.0,0.52,0.14,0.51,0.0,0.0,0.39,0.21,0.57,0
31,31,0.0,0.0,1.21,0.0,0.0,0.44,0.35,0.0,0.0,0.46,0.04,0.41,0.0,0.0,0.52,0.19,0.74,0
32,32,0.0,0.0,1.05,0.0,0.0,0.41,0.36,0.0,0.0,0.27,0.02,0.52,0.0,0.0,0.45,0.36,0.6,0
33,33,0.0,0.0,1.01,0.0,0.0,0.44,0.37,0.0,0.0,0.18,0.0,0.45,0.0,0.0,0.46,0.46,0.41,0
34,34,0.0,0.0,0.99,0.0,0.0,0.45,0.43,0.0,0.0,0.11,0.0,0.56,0.0,0.0,0.39,0.59,0.21,0
35,35,0.0,0.0,0.98,0.0,0.0,0.56,0.39,0.0,0.0,0.15,0.0,0.56,0.0,0.02,0.36,0.38,0.23,0
36,36,0.0,0.0,0.93,0.0,0.0,0.52,0.33,0.0,0.0,0.22,0.0,0.61,0.02,0.02,0.27,0.16,0.26,0
37,37,0.0,0.0,0.81,0.11,0.0,0.44,0.16,0.0,0.0,0.17,0.0,0.58,0.02,0.06,0.23,0.04,0.4,0
38,38,0.0,0.0,0.78,0.11,0.0,0.35,0.06,0.0,0.0,0.11,0.08,0.47,0.02,0.04,0.13,0.02,0.34,0
39,39,0.0,0.0,0.49,0.38,0.0,0.18,0.02,0.0,0.0,0.04,0.08,0.4,0.0,0.04,0.13,0.01,0.25,0
40,40,0.0,0.0,0.25,0.28,0.0,0.06,0.02,0.0,0.0,0.0,0.08,0.26,0.0,0.0,0.07,0.0,0.0,0
41,41,0.0,0.0,0.0,0.28,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.07,0.0,0.0,0
42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.35,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0
44,44,0.0,0.0,0.0,0.17,0.0,0.0,0.8,0.0,0.0,0.61,0.21,0.27,0.0,0.0,0.07,0.0,0.0,0
