,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.93,1.03,0.0,0
1,1,0.07,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,1.15,1.29,0.0,0
2,2,0.03,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.2,1.45,0.0,0
3,3,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1.09,1.45,0.0,0
4,4,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,1.13,1.59,0.0,0
5,5,0.26,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,1.24,1.62,0.0,0
6,6,0.32,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,1.4,1.58,0.0,0
7,7,0.49,0.75,0.0,0.04,0.0,0.0,0.02,0.09,0.15,0.0,0.0,0.0,0.21,0.0,1.34,1.28,0.0,0
8,8,0.76,0.82,0.0,0.09,0.0,0.0,0.18,0.25,0.31,0.0,0.0,0.0,0.13,0.0,1.2,0.99,0.0,0
9,9,1.05,0.78,0.0,0.14,0.0,0.0,0.3,0.41,0.49,0.0,0.0,0.0,0.05,0.0,1.02,0.84,0.0,0
10,10,1.31,0.72,0.0,0.15,0.0,0.0,0.4,0.32,0.48,0.18,0.19,0.07,0.05,0.0,0.65,0.55,0.0,0
11,11,1.31,0.49,0.0,0.21,0.0,0.0,0.24,0.16,0.51,0.33,0.22,0.08,0.02,0.0,0.44,0.34,0.0,0
12,12,1.35,0.4,0.0,0.19,0.0,0.0,0.13,0.0,0.5,0.37,0.22,0.1,0.11,0.04,0.26,0.25,0.0,0
13,13,0.96,0.05,0.0,0.16,0.0,0.0,0.01,0.0,0.36,0.19,0.03,0.08,0.11,0.19,0.26,0.25,0.0,0
14,14,0.82,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.16,0.04,0.0,0.07,0.11,0.24,0.15,0.23,0.0,0
15,15,0.51,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.06,0.0,0.04,0.01,0.2,0.0,0.0,0.0,0
16,16,0.43,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.06,0.02,0.01,0.13,0.06,0.01,0.0,0.0,0
17,17,0.21,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.06,0.02,0.01,0.15,0.0,0.01,0.0,0.0,0
18,18,0.1,0.0,0.0,0.02,0.0,0.0,0.24,0.0,0.06,0.0,0.19,0.01,0.15,0.0,0.45,0.12,0.0,0
19,19,0.03,0.0,0.0,0.02,0.0,0.0,0.29,0.04,0.15,0.0,0.34,0.0,0.04,0.0,0.81,0.7,0.08,0
20,20,0.0,0.0,0.0,0.02,0.0,0.0,0.37,0.14,0.33,0.0,0.57,0.0,0.06,0.0,1.29,1.17,0.22,0
21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.27,0.5,0.0,0.65,0.0,0.07,0.0,1.36,1.59,0.27,0
22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.28,0.61,0.0,0.62,0.0,0.05,0.0,1.61,1.39,0.24,0
23,23,0.04,0.0,0.0,0.06,0.0,0.0,0.27,0.23,0.56,0.0,0.63,0.0,0.02,0.0,1.82,1.19,0.17,0
24,24,0.05,0.0,0.0,0.24,0.0,0.0,0.17,0.11,0.33,0.06,0.46,0.01,0.0,0.0,1.45,0.73,0.14,0
25,25,0.07,0.0,0.0,0.46,0.0,0.0,0.03,0.06,0.13,0.08,0.38,0.01,0.0,0.0,1.0,0.44,0.12,0
26,26,0.03,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.03,0.18,0.18,0.05,0.0,0.0,0.63,0.43,0.14,0
27,27,0.02,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.13,0.2,0.15,0.07,0.0,0.0,0.91,0.68,0.18,0
28,28,0.0,0.0,0.0,0.26,0.09,0.0,0.0,0.0,0.43,0.18,0.18,0.06,0.07,0.0,1.56,1.07,0.16,0
29,29,0.0,0.0,0.0,0.2,0.16,0.0,0.0,0.0,0.71,0.08,0.24,0.03,0.11,0.0,2.09,1.31,0.06,0
30,30,0.0,0.0,0.0,0.07,0.26,0.0,0.0,0.03,0.99,0.02,0.3,0.0,0.16,0.0,2.62,1.48,0.01,0
31,31,0.0,0.0,0.0,0.14,0.24,0.0,0.02,0.08,1.1,0.05,0.21,0.0,0.12,0.0,2.75,1.46,0.08,0
32,32,0.0,0.0,0.0,0.2,0.25,0.0,0.02,0.12,1.2,0.07,0.11,0.0,0.14,0.0,2.86,1.36,0.1,0
33,33,0.0,0.0,0.0,0.23,0.22,0.0,0.02,0.15,1.22,0.09,0.0,0.0,0.16,0.0,2.9,1.26,0.11,0
34,34,0.0,0.0,0.0,0.22,0.18,0.0,0.0,0.1,1.18,0.11,0.0,0.0,0.19,0.0,2.82,1.06,0.17,0
35,35,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.06,1.01,0.32,0.08,0.04,0.21,0.0,2.34,0.74,0.27,0
36,36,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.82,0.52,0.14,0.07,0.19,0.0,1.84,0.46,0.33,0
37,37,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.72,0.6,0.14,0.1,0.14,0.0,1.5,0.19,0.28,0
38,38,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.73,0.52,0.22,0.08,0.06,0.0,1.49,0.12,0.16,0
39,39,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.74,0.44,0.32,0.06,0.01,0.0,1.48,0.05,0.08,0
40,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.35,0.39,0.03,0.0,0.0,1.43,0.03,0.02,0
41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.27,0.28,0.01,0.0,0.0,1.48,0.05,0.08,0
42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.24,0.18,0.0,0.0,0.0,1.47,0.02,0.11,0
43,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.29,0.18,0.0,0.0,0.0,1.53,0.02,0.2,0
44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.3,0.16,0.0,0.0,0.0,1.52,0.13,0.13,0
45,45,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.67,0.2,0.1,0.0,0.0,0.0,1.67,0.32,0.14,0
46,46,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.6,0.17,0.06,0.0,0.0,0.0,1.75,0.5,0.1,0
47,47,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.6,0.17,0.05,0.0,0.0,0.0,1.91,0.51,0.12,0
48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.18,0.03,0.0,0.0,0.0,1.93,0.48,0.11,0
49,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.15,0.0,0.0,0.0,0.0,1.94,0.53,0.06,0
50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.09,0.01,0.0,0.0,0.0,1.93,0.68,0.03,0
51,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.1,0.01,0.0,0.0,0.0,2.02,0.84,0.03,0
52,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.09,0.01,0.0,0.0,0.0,2.09,0.9,0.03,0
53,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.09,0.01,0.0,0.0,0.0,2.09,0.91,0.03,0
54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.08,0.02,0.0,0.0,0.0,1.99,0.92,0.02,0
55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.09,0.05,0.0,0.0,0.0,1.91,0.93,0.06,0
56,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.19,0.04,0.0,0.0,0.0,1.86,0.88,0.13,0
57,57,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.78,0.23,0.02,0.0,0.0,0.0,1.91,0.85,0.21,0
58,58,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.8,0.25,0.0,0.0,0.0,0.0,1.95,0.84,0.29,0
59,59,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.86,0.19,0.0,0.0,0.0,0.0,2.03,0.83,0.45,0
60,60,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.89,0.16,0.02,0.0,0.0,0.0,2.05,0.83,0.56,0
61,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.16,0.04,0.0,0.0,0.0,2.12,0.87,0.84,0
62,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.19,0.04,0.0,0.0,0.0,2.14,0.91,1.03,0
