,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,1.83,0.62,0.0,0.05,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.56,0.0,1.34,0.81,0.63,0.0,0
1,1,2.18,1.23,0.0,0.02,0.0,0.0,0.0,0.02,0.57,0.02,0.0,0.23,0.0,0.57,0.64,0.6,0.0,0
2,2,2.31,1.48,0.0,0.09,0.0,0.0,0.0,0.02,0.52,0.07,0.0,0.04,0.0,0.12,0.49,0.48,0.0,0
3,3,2.25,1.49,0.0,0.2,0.0,0.0,0.0,0.0,0.53,0.12,0.0,0.0,0.0,0.0,0.4,0.32,0.02,0
4,4,2.07,1.35,0.0,0.35,0.0,0.0,0.0,0.0,0.54,0.12,0.0,0.01,0.0,0.0,0.33,0.21,0.05,0
5,5,1.91,1.27,0.0,0.39,0.0,0.0,0.0,0.0,0.55,0.09,0.0,0.01,0.02,0.0,0.31,0.13,0.06,0
6,6,1.73,1.17,0.0,0.32,0.0,0.0,0.0,0.0,0.54,0.12,0.0,0.01,0.05,0.0,0.31,0.1,0.19,0
7,7,1.64,1.12,0.0,0.23,0.0,0.0,0.0,0.0,0.53,0.17,0.0,0.0,0.08,0.0,0.38,0.13,0.39,0
8,8,1.41,0.88,0.0,0.09,0.0,0.0,0.0,0.0,0.48,0.16,0.0,0.06,0.07,0.0,0.41,0.12,0.8,0
9,9,1.22,0.65,0.0,0.04,0.0,0.0,0.0,0.0,0.45,0.12,0.0,0.13,0.06,0.0,0.39,0.06,1.05,0
10,10,0.85,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.19,0.0,0.24,0.24,0.0,0.44,0.06,1.41,0
11,11,0.63,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.32,0.0,0.3,0.38,0.0,0.47,0.14,1.64,0
12,12,0.33,0.16,0.08,0.0,0.0,0.0,0.0,0.0,0.14,0.49,0.08,0.5,0.54,0.0,0.61,0.38,1.77,0
13,13,0.16,0.08,0.14,0.0,0.0,0.0,0.0,0.0,0.1,0.46,0.09,0.69,0.53,0.0,0.64,0.56,1.76,0
14,14,0.03,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.06,0.45,0.12,0.85,0.65,0.0,0.68,0.69,1.65,0
15,15,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.05,0.37,0.03,0.87,0.69,0.0,0.75,0.83,1.71,0
16,16,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.02,0.42,0.03,0.87,0.69,0.0,0.94,0.99,1.73,0
17,17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.06,0.0,0.52,0.0,0.92,0.6,0.0,1.26,1.09,1.83,0
18,18,0.0,0.0,0.2,0.0,0.0,0.0,0.02,0.1,0.0,0.67,0.0,0.96,0.51,0.0,1.47,1.05,1.85,0
19,19,0.0,0.0,0.19,0.0,0.0,0.0,0.05,0.25,0.0,0.74,0.0,1.01,0.31,0.0,1.68,0.96,1.84,0
20,20,0.0,0.0,0.22,0.0,0.0,0.0,0.07,0.35,0.0,0.75,0.0,1.01,0.18,0.0,1.77,0.92,1.77,0
21,21,0.0,0.0,0.2,0.0,0.0,0.0,0.08,0.48,0.0,0.8,0.0,1.03,0.04,0.0,1.88,0.88,1.65,0
22,22,0.0,0.0,0.3,0.0,0.0,0.0,0.06,0.51,0.0,0.92,0.0,1.05,0.04,0.0,2.03,0.88,1.55,0
23,23,0.0,0.0,0.33,0.0,0.0,0.0,0.04,0.53,0.0,1.04,0.0,1.12,0.0,0.0,2.19,0.94,1.44,0
24,24,0.0,0.0,0.39,0.0,0.0,0.0,0.02,0.52,0.0,1.06,0.0,1.14,0.0,0.0,2.29,0.99,1.47,0
25,25,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.49,0.0,1.01,0.0,1.16,0.0,0.0,2.28,1.01,1.53,0
26,26,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.48,0.0,0.97,0.0,1.17,0.0,0.0,2.25,0.95,1.63,0
27,27,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.49,0.0,0.95,0.0,1.2,0.0,0.0,2.25,0.95,1.62,0
28,28,0.04,0.0,0.35,0.0,0.0,0.0,0.0,0.52,0.0,0.92,0.0,1.24,0.0,0.0,2.08,0.91,1.48,0
29,29,0.07,0.0,0.34,0.0,0.0,0.0,0.0,0.55,0.0,0.88,0.0,1.28,0.0,0.0,1.9,0.89,1.39,0
30,30,0.09,0.0,0.37,0.0,0.0,0.0,0.0,0.57,0.0,0.85,0.0,1.32,0.0,0.0,1.74,0.82,1.31,0
31,31,0.07,0.0,0.41,0.0,0.0,0.08,0.0,0.39,0.0,0.66,0.0,1.31,0.0,0.0,1.56,0.94,1.36,0
32,32,0.05,0.06,0.47,0.0,0.0,0.11,0.0,0.19,0.0,0.48,0.0,1.27,0.0,0.0,1.37,1.22,1.37,0
33,33,0.04,0.08,0.55,0.0,0.0,0.12,0.0,0.0,0.0,0.32,0.0,1.25,0.02,0.0,1.17,1.48,1.35,0
