,Unnamed: 0,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0,0.11,0.0,0.66,0.49,0.28,1.15,0.0,0.46,0.52,0.0,0.0,0.64,0.0,1.16,0.32,0.4,0.0,0
1,1,0.15,0.0,0.77,0.58,0.36,1.02,0.01,0.45,0.45,0.0,0.0,0.73,0.0,1.19,0.18,0.35,0.0,0
2,2,0.3,0.0,1.01,0.58,0.33,0.78,0.01,0.51,0.5,0.0,0.0,0.72,0.0,1.21,0.12,0.22,0.0,0
3,3,0.45,0.0,1.19,0.54,0.26,0.52,0.01,0.58,0.62,0.0,0.0,0.69,0.0,1.22,0.1,0.11,0.0,0
4,4,0.4,0.0,1.24,0.54,0.3,0.97,0.0,0.62,0.77,0.0,0.0,0.77,0.0,1.21,0.05,0.0,0.0,0
5,5,0.34,0.0,1.04,0.51,0.42,1.02,0.07,0.58,0.81,0.0,0.04,0.86,0.0,1.23,0.12,0.0,0.0,0
6,6,0.13,0.0,0.74,0.39,0.5,1.16,0.07,0.46,0.75,0.0,0.04,0.83,0.0,1.27,0.18,0.02,0.0,0
7,7,0.13,0.0,0.52,0.2,0.45,0.74,0.07,0.34,0.67,0.0,0.04,0.68,0.0,1.34,0.23,0.13,0.0,0
8,8,0.0,0.0,0.36,0.08,0.41,0.84,0.0,0.27,0.62,0.0,0.0,0.55,0.0,1.36,0.23,0.25,0.0,0
9,9,0.0,0.0,0.38,0.2,0.45,1.23,0.0,0.36,0.76,0.0,0.0,0.53,0.0,1.3,0.16,0.22,0.0,0
10,10,0.0,0.0,0.44,0.36,0.5,1.46,0.0,0.5,0.9,0.0,0.0,0.52,0.0,1.24,0.1,0.12,0.0,0
11,11,0.0,0.0,0.34,0.34,0.54,1.38,0.0,0.43,1.03,0.0,0.0,0.55,0.0,1.3,0.02,0.0,0.0,0
12,12,0.0,0.0,0.18,0.2,0.55,0.94,0.0,0.24,1.03,0.0,0.0,0.58,0.0,1.42,0.02,0.0,0.0,0
13,13,0.0,0.0,0.39,0.05,0.61,0.67,0.0,0.19,1.02,0.0,0.0,0.56,0.0,1.49,0.07,0.0,0.0,0
14,14,0.0,0.0,0.5,0.3,0.61,1.01,0.0,0.36,1.02,0.0,0.0,0.55,0.0,1.37,0.07,0.0,0.0,0
15,15,0.0,0.0,0.61,0.3,0.68,1.06,0.0,0.47,1.03,0.0,0.0,0.46,0.03,1.28,0.07,0.0,0.0,0
16,16,0.0,0.0,0.31,0.28,0.7,1.06,0.0,0.45,1.05,0.0,0.0,0.4,0.07,1.27,0.02,0.0,0.0,0
17,17,0.0,0.0,0.3,0.05,0.78,0.76,0.0,0.39,1.06,0.0,0.0,0.33,0.1,1.34,0.0,0.0,0.0,0
18,18,0.0,0.0,0.37,0.12,0.77,1.11,0.0,0.57,1.12,0.01,0.0,0.42,0.07,1.4,0.0,0.0,0.0,0
19,19,0.0,0.0,0.38,0.12,0.78,1.12,0.0,0.59,1.13,0.01,0.0,0.51,0.02,1.51,0.0,0.0,0.0,0
20,20,0.0,0.0,0.49,0.15,0.8,1.42,0.0,0.73,1.21,0.01,0.0,0.6,0.0,1.56,0.0,0.0,0.0,0
21,21,0.0,0.0,0.53,0.13,0.83,1.23,0.0,0.7,1.24,0.01,0.0,0.6,0.0,1.6,0.0,0.0,0.0,0
22,22,0.0,0.0,0.64,0.17,0.79,1.55,0.0,0.81,1.28,0.07,0.0,0.67,0.0,1.56,0.0,0.0,0.0,0
23,23,0.0,0.0,0.66,0.15,0.66,1.65,0.0,0.69,1.23,0.07,0.0,0.81,0.0,1.6,0.0,0.0,0.0,0
24,24,0.0,0.0,0.63,0.12,0.68,1.87,0.0,0.76,1.21,0.13,0.0,0.9,0.0,1.58,0.0,0.0,0.0,0
25,25,0.0,0.0,0.59,0.15,0.72,1.9,0.0,0.83,1.21,0.14,0.0,0.94,0.0,1.57,0.0,0.0,0.0,0
26,26,0.0,0.0,0.46,0.1,0.76,1.86,0.0,0.94,1.22,0.26,0.0,0.71,0.0,1.48,0.0,0.0,0.0,0
27,27,0.1,0.0,0.26,0.08,0.48,1.27,0.0,0.61,0.87,0.19,0.01,0.75,0.0,1.36,0.0,0.0,0.0,0
28,28,0.1,0.0,0.23,0.02,0.45,1.01,0.0,0.58,0.75,0.35,0.01,0.83,0.06,1.27,0.0,0.0,0.0,0
29,29,0.1,0.0,0.26,0.02,0.49,0.87,0.0,0.64,0.64,0.47,0.01,1.13,0.17,1.23,0.0,0.0,0.0,0
30,30,0.0,0.0,0.41,0.0,0.74,1.24,0.0,0.93,0.86,0.7,0.0,1.22,0.29,1.29,0.0,0.01,0.0,0
31,31,0.0,0.0,0.38,0.0,0.74,1.17,0.0,0.94,0.85,0.67,0.0,1.14,0.38,1.29,0.0,0.01,0.0,0
32,32,0.0,0.0,0.26,0.0,0.65,1.02,0.0,0.67,0.73,0.46,0.0,1.02,0.27,1.29,0.0,0.01,0.0,0
33,33,0.0,0.0,0.1,0.0,0.56,0.98,0.0,0.45,0.61,0.29,0.0,0.89,0.16,1.27,0.0,0.0,0.0,0
34,34,0.0,0.0,0.14,0.0,0.47,0.98,0.0,0.43,0.6,0.34,0.0,0.92,0.15,1.23,0.0,0.0,0.0,0
35,35,0.0,0.0,0.2,0.0,0.52,0.96,0.0,0.51,0.66,0.39,0.0,0.86,0.15,1.27,0.0,0.0,0.0,0
36,36,0.0,0.0,0.28,0.0,0.68,0.97,0.0,0.69,0.82,0.34,0.0,0.79,0.15,1.25,0.0,0.0,0.0,0
37,37,0.0,0.0,0.21,0.0,0.83,0.97,0.0,0.63,0.9,0.1,0.0,0.69,0.0,1.29,0.0,0.0,0.0,0
38,38,0.06,0.0,0.3,0.13,0.62,0.68,0.05,0.56,0.67,0.03,0.0,0.8,0.0,1.17,0.0,0.0,0.07,0
39,39,0.06,0.0,0.21,0.13,0.48,0.52,0.05,0.51,0.48,0.1,0.0,0.89,0.0,1.11,0.0,0.0,0.07,0
40,40,0.06,0.0,0.23,0.13,0.38,0.51,0.05,0.5,0.37,0.08,0.0,0.83,0.0,0.98,0.0,0.0,0.07,0
41,41,0.0,0.0,0.13,0.0,0.57,0.81,0.0,0.66,0.61,0.08,0.0,0.64,0.0,0.94,0.0,0.0,0.0,0
42,42,0.0,0.0,0.21,0.0,0.58,0.96,0.0,0.69,0.72,0.12,0.0,0.48,0.0,0.9,0.0,0.0,0.0,0
43,43,0.0,0.0,0.21,0.0,0.57,0.98,0.0,0.69,0.73,0.2,0.0,0.47,0.0,0.96,0.0,0.0,0.0,0
44,44,0.0,0.0,0.28,0.0,0.59,1.01,0.0,0.72,0.73,0.3,0.0,0.5,0.0,1.01,0.0,0.0,0.0,0
45,45,0.0,0.0,0.28,0.0,0.62,1.04,0.0,0.77,0.71,0.21,0.0,0.62,0.0,1.04,0.0,0.0,0.0,0
46,46,0.0,0.0,0.26,0.0,0.65,1.07,0.0,0.81,0.72,0.11,0.0,0.71,0.0,1.05,0.0,0.0,0.0,0
47,47,0.35,0.23,0.15,0.0,0.45,0.74,0.0,0.99,0.53,0.01,0.05,1.01,0.0,1.01,0.18,0.32,0.0,0
