,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.2,0.0,0.06,0.25,0.16,0.0,0.4,0.0,0.39,0.43,0.0,0.9,0.0,0.21,0.0,0.36,1.69,fake
1,0.07,0.0,0.07,0.11,0.27,0.05,0.17,0.0,0.47,0.31,0.0,1.01,0.0,0.28,0.0,0.33,1.1,fake
2,0.0,0.0,0.06,0.07,0.33,0.05,0.04,0.0,0.51,0.21,0.0,1.05,0.0,0.34,0.0,0.35,0.77,fake
3,0.0,0.0,0.06,0.09,0.33,0.05,0.0,0.0,0.51,0.11,0.0,1.01,0.0,0.36,0.0,0.43,0.69,fake
4,0.0,0.0,0.03,0.08,0.32,0.0,0.0,0.0,0.51,0.11,0.0,1.02,0.0,0.4,0.0,0.47,0.66,fake
5,0.0,0.0,0.04,0.05,0.25,0.01,0.0,0.0,0.51,0.13,0.0,0.96,0.0,0.36,0.0,0.51,0.54,fake
6,0.0,0.0,0.06,0.04,0.19,0.01,0.0,0.0,0.52,0.15,0.0,0.87,0.0,0.32,0.0,0.5,0.47,fake
7,0.0,0.0,0.15,0.11,0.17,0.03,0.0,0.0,0.45,0.11,0.0,0.85,0.0,0.31,0.0,0.33,0.31,fake
8,0.0,0.0,0.19,0.1,0.21,0.02,0.0,0.0,0.39,0.05,0.0,0.88,0.0,0.29,0.0,0.16,0.24,fake
9,0.0,0.0,0.19,0.09,0.22,0.02,0.0,0.0,0.34,0.0,0.0,0.93,0.0,0.26,0.0,0.0,0.22,fake
10,0.0,0.0,0.1,0.05,0.18,0.0,0.0,0.0,0.35,0.01,0.0,1.03,0.0,0.21,0.01,0.0,0.32,fake
11,0.02,0.0,0.08,0.11,0.12,0.03,0.0,0.0,0.35,0.02,0.04,1.06,0.0,0.21,0.05,0.0,0.43,fake
12,0.06,0.0,0.05,0.11,0.13,0.1,0.0,0.0,0.35,0.05,0.07,1.07,0.0,0.16,0.05,0.07,0.34,fake
13,0.09,0.0,0.04,0.14,0.14,0.18,0.0,0.0,0.33,0.04,0.07,0.96,0.0,0.08,0.05,0.1,0.23,fake
14,0.15,0.0,0.02,0.13,0.18,0.21,0.0,0.0,0.32,0.03,0.02,0.98,0.0,0.02,0.0,0.1,0.18,fake
15,0.19,0.0,0.03,0.19,0.19,0.15,0.0,0.0,0.31,0.0,0.0,0.97,0.0,0.03,0.0,0.05,0.23,fake
16,0.2,0.0,0.03,0.2,0.2,0.12,0.0,0.0,0.31,0.01,0.0,0.99,0.0,0.05,0.0,0.02,0.26,fake
17,0.19,0.0,0.02,0.22,0.2,0.09,0.0,0.0,0.31,0.03,0.0,0.98,0.0,0.06,0.0,0.03,0.24,fake
18,0.11,0.0,0.02,0.27,0.19,0.16,0.0,0.0,0.34,0.03,0.0,0.82,0.0,0.04,0.14,0.02,0.31,fake
19,0.07,0.0,0.02,0.25,0.18,0.16,0.0,0.0,0.36,0.02,0.0,0.64,0.0,0.02,0.25,0.01,0.37,fake
20,0.01,0.0,0.0,0.22,0.17,0.16,0.0,0.0,0.4,0.0,0.0,0.43,0.0,0.01,0.38,0.0,0.43,fake
21,0.09,0.07,0.01,0.26,0.15,0.09,0.0,0.0,0.39,0.0,0.0,0.46,0.0,0.01,0.33,0.0,0.32,fake
22,0.18,0.1,0.01,0.34,0.12,0.04,0.0,0.0,0.34,0.0,0.0,0.49,0.0,0.01,0.29,0.0,0.23,fake
23,0.29,0.1,0.01,0.36,0.08,0.05,0.0,0.0,0.29,0.0,0.0,0.55,0.0,0.01,0.23,0.0,0.16,fake
24,0.27,0.03,0.02,0.3,0.06,0.09,0.0,0.0,0.27,0.0,0.0,0.57,0.0,0.04,0.22,0.0,0.19,fake
25,0.3,0.03,0.04,0.3,0.06,0.08,0.0,0.0,0.28,0.0,0.0,0.58,0.0,0.07,0.21,0.0,0.2,fake
26,0.33,0.12,0.04,0.35,0.06,0.05,0.0,0.0,0.28,0.0,0.0,0.61,0.0,0.08,0.14,0.0,0.28,fake
27,0.41,0.24,0.02,0.36,0.04,0.01,0.0,0.0,0.27,0.0,0.0,0.66,0.0,0.09,0.09,0.0,0.35,fake
28,0.45,0.33,0.02,0.39,0.02,0.01,0.0,0.0,0.24,0.0,0.0,0.68,0.0,0.06,0.06,0.0,0.36,fake
29,0.48,0.31,0.02,0.32,0.04,0.0,0.0,0.0,0.28,0.0,0.0,0.69,0.0,0.08,0.08,0.0,0.32,fake
30,0.54,0.27,0.01,0.3,0.07,0.03,0.0,0.0,0.33,0.0,0.0,0.67,0.0,0.09,0.07,0.0,0.27,fake
31,0.54,0.26,0.0,0.28,0.1,0.04,0.0,0.0,0.39,0.0,0.0,0.7,0.0,0.11,0.07,0.0,0.3,fake
32,0.46,0.25,0.03,0.3,0.11,0.04,0.0,0.0,0.37,0.0,0.0,0.7,0.0,0.1,0.15,0.0,0.29,fake
33,0.37,0.23,0.07,0.28,0.09,0.03,0.0,0.0,0.34,0.02,0.0,0.75,0.0,0.1,0.17,0.0,0.26,fake
34,0.28,0.17,0.09,0.23,0.06,0.07,0.0,0.0,0.32,0.02,0.0,0.77,0.0,0.12,0.19,0.0,0.23,fake
35,0.34,0.1,0.1,0.2,0.03,0.21,0.0,0.0,0.33,0.02,0.0,0.83,0.0,0.13,0.1,0.0,0.28,fake
36,0.4,0.05,0.12,0.17,0.02,0.28,0.0,0.0,0.34,0.0,0.0,0.82,0.0,0.11,0.09,0.0,0.36,fake
37,0.48,0.0,0.17,0.1,0.04,0.26,0.0,0.0,0.34,0.0,0.0,0.87,0.0,0.09,0.04,0.24,0.46,fake
38,0.47,0.0,0.2,0.07,0.07,0.2,0.0,0.0,0.35,0.0,0.0,0.89,0.0,0.09,0.04,0.45,0.53,fake
39,0.45,0.0,0.18,0.02,0.16,0.19,0.09,0.14,0.36,0.0,0.0,0.88,0.0,0.06,0.01,0.65,0.82,fake
40,0.42,0.0,0.13,0.02,0.23,0.33,0.17,0.24,0.37,0.0,0.02,0.82,0.0,0.03,0.02,0.6,1.04,fake
41,0.5,0.01,0.09,0.0,0.31,0.4,0.18,0.24,0.4,0.02,0.02,0.71,0.0,0.0,0.22,0.4,1.27,fake
