,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.17,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,0.0,0.0,0.43,0.0,1.4,fake
1,0.06,0.0,0.17,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.0,0.0,0.21,0.0,1.27,fake
2,0.0,0.0,0.26,0.18,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.17,0.0,0.81,fake
3,0.0,0.0,0.28,0.13,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.22,0.41,fake
4,0.0,0.0,0.3,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.0,0.24,0.41,0.0,fake
5,0.0,0.0,0.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.24,0.02,0.0,0.21,0.6,0.0,fake
6,0.0,0.0,0.2,0.0,0.01,0.83,0.0,0.0,0.0,0.0,0.0,0.27,0.15,0.0,0.34,0.52,0.0,fake
7,0.0,0.0,0.12,0.0,0.01,0.72,0.0,0.0,0.0,0.0,0.0,0.35,0.19,0.0,0.43,0.38,0.02,fake
8,0.0,0.0,0.02,0.0,0.01,0.63,0.0,0.0,0.0,0.0,0.0,0.37,0.18,0.0,0.5,0.28,0.02,fake
9,0.0,0.0,0.02,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.36,0.05,0.0,0.4,0.18,0.06,fake
10,0.0,0.0,0.02,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.36,0.14,0.12,fake
11,0.0,0.0,0.02,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.29,0.1,0.0,0.33,0.05,0.19,fake
12,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.31,0.1,0.0,0.27,0.01,0.2,fake
13,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.25,0.13,0.0,0.33,0.02,0.19,fake
14,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.25,0.08,0.0,0.63,0.31,0.12,fake
15,0.0,0.0,0.06,0.0,0.0,0.78,0.01,0.0,0.0,0.0,0.0,0.12,0.07,0.0,1.3,0.88,0.08,fake
16,0.0,0.0,0.14,0.0,0.0,0.63,0.01,0.0,0.0,0.0,0.0,0.07,0.05,0.0,1.95,1.43,0.01,fake
17,0.0,0.0,0.22,0.0,0.0,0.55,0.01,0.0,0.0,0.0,0.0,0.01,0.02,0.0,2.3,1.74,0.01,fake
18,0.0,0.0,0.22,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,2.13,1.41,0.0,fake
19,0.0,0.0,0.19,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.0,1.87,1.07,0.0,fake
20,0.0,0.0,0.16,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.21,0.03,0.0,1.67,0.76,0.0,fake
21,0.0,0.0,0.14,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.31,0.02,0.0,1.84,1.03,0.0,fake
22,0.0,0.0,0.14,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,1.99,1.31,0.0,fake
23,0.0,0.0,0.12,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.96,1.48,0.0,fake
24,0.0,0.0,0.13,0.0,0.0,0.65,0.01,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.73,1.4,0.0,fake
25,0.0,0.0,0.13,0.0,0.0,0.67,0.01,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.54,1.34,0.0,fake
26,0.0,0.0,0.14,0.0,0.0,0.72,0.06,0.01,0.0,0.0,0.0,0.6,0.0,0.0,1.48,1.2,0.0,fake
27,0.0,0.0,0.13,0.0,0.0,0.73,0.09,0.01,0.0,0.0,0.0,0.51,0.0,0.0,1.43,1.05,0.0,fake
28,0.0,0.0,0.17,0.0,0.0,0.68,0.1,0.01,0.0,0.0,0.0,0.44,0.0,0.0,1.38,0.83,0.0,fake
29,0.0,0.0,0.18,0.0,0.0,0.64,0.06,0.0,0.0,0.0,0.0,0.45,0.0,0.0,1.33,0.73,0.0,fake
30,0.0,0.0,0.2,0.0,0.0,0.59,0.02,0.0,0.0,0.0,0.0,0.46,0.01,0.0,1.3,0.72,0.0,fake
31,0.0,0.0,0.19,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,1.29,0.8,0.01,fake
32,0.0,0.0,0.16,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.55,0.01,0.0,1.47,1.0,0.41,fake
33,0.0,0.0,0.13,0.0,0.0,0.17,0.0,0.05,0.0,0.0,0.0,0.61,0.0,0.0,1.86,1.52,0.82,fake
34,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.64,0.0,0.0,2.22,2.01,1.23,fake
35,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.62,0.0,0.0,2.55,2.35,1.27,fake
36,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.57,0.03,0.0,2.41,2.15,1.19,fake
37,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07,0.0,2.31,1.95,1.15,fake
38,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.51,0.13,0.0,2.01,1.65,0.82,fake
39,0.0,0.0,0.09,0.0,0.0,0.06,0.02,0.16,0.0,0.0,0.0,0.56,0.09,0.0,1.92,1.53,0.56,fake
40,0.0,0.0,0.1,0.0,0.0,0.1,0.05,0.29,0.0,0.0,0.0,0.59,0.09,0.0,1.79,1.39,0.3,fake
41,0.0,0.0,0.03,0.0,0.0,0.17,0.09,0.28,0.0,0.0,0.0,0.68,0.04,0.0,1.77,1.31,0.24,fake
42,0.0,0.0,0.02,0.0,0.0,0.24,0.07,0.22,0.0,0.0,0.01,0.72,0.04,0.0,1.58,0.95,0.21,fake
43,0.0,0.0,0.01,0.0,0.0,0.34,0.07,0.14,0.0,0.0,0.03,0.95,0.0,0.0,1.22,0.76,0.09,fake
44,0.0,0.0,0.0,0.0,0.0,0.35,0.06,0.14,0.0,0.0,0.06,1.11,0.0,0.0,0.84,0.59,0.05,fake
45,0.0,0.0,0.0,0.0,0.0,0.38,0.06,0.13,0.0,0.0,0.05,1.19,0.0,0.0,0.71,0.66,0.0,fake
46,0.0,0.0,0.01,0.0,0.01,0.47,0.03,0.13,0.0,0.0,0.03,1.05,0.0,0.0,0.91,0.66,0.0,fake
47,0.0,0.0,0.05,0.0,0.03,0.6,0.0,0.15,0.0,0.0,0.0,0.9,0.0,0.0,1.12,0.66,0.0,fake
48,0.0,0.0,0.13,0.0,0.14,0.61,0.0,0.27,0.0,0.0,0.06,0.8,0.0,0.0,1.35,0.66,0.0,fake
49,0.0,0.0,0.18,0.0,0.17,0.4,0.03,0.32,0.0,0.0,0.06,0.75,0.03,0.0,1.44,0.58,0.0,fake
50,0.0,0.0,0.21,0.0,0.16,0.2,0.07,0.29,0.0,0.0,0.06,0.68,0.03,0.0,1.54,0.56,0.0,fake
51,0.0,0.0,0.2,0.0,0.07,0.02,0.09,0.21,0.0,0.0,0.0,0.66,0.03,0.0,1.54,0.56,0.0,fake
52,0.0,0.0,0.21,0.0,0.06,0.0,0.09,0.2,0.0,0.0,0.0,0.66,0.0,0.0,1.52,0.6,0.0,fake
53,0.0,0.0,0.22,0.0,0.09,0.12,0.1,0.29,0.0,0.0,0.0,0.67,0.0,0.0,1.52,0.66,0.0,fake
54,0.0,0.0,0.2,0.0,0.12,0.21,0.14,0.31,0.0,0.0,0.0,0.64,0.0,0.0,1.49,0.67,0.0,fake
55,0.0,0.0,0.13,0.0,0.13,0.39,0.15,0.28,0.0,0.0,0.01,0.58,0.0,0.0,1.32,0.53,0.0,fake
56,0.0,0.0,0.07,0.0,0.13,0.43,0.14,0.23,0.0,0.0,0.01,0.54,0.0,0.0,1.1,0.31,0.0,fake
57,0.0,0.0,0.05,0.0,0.11,0.34,0.13,0.14,0.0,0.0,0.01,0.54,0.0,0.0,0.92,0.11,0.0,fake
58,0.0,0.0,0.05,0.0,0.1,0.17,0.13,0.16,0.0,0.0,0.05,0.53,0.0,0.0,0.81,0.05,0.0,fake
59,0.0,0.0,0.05,0.0,0.07,0.01,0.16,0.17,0.0,0.0,0.05,0.53,0.0,0.0,0.89,0.0,0.0,fake
60,0.0,0.0,0.06,0.0,0.05,0.01,0.19,0.24,0.0,0.0,0.05,0.48,0.03,0.0,1.0,0.0,0.0,fake
61,0.0,0.0,0.08,0.0,0.05,0.06,0.2,0.24,0.0,0.0,0.0,0.48,0.03,0.0,1.08,0.0,0.0,fake
62,0.0,0.0,0.11,0.0,0.07,0.08,0.19,0.24,0.0,0.0,0.0,0.48,0.02,0.0,0.93,0.0,0.0,fake
63,0.0,0.0,0.08,0.0,0.11,0.2,0.19,0.2,0.0,0.0,0.0,0.48,0.0,0.06,0.8,0.0,0.0,fake
64,0.0,0.0,0.07,0.0,0.14,0.27,0.22,0.17,0.0,0.0,0.0,0.44,0.0,0.12,0.74,0.0,0.0,fake
65,0.0,0.0,0.05,0.0,0.16,0.3,0.23,0.1,0.0,0.0,0.0,0.41,0.0,0.15,0.76,0.0,0.0,fake
66,0.0,0.0,0.04,0.0,0.1,0.18,0.2,0.08,0.0,0.0,0.0,0.46,0.01,0.16,0.78,0.0,0.0,fake
67,0.0,0.0,0.04,0.0,0.06,0.05,0.19,0.05,0.0,0.0,0.0,0.5,0.05,0.18,0.78,0.0,0.0,fake
68,0.0,0.0,0.04,0.0,0.05,0.11,0.18,0.09,0.0,0.0,0.0,0.51,0.05,0.19,0.76,0.0,0.0,fake
69,0.0,0.0,0.1,0.0,0.08,0.29,0.2,0.06,0.0,0.02,0.0,0.51,0.04,0.21,0.65,0.0,0.0,fake
70,0.0,0.0,0.12,0.0,0.09,0.45,0.13,0.04,0.0,0.08,0.0,0.52,0.02,0.31,0.4,0.0,0.0,fake
