,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.35,0.0,0.1,0.0,0.24,0.51,0.66,1.22,0.0,0.21,0.0,0.04,0.0,0.0,0.3,fake
1,0.0,0.0,0.46,0.0,0.13,0.09,0.28,0.74,0.68,1.17,0.0,0.22,0.0,0.03,0.0,0.0,0.21,fake
2,0.03,0.0,0.48,0.0,0.09,0.22,0.28,0.84,0.66,1.13,0.0,0.24,0.0,0.05,0.0,0.01,0.19,fake
3,0.09,0.0,0.46,0.0,0.05,0.18,0.26,0.88,0.6,1.13,0.0,0.31,0.0,0.09,0.0,0.18,0.15,fake
4,0.11,0.0,0.43,0.0,0.0,0.3,0.28,0.88,0.53,1.16,0.0,0.37,0.0,0.15,0.0,0.28,0.22,fake
5,0.12,0.0,0.44,0.03,0.01,0.36,0.26,0.96,0.52,1.14,0.0,0.47,0.0,0.19,0.06,0.56,0.24,fake
6,0.08,0.0,0.4,0.03,0.06,0.54,0.22,1.01,0.57,1.13,0.01,0.39,0.0,0.28,0.24,0.62,0.23,fake
7,0.06,0.0,0.41,0.05,0.1,0.7,0.19,1.02,0.61,0.96,0.04,0.45,0.0,0.34,0.45,0.92,0.1,fake
8,0.08,0.09,0.45,0.02,0.09,0.57,0.24,0.97,0.59,0.95,0.04,0.46,0.0,0.45,0.57,0.96,0.0,fake
9,0.22,0.14,0.45,0.05,0.05,0.52,0.31,0.93,0.51,0.96,0.14,0.74,0.0,0.48,0.4,0.98,0.0,fake
10,0.32,0.16,0.38,0.17,0.0,0.23,0.34,0.83,0.39,1.18,0.29,1.01,0.0,0.54,0.18,0.67,0.0,fake
11,0.37,0.1,0.31,0.24,0.0,0.28,0.38,0.8,0.36,1.28,0.55,1.35,0.0,0.53,0.0,0.38,0.0,fake
12,0.32,0.12,0.36,0.27,0.05,0.29,0.39,0.76,0.37,1.37,0.67,1.53,0.04,0.56,0.0,0.13,0.0,fake
13,0.3,0.09,0.44,0.2,0.1,0.42,0.43,0.83,0.48,1.37,0.58,1.5,0.05,0.54,0.15,0.12,0.0,fake
14,0.23,0.15,0.48,0.13,0.19,0.58,0.49,0.88,0.55,1.44,0.41,1.36,0.05,0.48,0.43,0.29,0.0,fake
15,0.19,0.1,0.44,0.09,0.23,0.66,0.53,0.93,0.63,1.41,0.2,1.07,0.01,0.44,0.57,0.32,0.0,fake
16,0.17,0.11,0.38,0.07,0.25,0.68,0.56,0.94,0.68,1.45,0.16,0.88,0.0,0.4,0.55,0.34,0.0,fake
17,0.17,0.03,0.31,0.07,0.25,0.71,0.51,0.85,0.69,1.3,0.07,0.74,0.0,0.36,0.27,0.12,0.0,fake
18,0.17,0.0,0.27,0.11,0.26,0.81,0.51,0.8,0.69,1.29,0.14,0.76,0.0,0.27,0.14,0.09,0.0,fake
