,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.2,1.3,0.34,0.0,0.0,0.21,0.73,0.49,1.63,0.0,0.08,0.47,0.0,0.0,0.0,0.0,fake
1,0.0,0.29,1.35,0.15,0.16,0.17,0.23,0.71,0.49,1.67,0.0,0.2,0.43,0.0,0.0,0.0,0.11,fake
2,0.0,0.34,1.33,0.09,0.27,0.38,0.26,0.67,0.5,1.66,0.0,0.19,0.39,0.0,0.0,0.0,0.19,fake
3,0.0,0.28,1.26,0.11,0.29,0.38,0.27,0.64,0.44,1.63,0.0,0.19,0.41,0.0,0.0,0.0,0.17,fake
4,0.0,0.27,1.2,0.2,0.34,0.35,0.31,0.62,0.39,1.67,0.0,0.23,0.41,0.0,0.0,0.0,0.17,fake
5,0.0,0.17,1.23,0.33,0.33,0.16,0.33,0.64,0.37,1.76,0.0,0.35,0.49,0.0,0.0,0.0,0.14,fake
6,0.0,0.1,1.28,0.45,0.34,0.18,0.36,0.67,0.4,1.81,0.0,0.4,0.56,0.0,0.0,0.0,0.13,fake
7,0.0,0.23,1.14,0.56,0.3,0.21,0.31,0.62,0.41,1.86,0.0,0.47,0.6,0.0,0.0,0.0,0.1,fake
8,0.0,0.36,0.95,0.53,0.3,0.29,0.29,0.52,0.37,1.82,0.0,0.56,0.63,0.0,0.0,0.0,0.05,fake
9,0.02,0.53,0.65,0.42,0.23,0.35,0.18,0.47,0.35,1.67,0.0,0.65,0.61,0.0,0.0,0.0,0.0,fake
10,0.14,0.55,0.51,0.47,0.22,0.34,0.11,0.41,0.29,1.47,0.0,0.57,0.7,0.0,0.0,0.0,0.0,fake
11,0.2,0.52,0.39,0.41,0.15,0.24,0.01,0.36,0.25,1.32,0.0,0.48,0.66,0.0,0.0,0.0,0.0,fake
12,0.19,0.34,0.25,0.36,0.1,0.07,0.0,0.33,0.2,1.28,0.0,0.37,0.73,0.0,0.0,0.0,0.0,fake
13,0.07,0.11,0.15,0.1,0.07,0.0,0.0,0.43,0.24,1.34,0.0,0.41,0.68,0.0,0.0,0.0,0.0,fake
14,0.0,0.0,0.01,0.0,0.11,0.0,0.0,0.56,0.29,1.43,0.0,0.41,0.73,0.0,0.0,0.0,0.0,fake
15,0.07,0.08,0.04,0.02,0.18,0.0,0.0,0.69,0.34,1.53,0.0,0.45,0.61,0.0,0.0,0.0,0.0,fake
16,0.12,0.15,0.07,0.02,0.18,0.0,0.0,0.76,0.33,1.58,0.0,0.47,0.53,0.0,0.0,0.0,0.0,fake
