,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.62,0.0,0.86,0.0,0.0,0.63,0.0,0.99,0.4,0.23,0.0,1.1,0.0,0.0,0.33,0.12,0.0,fake
1,0.44,0.0,0.98,0.0,0.0,0.62,0.0,1.05,0.37,0.31,0.0,0.82,0.06,0.0,0.55,0.6,0.0,fake
2,0.36,0.0,1.1,0.0,0.0,0.61,0.0,1.05,0.37,0.36,0.0,0.69,0.12,0.0,0.73,0.88,0.0,fake
3,0.39,0.0,1.1,0.0,0.0,0.65,0.0,1.01,0.38,0.48,0.0,0.67,0.23,0.0,0.84,0.89,0.0,fake
4,0.48,0.0,1.0,0.0,0.0,0.67,0.0,1.01,0.42,0.54,0.0,0.69,0.27,0.0,0.9,0.8,0.0,fake
5,0.56,0.0,0.92,0.0,0.0,0.69,0.0,1.02,0.42,0.59,0.0,0.69,0.35,0.0,0.84,0.66,0.0,fake
6,0.59,0.0,0.83,0.0,0.0,0.59,0.0,0.99,0.45,0.57,0.0,0.76,0.36,0.0,0.78,0.58,0.0,fake
7,0.66,0.05,0.84,0.0,0.0,0.53,0.0,0.99,0.48,0.64,0.0,0.76,0.38,0.0,0.72,0.53,0.0,fake
8,0.68,0.05,0.84,0.0,0.0,0.41,0.0,1.0,0.51,0.61,0.0,0.75,0.35,0.0,0.73,0.56,0.0,fake
9,0.67,0.1,0.9,0.0,0.0,0.44,0.0,1.01,0.53,0.58,0.0,0.72,0.33,0.0,0.73,0.61,0.0,fake
10,0.69,0.06,0.94,0.0,0.0,0.49,0.0,0.97,0.54,0.47,0.0,0.84,0.37,0.0,0.6,0.48,0.0,fake
11,0.69,0.06,0.9,0.0,0.0,0.49,0.0,0.94,0.54,0.5,0.07,1.07,0.35,0.01,0.34,0.26,0.0,fake
12,0.63,0.02,0.84,0.0,0.0,0.35,0.0,0.94,0.48,0.52,0.15,1.3,0.3,0.02,0.08,0.03,0.0,fake
