,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.36,0.57,0.06,0.0,0.0,1.15,0.43,0.0,0.0,0.32,0.0,1.18,0.51,0.34,0.0,fake
1,0.03,0.0,0.12,0.19,0.23,0.0,0.0,1.81,0.86,0.0,0.24,0.22,0.0,0.42,0.6,0.37,0.0,fake
2,0.04,0.0,0.0,0.0,0.35,0.0,0.0,2.12,1.0,0.04,0.24,0.33,0.0,0.03,0.5,0.43,0.0,fake
3,0.04,0.0,0.0,0.0,0.4,0.0,0.0,2.24,0.98,0.17,0.0,0.57,0.0,0.0,0.37,0.64,0.0,fake
4,0.08,0.0,0.0,0.0,0.38,0.0,0.0,2.09,0.89,0.32,0.0,0.76,0.0,0.0,0.16,0.45,0.0,fake
5,0.13,0.0,0.0,0.0,0.37,0.0,0.0,2.05,0.89,0.43,0.0,0.83,0.0,0.0,0.1,0.28,0.0,fake
6,0.18,0.0,0.0,0.0,0.35,0.0,0.0,1.89,0.9,0.45,0.0,0.8,0.0,0.0,0.29,0.01,0.0,fake
7,0.22,0.03,0.0,0.0,0.38,0.0,0.0,1.83,0.95,0.57,0.0,0.73,0.0,0.0,0.46,0.0,0.0,fake
8,0.25,0.03,0.0,0.0,0.38,0.0,0.0,1.76,0.99,0.68,0.0,0.66,0.0,0.0,0.67,0.0,0.0,fake
9,0.24,0.07,0.0,0.0,0.39,0.0,0.0,1.79,1.0,0.86,0.0,0.58,0.0,0.0,0.71,0.0,0.0,fake
10,0.15,0.05,0.0,0.0,0.4,0.0,0.0,1.82,0.99,0.82,0.0,0.53,0.0,0.0,0.77,0.0,0.0,fake
11,0.1,0.05,0.0,0.0,0.43,0.0,0.0,2.12,1.02,0.67,0.0,0.48,0.0,0.0,0.9,0.22,0.0,fake
12,0.06,0.0,0.0,0.0,0.46,0.0,0.0,2.35,1.06,0.47,0.0,0.48,0.0,0.0,0.98,0.42,0.0,fake
13,0.06,0.0,0.0,0.0,0.5,0.0,0.0,2.58,1.12,0.39,0.0,0.42,0.0,0.0,1.05,0.64,0.0,fake
14,0.02,0.0,0.0,0.0,0.51,0.0,0.0,2.45,1.15,0.48,0.0,0.38,0.0,0.0,1.01,0.64,0.0,fake
15,0.02,0.0,0.0,0.0,0.49,0.0,0.0,2.41,1.18,0.54,0.0,0.41,0.0,0.0,0.96,0.68,0.0,fake
16,0.0,0.0,0.0,0.0,0.46,0.0,0.0,2.33,1.17,0.6,0.0,0.48,0.0,0.0,0.92,0.7,0.0,fake
17,0.0,0.0,0.0,0.0,0.45,0.0,0.0,2.35,1.15,0.67,0.0,0.5,0.0,0.0,0.9,0.63,0.0,fake
18,0.01,0.0,0.0,0.0,0.52,0.0,0.0,2.41,1.21,0.88,0.0,0.53,0.0,0.0,0.81,0.58,0.0,fake
19,0.01,0.0,0.0,0.0,0.57,0.01,0.0,2.48,1.28,0.97,0.0,0.5,0.0,0.0,0.73,0.5,0.0,fake
20,0.05,0.0,0.0,0.0,0.69,0.01,0.0,2.64,1.39,1.12,0.0,0.56,0.0,0.0,0.71,0.47,0.0,fake
21,0.08,0.0,0.0,0.0,0.74,0.01,0.0,2.75,1.43,1.11,0.0,0.58,0.0,0.0,0.73,0.42,0.0,fake
22,0.08,0.0,0.0,0.0,0.89,0.19,0.0,2.92,1.45,1.14,0.0,0.7,0.0,0.0,0.7,0.46,0.0,fake
23,0.06,0.0,0.01,0.0,0.99,0.48,0.0,2.9,1.43,1.14,0.0,0.67,0.11,0.0,0.58,0.49,0.07,fake
24,0.1,0.0,0.04,0.0,1.1,0.82,0.0,2.83,1.41,1.18,0.0,0.66,0.23,0.0,0.49,0.45,0.2,fake
25,0.09,0.0,0.08,0.0,1.09,0.97,0.0,2.76,1.44,1.32,0.0,0.69,0.23,0.0,0.38,0.28,0.35,fake
26,0.15,0.0,0.11,0.0,1.07,1.07,0.0,2.76,1.43,1.4,0.0,0.78,0.19,0.0,0.35,0.2,0.41,fake
27,0.15,0.0,0.08,0.0,1.05,1.17,0.0,2.76,1.43,1.46,0.0,0.86,0.17,0.01,0.34,0.16,0.42,fake
28,0.25,0.0,0.09,0.0,1.05,1.24,0.0,2.72,1.39,1.43,0.0,0.77,0.27,0.01,0.37,0.21,0.39,fake
29,0.16,0.0,0.05,0.0,1.04,1.17,0.0,2.6,1.35,1.33,0.0,0.81,0.3,0.08,0.3,0.27,0.38,fake
30,0.09,0.0,0.04,0.0,1.06,1.14,0.0,2.49,1.29,1.22,0.0,0.87,0.28,0.17,0.23,0.39,0.37,fake
31,0.0,0.0,0.0,0.0,1.03,1.06,0.0,2.12,1.21,1.06,0.0,0.85,0.17,0.19,0.14,0.34,0.29,fake
32,0.0,0.0,0.0,0.0,1.0,1.03,0.0,1.79,1.16,0.93,0.0,0.72,0.07,0.14,0.09,0.23,0.19,fake
33,0.0,0.0,0.0,0.0,0.97,0.98,0.0,1.47,1.16,0.84,0.0,0.39,0.0,0.05,0.1,0.12,0.11,fake
34,0.0,0.0,0.0,0.0,0.98,1.01,0.01,1.45,1.15,0.84,0.0,0.23,0.0,0.03,0.16,0.2,0.09,fake
35,0.0,0.0,0.0,0.0,0.95,1.18,0.01,1.46,1.15,0.67,0.0,0.04,0.0,0.0,0.56,0.55,0.07,fake
36,0.0,0.0,0.0,0.0,0.9,1.31,0.01,1.46,1.11,0.49,0.0,0.03,0.0,0.0,0.84,0.84,0.05,fake
37,0.0,0.0,0.0,0.04,0.83,1.43,0.04,1.44,1.04,0.35,0.0,0.0,0.0,0.0,1.21,1.18,0.02,fake
38,0.0,0.0,0.0,0.09,0.8,1.38,0.06,1.43,1.0,0.39,0.0,0.0,0.0,0.0,1.27,1.19,0.02,fake
39,0.0,0.0,0.0,0.09,0.73,1.19,0.06,1.45,1.02,0.44,0.0,0.0,0.0,0.0,1.28,1.16,0.39,fake
40,0.0,0.0,0.0,0.05,0.72,0.87,0.02,1.52,1.13,0.5,0.0,0.0,0.0,0.0,1.32,1.13,0.72,fake
41,0.0,0.0,0.0,0.0,0.69,0.6,0.0,1.59,1.23,0.55,0.0,0.0,0.0,0.0,1.33,1.14,1.06,fake
42,0.0,0.0,0.0,0.0,0.74,0.45,0.0,1.76,1.31,0.61,0.0,0.0,0.0,0.0,1.39,1.19,0.89,fake
43,0.0,0.0,0.0,0.0,0.77,0.51,0.0,1.91,1.35,0.66,0.0,0.0,0.0,0.0,1.34,1.15,0.81,fake
44,0.0,0.04,0.0,0.0,0.79,0.38,0.0,2.16,1.37,0.75,0.0,0.22,0.0,0.0,1.02,0.9,0.48,fake
45,0.01,0.08,0.0,0.0,0.75,0.29,0.0,2.27,1.32,0.77,0.0,0.41,0.0,0.0,0.64,0.59,0.25,fake
46,0.01,0.12,0.0,0.0,0.71,0.12,0.0,2.33,1.27,0.81,0.0,0.61,0.0,0.0,0.2,0.3,0.03,fake
47,0.01,0.09,0.0,0.0,0.68,0.15,0.0,2.23,1.25,0.65,0.0,0.72,0.0,0.0,0.05,0.38,0.03,fake
48,0.0,0.04,0.0,0.0,0.65,0.09,0.0,2.16,1.26,0.55,0.0,0.86,0.0,0.0,0.0,0.44,0.03,fake
49,0.0,0.0,0.0,0.0,0.61,0.04,0.0,2.13,1.28,0.4,0.0,0.98,0.0,0.0,0.05,0.57,0.0,fake
50,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.17,1.31,0.41,0.0,0.99,0.0,0.0,0.1,0.57,0.03,fake
51,0.0,0.0,0.0,0.0,0.59,0.0,0.0,2.28,1.37,0.47,0.0,0.93,0.0,0.0,0.16,0.62,0.03,fake
52,0.0,0.0,0.0,0.0,0.61,0.0,0.0,2.32,1.41,0.52,0.0,0.87,0.0,0.0,0.17,0.59,0.03,fake
53,0.0,0.0,0.0,0.0,0.73,0.11,0.0,2.45,1.59,0.65,0.0,0.62,0.0,0.0,0.41,0.63,0.03,fake
54,0.0,0.0,0.0,0.0,0.88,0.28,0.0,2.52,1.8,0.8,0.0,0.45,0.0,0.0,0.68,0.79,0.05,fake
55,0.0,0.0,0.0,0.0,1.03,0.38,0.0,2.61,1.99,1.0,0.0,0.25,0.0,0.0,0.93,0.96,0.14,fake
56,0.0,0.0,0.0,0.0,1.1,0.44,0.0,2.66,2.13,1.29,0.0,0.27,0.0,0.0,1.05,1.07,0.24,fake
57,0.0,0.0,0.0,0.0,1.16,0.49,0.0,2.77,2.33,1.44,0.0,0.3,0.0,0.0,1.17,1.07,0.27,fake
58,0.0,0.0,0.0,0.0,1.24,0.56,0.0,2.88,2.52,1.59,0.0,0.37,0.0,0.0,1.31,1.01,0.27,fake
59,0.0,0.0,0.0,0.0,1.36,0.66,0.0,2.87,2.72,1.68,0.0,0.27,0.0,0.0,1.43,0.93,0.14,fake
60,0.0,0.0,0.0,0.0,1.48,0.67,0.0,2.81,2.8,1.8,0.0,0.18,0.0,0.0,1.51,0.89,0.12,fake
61,0.0,0.0,0.0,0.0,1.58,0.77,0.0,2.74,2.92,1.99,0.0,0.05,0.0,0.0,1.59,0.9,0.03,fake
62,0.0,0.0,0.0,0.0,1.7,0.87,0.0,2.73,3.0,2.01,0.03,0.06,0.0,0.0,1.57,0.95,0.09,fake
63,0.0,0.0,0.0,0.0,1.81,1.0,0.0,2.72,3.05,2.03,0.07,0.03,0.0,0.0,1.47,1.0,0.06,fake
64,0.0,0.0,0.0,0.0,1.96,1.16,0.0,2.65,3.09,1.86,0.11,0.01,0.0,0.0,1.41,1.05,0.09,fake
65,0.0,0.02,0.0,0.0,2.03,1.21,0.0,2.57,3.09,1.75,0.09,0.0,0.0,0.0,1.41,1.09,0.07,fake
66,0.0,0.02,0.0,0.0,2.08,1.21,0.0,2.5,3.1,1.67,0.04,0.0,0.02,0.0,1.52,1.07,0.1,fake
67,0.0,0.02,0.0,0.0,2.08,1.09,0.0,2.51,3.09,1.68,0.0,0.0,0.02,0.0,1.57,1.03,0.08,fake
68,0.0,0.0,0.0,0.0,2.14,1.11,0.0,2.55,3.1,1.75,0.0,0.0,0.02,0.0,1.62,1.08,0.08,fake
69,0.0,0.0,0.0,0.0,2.25,1.2,0.0,2.55,3.1,1.75,0.01,0.0,0.0,0.0,1.58,1.11,0.05,fake
70,0.0,0.0,0.0,0.0,2.3,1.29,0.0,2.58,3.11,1.8,0.02,0.0,0.0,0.0,1.55,1.17,0.09,fake
71,0.0,0.0,0.0,0.0,2.21,1.21,0.0,2.54,3.11,1.9,0.02,0.0,0.0,0.0,1.59,1.13,0.07,fake
72,0.0,0.0,0.0,0.0,2.1,1.14,0.0,2.56,3.1,2.06,0.04,0.0,0.0,0.0,1.68,1.17,0.09,fake
73,0.0,0.0,0.0,0.0,2.05,1.21,0.0,2.62,3.17,2.32,0.02,0.0,0.0,0.0,1.7,1.14,0.1,fake
74,0.0,0.0,0.0,0.0,2.1,1.34,0.0,2.72,3.24,2.49,0.02,0.0,0.0,0.0,1.63,1.1,0.14,fake
75,0.0,0.0,0.0,0.0,2.13,1.44,0.0,2.91,3.32,2.59,0.0,0.0,0.0,0.0,1.59,1.08,0.15,fake
76,0.0,0.0,0.0,0.0,2.14,1.44,0.0,3.02,3.32,2.52,0.0,0.0,0.0,0.0,1.56,1.14,0.08,fake
77,0.0,0.0,0.0,0.0,2.19,1.52,0.0,3.09,3.3,2.35,0.01,0.04,0.0,0.0,1.58,1.16,0.05,fake
78,0.0,0.0,0.0,0.0,2.26,1.48,0.0,3.05,3.29,2.22,0.04,0.04,0.0,0.0,1.57,1.1,0.07,fake
79,0.0,0.0,0.0,0.0,2.34,1.51,0.0,3.03,3.28,2.15,0.1,0.06,0.0,0.0,1.6,1.03,0.09,fake
80,0.0,0.0,0.0,0.0,2.46,1.53,0.0,2.83,3.32,1.99,0.09,0.02,0.0,0.0,1.6,0.99,0.35,fake
81,0.0,0.01,0.0,0.0,2.55,1.6,0.0,2.65,3.35,1.91,0.11,0.02,0.0,0.0,1.66,0.94,0.52,fake
82,0.0,0.01,0.0,0.0,2.59,1.84,0.0,2.2,3.34,1.53,0.05,0.0,0.0,0.0,1.9,0.93,0.78,fake
83,0.0,0.01,0.0,0.0,2.5,2.08,0.0,1.92,3.27,1.28,0.05,0.0,0.0,0.0,2.15,0.86,0.87,fake
84,0.0,0.0,0.0,0.05,2.31,2.24,0.0,1.36,3.09,1.02,0.0,0.0,0.0,0.0,2.49,0.94,1.07,fake
85,0.0,0.0,0.0,0.06,2.12,2.26,0.0,1.16,3.01,1.02,0.0,0.0,0.0,0.01,2.61,0.96,1.02,fake
86,0.0,0.0,0.0,0.06,1.98,2.42,0.01,0.99,2.92,0.98,0.0,0.0,0.0,0.05,2.67,1.05,0.87,fake
87,0.0,0.12,0.01,0.01,2.01,2.82,0.04,1.11,2.91,0.85,0.0,0.0,0.0,0.08,2.64,1.3,0.62,fake
88,0.0,0.23,0.06,0.0,2.06,3.22,0.05,1.16,2.89,0.74,0.0,0.0,0.0,0.09,2.7,1.54,0.57,fake
89,0.0,0.32,0.06,0.0,2.23,3.54,0.04,1.17,2.84,0.67,0.0,0.0,0.0,0.21,2.69,1.49,0.53,fake
90,0.0,0.24,0.04,0.0,2.34,3.79,0.01,1.25,2.86,0.65,0.02,0.03,0.01,0.53,2.68,1.17,0.44,fake
91,0.0,0.13,0.0,0.04,2.42,3.88,0.0,1.26,2.82,0.51,0.02,0.03,0.1,0.94,2.66,0.94,0.36,fake
92,0.0,0.04,0.0,0.04,2.38,3.88,0.0,1.32,2.82,0.42,0.02,0.03,0.24,1.22,2.73,1.0,0.22,fake
93,0.0,0.01,0.0,0.04,2.34,3.78,0.0,1.36,2.86,0.44,0.0,0.01,0.46,1.31,2.73,1.13,0.17,fake
94,0.0,0.09,0.0,0.01,2.24,3.6,0.0,1.37,2.85,0.43,0.0,0.03,0.49,1.23,2.6,1.3,0.26,fake
95,0.0,0.12,0.0,0.01,2.15,3.3,0.0,1.39,2.83,0.44,0.04,0.04,0.49,1.11,2.46,1.42,0.38,fake
96,0.01,0.13,0.06,0.0,1.83,2.98,0.0,1.12,2.67,0.3,0.05,0.04,0.26,1.13,2.39,1.43,0.79,fake
97,0.01,0.05,0.06,0.03,1.62,2.69,0.0,0.95,2.56,0.36,0.11,0.02,0.15,0.8,2.51,1.32,0.93,fake
98,0.01,0.11,0.17,0.03,1.53,2.35,0.1,1.0,2.51,0.69,0.08,0.01,0.0,0.49,2.5,1.17,0.91,fake
99,0.0,0.09,0.12,0.03,1.63,2.25,0.1,1.33,2.67,0.73,0.06,0.0,0.0,0.04,2.6,1.1,0.65,fake
100,0.0,0.09,0.12,0.0,1.8,2.09,0.1,1.77,2.85,0.85,0.0,0.0,0.0,0.01,2.47,1.02,0.56,fake
101,0.0,0.07,0.0,0.0,1.77,1.72,0.01,2.11,2.86,0.8,0.0,0.11,0.0,0.0,2.22,0.8,0.4,fake
102,0.11,0.07,0.03,0.0,1.81,1.28,0.01,2.49,2.77,1.05,0.0,0.17,0.05,0.0,1.87,0.61,0.33,fake
103,0.31,0.13,0.04,0.0,1.7,1.02,0.01,2.88,2.49,1.15,0.09,0.43,0.05,0.0,1.41,0.31,0.14,fake
104,0.53,0.13,0.12,0.0,1.69,1.11,0.02,3.09,2.37,1.16,0.14,0.56,0.05,0.0,1.23,0.19,0.18,fake
105,0.63,0.17,0.13,0.0,1.54,1.07,0.02,3.27,2.06,1.18,0.17,0.76,0.0,0.0,0.95,0.0,0.09,fake
106,0.66,0.2,0.12,0.0,1.49,1.1,0.01,3.25,1.91,1.12,0.11,0.84,0.03,0.0,0.91,0.0,0.07,fake
107,0.62,0.22,0.13,0.0,1.37,1.08,0.07,3.15,1.59,1.03,0.11,0.96,0.06,0.0,0.67,0.0,0.1,fake
108,0.55,0.21,0.17,0.0,1.33,1.21,0.13,2.95,1.4,0.92,0.17,1.09,0.09,0.0,0.52,0.0,0.1,fake
109,0.41,0.12,0.23,0.04,1.23,1.05,0.2,2.79,1.26,0.77,0.14,1.04,0.15,0.0,0.42,0.0,0.2,fake
110,0.22,0.03,0.14,0.04,1.26,1.09,0.25,2.73,1.4,0.74,0.1,0.81,0.15,0.0,0.78,0.26,0.22,fake
111,0.1,0.0,0.07,0.04,1.28,0.98,0.32,2.67,1.53,0.74,0.0,0.52,0.18,0.0,1.12,0.51,0.31,fake
112,0.03,0.0,0.0,0.0,1.37,1.17,0.34,2.79,1.75,0.8,0.0,0.31,0.08,0.0,1.6,0.93,0.29,fake
113,0.03,0.0,0.0,0.0,1.4,1.21,0.33,2.89,1.84,0.78,0.0,0.28,0.06,0.0,1.78,1.11,0.24,fake
114,0.0,0.0,0.0,0.0,1.32,1.15,0.3,2.86,1.89,0.8,0.0,0.3,0.0,0.0,1.89,1.24,0.2,fake
115,0.0,0.0,0.0,0.0,1.23,0.98,0.3,2.71,1.85,0.85,0.0,0.32,0.0,0.0,1.81,1.18,0.22,fake
116,0.07,0.08,0.0,0.0,1.15,0.77,0.27,2.64,1.68,0.85,0.0,0.71,0.07,0.0,1.29,0.93,0.17,fake
117,0.11,0.08,0.0,0.0,1.1,0.72,0.16,2.69,1.47,0.78,0.28,1.3,0.14,0.14,0.71,0.58,0.11,fake
118,0.11,0.08,0.0,0.0,1.04,0.69,0.08,2.72,1.24,0.7,0.49,1.99,0.15,0.27,0.13,0.21,0.0,fake
119,0.04,0.0,0.0,0.0,0.96,0.74,0.0,2.52,1.12,0.75,0.5,1.92,0.12,0.27,0.0,0.21,0.0,fake
120,0.0,0.0,0.0,0.0,0.96,0.8,0.0,2.33,1.09,0.82,0.22,1.62,0.07,0.13,0.0,0.33,0.0,fake
121,0.06,0.0,0.0,0.0,0.98,0.9,0.0,2.17,1.03,0.79,0.05,1.32,0.24,0.0,0.0,0.36,0.0,fake
122,0.11,0.0,0.0,0.0,0.98,0.96,0.0,2.15,0.99,0.68,0.03,1.41,0.38,0.0,0.0,0.23,0.0,fake
123,0.2,0.0,0.0,0.0,0.94,0.91,0.0,2.21,0.96,0.54,0.03,1.27,0.39,0.0,0.23,0.25,0.0,fake
124,0.25,0.0,0.0,0.0,0.89,0.78,0.0,2.25,0.98,0.47,0.0,1.02,0.27,0.0,0.44,0.4,0.0,fake
125,0.25,0.0,0.03,0.0,0.92,0.8,0.0,2.26,1.03,0.41,0.05,1.03,0.23,0.0,0.44,0.36,0.0,fake
126,0.22,0.0,0.03,0.0,0.98,0.83,0.0,2.27,1.07,0.44,0.05,1.28,0.23,0.0,0.2,0.2,0.0,fake
127,0.13,0.0,0.03,0.0,1.03,0.89,0.0,2.24,1.1,0.48,0.08,1.56,0.22,0.01,0.0,0.01,0.0,fake
128,0.09,0.0,0.0,0.0,1.02,0.66,0.0,2.22,1.13,0.52,0.03,1.64,0.13,0.05,0.0,0.01,0.0,fake
129,0.07,0.0,0.0,0.0,1.01,0.51,0.0,2.18,1.16,0.53,0.03,1.71,0.16,0.11,0.0,0.0,0.0,fake
130,0.09,0.0,0.0,0.05,0.98,0.29,0.0,2.17,1.2,0.56,0.12,1.74,0.26,0.19,0.0,0.05,0.0,fake
131,0.17,0.0,0.0,0.05,0.99,0.35,0.0,2.21,1.19,0.47,0.24,1.74,0.39,0.24,0.0,0.1,0.0,fake
132,0.27,0.0,0.0,0.05,1.01,0.45,0.0,2.21,1.13,0.48,0.27,1.65,0.48,0.22,0.0,0.29,0.0,fake
133,0.32,0.0,0.0,0.0,1.05,0.7,0.0,2.24,1.03,0.43,0.15,1.46,0.31,0.13,0.14,0.56,0.0,fake
134,0.31,0.0,0.0,0.0,1.03,0.75,0.0,2.24,0.96,0.5,0.02,1.23,0.19,0.03,0.32,0.8,0.0,fake
135,0.28,0.0,0.0,0.0,0.95,0.62,0.0,2.25,0.94,0.44,0.06,1.11,0.1,0.0,0.4,0.95,0.0,fake
