,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.59,2.18,0.0,0.0,0.14,0.6,0.0,0.26,0.0,0.0,0.0,0.0,0.56,fake
1,0.0,0.0,0.0,0.0,0.57,2.31,0.0,0.0,0.1,0.67,0.0,0.25,0.0,0.0,0.0,0.0,0.45,fake
2,0.0,0.0,0.0,0.0,0.55,2.37,0.0,0.0,0.09,0.68,0.0,0.26,0.01,0.0,0.0,0.0,0.39,fake
3,0.0,0.0,0.0,0.0,0.55,2.36,0.0,0.0,0.11,0.67,0.0,0.26,0.02,0.0,0.0,0.0,0.35,fake
4,0.0,0.0,0.0,0.0,0.54,2.24,0.0,0.0,0.13,0.66,0.0,0.23,0.02,0.0,0.0,0.0,0.27,fake
5,0.0,0.0,0.0,0.0,0.56,2.18,0.0,0.0,0.14,0.7,0.0,0.22,0.02,0.0,0.0,0.0,0.26,fake
6,0.0,0.0,0.0,0.0,0.57,2.27,0.0,0.0,0.15,0.73,0.0,0.23,0.0,0.0,0.0,0.0,0.33,fake
7,0.0,0.0,0.0,0.0,0.58,2.35,0.0,0.0,0.16,0.69,0.0,0.26,0.0,0.0,0.0,0.0,0.38,fake
8,0.0,0.0,0.0,0.0,0.59,2.44,0.0,0.0,0.17,0.65,0.0,0.24,0.0,0.0,0.0,0.0,0.4,fake
9,0.0,0.0,0.0,0.0,0.61,2.45,0.0,0.0,0.18,0.59,0.0,0.25,0.0,0.0,0.0,0.0,0.39,fake
10,0.0,0.0,0.0,0.0,0.59,2.38,0.0,0.0,0.18,0.64,0.0,0.15,0.03,0.0,0.0,0.0,0.37,fake
11,0.0,0.0,0.0,0.0,0.57,2.22,0.0,0.0,0.17,0.62,0.04,0.1,0.05,0.0,0.0,0.0,0.36,fake
12,0.0,0.0,0.0,0.0,0.56,2.07,0.0,0.0,0.17,0.61,0.06,0.02,0.05,0.0,0.0,0.0,0.34,fake
13,0.0,0.0,0.0,0.0,0.56,2.03,0.0,0.0,0.19,0.55,0.06,0.03,0.05,0.0,0.0,0.0,0.4,fake
14,0.0,0.0,0.0,0.0,0.53,2.08,0.0,0.0,0.2,0.55,0.04,0.05,0.07,0.0,0.0,0.0,0.43,fake
15,0.0,0.0,0.0,0.0,0.51,2.14,0.0,0.0,0.2,0.53,0.03,0.06,0.13,0.0,0.0,0.0,0.48,fake
16,0.0,0.0,0.0,0.0,0.48,2.2,0.0,0.0,0.2,0.54,0.03,0.05,0.1,0.0,0.0,0.0,0.48,fake
17,0.0,0.0,0.0,0.0,0.48,2.23,0.0,0.0,0.21,0.54,0.03,0.02,0.06,0.0,0.0,0.0,0.5,fake
18,0.0,0.0,0.0,0.0,0.48,2.28,0.0,0.0,0.23,0.56,0.05,0.01,0.0,0.0,0.0,0.0,0.5,fake
19,0.0,0.0,0.0,0.0,0.51,2.33,0.0,0.0,0.24,0.54,0.09,0.0,0.0,0.0,0.0,0.0,0.44,fake
20,0.0,0.0,0.0,0.0,0.53,2.37,0.0,0.0,0.24,0.53,0.09,0.0,0.0,0.0,0.0,0.0,0.41,fake
21,0.0,0.0,0.0,0.0,0.55,2.41,0.0,0.0,0.26,0.53,0.11,0.02,0.0,0.0,0.0,0.0,0.29,fake
22,0.0,0.0,0.0,0.0,0.58,2.31,0.0,0.0,0.31,0.52,0.09,0.02,0.0,0.0,0.0,0.0,0.24,fake
23,0.0,0.0,0.0,0.0,0.65,2.36,0.0,0.0,0.36,0.64,0.07,0.02,0.0,0.0,0.0,0.0,0.18,fake
24,0.0,0.0,0.0,0.0,0.69,2.31,0.0,0.0,0.38,0.71,0.03,0.0,0.0,0.0,0.0,0.0,0.21,fake
25,0.0,0.0,0.0,0.0,0.73,2.41,0.0,0.0,0.41,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.2,fake
26,0.0,0.0,0.0,0.0,0.75,2.36,0.0,0.0,0.45,0.8,0.02,0.0,0.0,0.0,0.0,0.0,0.21,fake
27,0.0,0.0,0.0,0.0,0.78,2.37,0.0,0.0,0.53,0.85,0.05,0.0,0.0,0.0,0.0,0.0,0.2,fake
28,0.0,0.0,0.0,0.0,0.85,2.57,0.0,0.0,0.67,0.91,0.09,0.04,0.0,0.0,0.0,0.0,0.27,fake
29,0.0,0.0,0.0,0.0,0.93,2.79,0.0,0.0,0.81,0.96,0.13,0.11,0.0,0.0,0.0,0.0,0.3,fake
30,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.92,0.98,0.15,0.16,0.0,0.0,0.0,0.0,0.28,fake
31,0.0,0.0,0.0,0.0,1.0,3.02,0.0,0.0,0.92,0.97,0.14,0.17,0.0,0.0,0.0,0.0,0.24,fake
32,0.0,0.0,0.0,0.0,0.99,3.01,0.0,0.0,0.93,0.97,0.11,0.17,0.0,0.0,0.0,0.0,0.24,fake
33,0.0,0.0,0.0,0.0,0.98,3.06,0.0,0.0,0.95,0.96,0.08,0.18,0.0,0.0,0.0,0.0,0.28,fake
34,0.0,0.0,0.0,0.0,0.97,3.0,0.0,0.0,0.97,0.99,0.07,0.2,0.0,0.0,0.0,0.0,0.26,fake
35,0.0,0.0,0.0,0.0,1.0,2.92,0.0,0.0,1.0,0.94,0.09,0.17,0.0,0.0,0.04,0.0,0.27,fake
36,0.0,0.0,0.0,0.0,1.02,2.81,0.0,0.0,1.03,0.88,0.09,0.14,0.0,0.0,0.08,0.0,0.3,fake
37,0.0,0.0,0.0,0.0,1.04,2.78,0.0,0.0,1.05,0.8,0.11,0.12,0.0,0.0,0.1,0.0,0.35,fake
38,0.0,0.06,0.0,0.0,1.1,2.63,0.0,0.08,0.95,0.56,0.15,0.09,0.0,0.0,0.45,0.0,0.46,fake
39,0.01,0.14,0.0,0.0,1.2,2.56,0.0,0.13,0.88,0.31,0.18,0.05,0.0,0.0,0.79,0.0,0.54,fake
40,0.01,0.16,0.0,0.0,1.31,2.44,0.0,0.2,0.8,0.05,0.19,0.0,0.0,0.0,1.15,0.0,0.64,fake
