,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fake
1,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.08,0.03,0.0,0.03,0.0,0.0,0.0,0.09,0.0,fake
2,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.03,0.03,0.0,0.04,0.0,0.0,0.0,0.16,0.0,fake
3,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.21,0.0,fake
4,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.05,0.01,0.0,0.02,0.0,0.0,0.0,0.21,0.0,fake
5,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.09,0.01,0.0,0.03,0.0,0.0,0.0,0.21,0.0,fake
6,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.12,0.01,0.0,0.03,0.0,0.0,0.0,0.26,0.0,fake
7,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.3,0.0,fake
8,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,fake
9,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.04,0.11,0.0,0.0,0.02,0.0,0.0,0.0,0.49,0.0,fake
10,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.11,0.1,0.0,0.0,0.07,0.0,0.0,0.0,0.6,0.0,fake
11,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.16,0.11,0.0,0.0,0.13,0.0,0.0,0.0,0.64,0.0,fake
12,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.17,0.08,0.0,0.0,0.15,0.0,0.0,0.0,0.57,0.0,fake
13,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.16,0.05,0.0,0.0,0.18,0.0,0.0,0.0,0.56,0.0,fake
14,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.16,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.54,0.0,fake
15,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.19,0.07,0.0,0.0,0.25,0.0,0.0,0.0,0.56,0.0,fake
16,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.24,0.08,0.0,0.0,0.32,0.0,0.0,0.0,0.53,0.0,fake
17,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.27,0.07,0.0,0.0,0.33,0.0,0.0,0.0,0.56,0.0,fake
18,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.27,0.06,0.0,0.0,0.31,0.0,0.0,0.0,0.54,0.0,fake
19,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.25,0.05,0.0,0.0,0.28,0.0,0.0,0.0,0.54,0.0,fake
20,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.17,0.05,0.0,0.0,0.22,0.0,0.0,0.0,0.64,0.0,fake
21,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.04,0.0,0.0,0.22,0.0,0.0,0.0,0.74,0.0,fake
22,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.01,0.02,0.0,0.0,0.11,0.0,0.0,0.05,0.82,0.04,fake
23,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.14,0.9,0.26,fake
24,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.34,1.05,0.57,fake
25,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.06,0.03,0.07,0.0,0.0,0.0,0.0,0.58,1.14,0.88,fake
26,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.08,0.07,0.14,0.0,0.0,0.0,0.0,0.82,1.19,1.09,fake
27,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.02,0.12,0.21,0.0,0.0,0.0,0.0,0.97,1.16,1.21,fake
28,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.03,0.16,0.2,0.0,0.01,0.0,0.0,0.98,1.13,1.45,fake
29,0.0,0.0,0.0,0.0,0.02,0.65,0.0,0.08,0.23,0.19,0.0,0.01,0.0,0.0,0.95,0.88,1.66,fake
30,0.0,0.0,0.0,0.0,0.04,0.92,0.0,0.13,0.25,0.12,0.0,0.01,0.0,0.0,0.92,0.62,1.74,fake
31,0.0,0.0,0.0,0.0,0.07,1.05,0.0,0.26,0.27,0.05,0.0,0.0,0.0,0.0,0.88,0.39,1.61,fake
32,0.0,0.0,0.0,0.0,0.1,1.06,0.0,0.25,0.25,0.0,0.0,0.0,0.06,0.0,0.65,0.35,1.4,fake
33,0.0,0.0,0.0,0.0,0.13,0.93,0.0,0.26,0.26,0.0,0.0,0.01,0.06,0.0,0.34,0.3,1.22,fake
34,0.0,0.0,0.0,0.0,0.17,0.84,0.0,0.16,0.26,0.01,0.0,0.02,0.06,0.0,0.08,0.28,1.09,fake
35,0.0,0.0,0.0,0.0,0.2,0.85,0.0,0.19,0.28,0.01,0.0,0.02,0.01,0.0,0.02,0.34,1.07,fake
36,0.0,0.0,0.0,0.0,0.26,1.03,0.0,0.2,0.32,0.01,0.0,0.02,0.01,0.0,0.09,0.43,1.1,fake
37,0.0,0.0,0.0,0.0,0.35,1.19,0.0,0.32,0.4,0.0,0.0,0.04,0.0,0.0,0.27,0.41,1.21,fake
38,0.0,0.0,0.0,0.0,0.44,1.4,0.0,0.5,0.54,0.0,0.0,0.1,0.0,0.0,0.61,0.36,1.15,fake
39,0.0,0.0,0.0,0.0,0.52,1.53,0.0,0.7,0.66,0.0,0.0,0.15,0.0,0.0,0.87,0.3,1.12,fake
40,0.0,0.0,0.0,0.0,0.61,1.63,0.03,0.84,0.85,0.01,0.0,0.27,0.0,0.0,1.1,0.22,0.89,fake
41,0.0,0.0,0.0,0.0,0.67,1.67,0.06,0.89,0.96,0.01,0.0,0.37,0.0,0.0,1.18,0.1,0.81,fake
42,0.0,0.0,0.0,0.0,0.74,1.82,0.18,0.97,1.08,0.01,0.0,0.56,0.0,0.0,1.19,0.0,0.62,fake
43,0.0,0.0,0.0,0.0,0.77,1.97,0.24,0.97,1.08,0.04,0.0,0.79,0.0,0.01,0.93,0.0,0.57,fake
44,0.0,0.0,0.05,0.0,0.76,2.16,0.34,0.89,1.02,0.04,0.0,1.0,0.0,0.02,0.66,0.0,0.48,fake
45,0.0,0.0,0.08,0.0,0.75,2.26,0.34,0.79,0.98,0.04,0.0,1.07,0.0,0.02,0.49,0.0,0.53,fake
46,0.0,0.0,0.13,0.0,0.75,2.34,0.38,0.74,0.92,0.0,0.0,1.04,0.0,0.0,0.5,0.0,0.54,fake
47,0.0,0.0,0.1,0.0,0.84,2.27,0.43,0.81,1.0,0.0,0.0,0.95,0.0,0.0,0.6,0.0,0.51,fake
48,0.0,0.0,0.15,0.0,0.93,2.21,0.49,0.86,1.1,0.02,0.0,0.88,0.0,0.01,0.68,0.0,0.42,fake
49,0.0,0.0,0.21,0.0,1.01,2.21,0.58,0.96,1.25,0.02,0.0,0.74,0.0,0.02,0.83,0.0,0.42,fake
50,0.0,0.0,0.33,0.0,1.05,2.29,0.62,0.98,1.32,0.02,0.0,0.64,0.0,0.03,0.91,0.0,0.45,fake
51,0.0,0.0,0.34,0.0,1.11,2.37,0.69,0.96,1.36,0.0,0.0,0.57,0.0,0.03,1.03,0.0,0.47,fake
52,0.0,0.0,0.33,0.0,1.25,2.59,0.64,0.92,1.36,0.0,0.0,0.51,0.0,0.03,1.19,0.0,0.4,fake
53,0.0,0.0,0.31,0.0,1.37,2.72,0.59,0.92,1.35,0.0,0.0,0.47,0.0,0.03,1.3,0.0,0.3,fake
54,0.0,0.0,0.37,0.0,1.44,2.87,0.53,0.99,1.33,0.0,0.0,0.4,0.0,0.04,1.41,0.0,0.24,fake
55,0.0,0.0,0.38,0.0,1.42,2.77,0.49,0.98,1.31,0.0,0.0,0.43,0.0,0.05,1.39,0.0,0.13,fake
56,0.0,0.0,0.37,0.0,1.39,2.69,0.43,0.94,1.31,0.0,0.0,0.45,0.0,0.08,1.37,0.0,0.08,fake
57,0.0,0.0,0.38,0.0,1.32,2.59,0.38,0.84,1.26,0.0,0.0,0.55,0.0,0.1,1.32,0.0,0.0,fake
