,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.54,0.0,1.29,2.18,1.16,2.38,0.0,1.6,0.0,0.0,0.0,0.0,2.04,0.74,0.6,fake
1,0.03,0.24,0.44,0.0,0.93,2.03,0.81,1.64,0.0,1.65,0.0,0.18,0.0,0.0,2.1,0.52,0.48,fake
2,0.1,0.41,0.36,0.0,0.69,1.87,0.55,1.36,0.0,1.72,0.0,0.41,0.0,0.0,2.05,0.27,0.47,fake
3,0.17,0.43,0.25,0.0,0.61,1.53,0.33,1.51,0.0,1.71,0.0,0.74,0.01,0.0,1.98,0.09,0.53,fake
4,0.21,0.43,0.18,0.0,0.52,1.46,0.13,1.49,0.07,1.67,0.0,0.98,0.01,0.0,2.01,0.0,0.5,fake
5,0.2,0.39,0.12,0.0,0.51,1.32,0.01,1.4,0.22,1.55,0.0,1.11,0.12,0.05,2.03,0.05,0.35,fake
6,0.19,0.37,0.16,0.0,0.47,1.31,0.0,1.34,0.29,1.38,0.0,1.14,0.16,0.11,1.95,0.05,0.3,fake
7,0.17,0.36,0.15,0.0,0.42,1.27,0.0,1.22,0.36,1.31,0.0,1.19,0.23,0.22,1.73,0.2,0.24,fake
8,0.15,0.36,0.11,0.0,0.35,1.35,0.0,1.08,0.35,1.24,0.02,1.22,0.17,0.33,1.6,0.34,0.23,fake
9,0.1,0.34,0.03,0.0,0.3,1.5,0.0,0.84,0.41,1.32,0.07,1.12,0.12,0.45,1.43,0.36,0.14,fake
10,0.07,0.31,0.0,0.0,0.3,1.55,0.0,0.79,0.41,1.19,0.08,1.13,0.05,0.5,1.3,0.23,0.03,fake
11,0.04,0.27,0.0,0.0,0.34,1.6,0.0,0.73,0.41,1.22,0.11,1.11,0.02,0.53,1.23,0.09,0.0,fake
12,0.04,0.31,0.01,0.0,0.39,1.65,0.0,0.72,0.43,1.26,0.07,1.07,0.02,0.51,1.31,0.06,0.0,fake
13,0.07,0.37,0.03,0.0,0.43,1.75,0.0,0.68,0.43,1.34,0.07,1.07,0.02,0.53,1.31,0.04,0.0,fake
14,0.07,0.41,0.04,0.0,0.43,1.75,0.0,0.65,0.41,1.33,0.02,1.06,0.0,0.53,1.29,0.03,0.0,fake
15,0.09,0.35,0.05,0.0,0.39,1.61,0.0,0.54,0.46,1.22,0.0,1.14,0.0,0.54,1.23,0.2,0.0,fake
16,0.05,0.21,0.03,0.0,0.38,1.52,0.0,0.47,0.52,1.15,0.09,1.1,0.0,0.55,1.24,0.34,0.0,fake
17,0.09,0.2,0.04,0.0,0.36,1.53,0.0,0.45,0.57,1.07,0.1,1.05,0.0,0.5,1.15,0.38,0.0,fake
18,0.14,0.26,0.04,0.0,0.4,1.71,0.0,0.5,0.55,1.02,0.12,0.96,0.0,0.43,1.07,0.25,0.0,fake
19,0.18,0.29,0.04,0.0,0.38,1.83,0.0,0.47,0.55,1.0,0.03,0.98,0.0,0.41,0.98,0.25,0.0,fake
20,0.12,0.34,0.03,0.0,0.38,1.68,0.0,0.38,0.53,1.0,0.02,1.14,0.0,0.51,0.89,0.32,0.0,fake
21,0.04,0.31,0.0,0.0,0.32,1.53,0.0,0.25,0.5,0.96,0.0,1.2,0.0,0.65,0.79,0.36,0.0,fake
22,0.0,0.32,0.03,0.0,0.3,1.35,0.0,0.15,0.48,0.88,0.0,1.25,0.0,0.72,0.7,0.38,0.0,fake
23,0.0,0.17,0.05,0.0,0.25,1.34,0.0,0.06,0.48,0.8,0.0,1.15,0.0,0.72,0.64,0.35,0.0,fake
24,0.0,0.17,0.04,0.0,0.25,1.32,0.0,0.01,0.5,0.72,0.05,1.16,0.06,0.75,0.56,0.29,0.0,fake
25,0.0,0.13,0.01,0.0,0.23,1.4,0.0,0.0,0.49,0.75,0.05,1.28,0.09,0.72,0.44,0.2,0.0,fake
26,0.0,0.1,0.0,0.02,0.21,1.46,0.0,0.0,0.52,0.7,0.05,1.43,0.15,0.73,0.28,0.1,0.0,fake
27,0.0,0.0,0.0,0.02,0.2,1.58,0.0,0.0,0.56,0.73,0.0,1.43,0.15,0.68,0.16,0.11,0.0,fake
28,0.0,0.04,0.0,0.02,0.25,1.47,0.0,0.06,0.53,0.66,0.0,1.43,0.19,0.58,0.06,0.08,0.0,fake
29,0.0,0.11,0.0,0.0,0.34,1.4,0.0,0.1,0.51,0.77,0.0,1.3,0.23,0.37,0.02,0.09,0.0,fake
30,0.07,0.23,0.0,0.0,0.45,1.23,0.0,0.15,0.46,0.86,0.13,1.31,0.34,0.15,0.02,0.05,0.0,fake
31,0.09,0.22,0.0,0.0,0.46,1.22,0.0,0.09,0.46,0.89,0.26,1.22,0.47,0.04,0.0,0.07,0.0,fake
32,0.09,0.19,0.0,0.0,0.43,1.2,0.0,0.05,0.44,0.81,0.32,1.31,0.42,0.06,0.03,0.12,0.0,fake
33,0.04,0.11,0.0,0.0,0.41,1.31,0.0,0.0,0.45,0.65,0.23,1.3,0.42,0.06,0.03,0.12,0.0,fake
34,0.04,0.14,0.0,0.0,0.44,1.42,0.0,0.0,0.41,0.49,0.17,1.24,0.27,0.07,0.03,0.07,0.0,fake
35,0.07,0.27,0.0,0.04,0.46,1.47,0.0,0.0,0.41,0.36,0.21,1.03,0.23,0.01,0.0,0.0,0.0,fake
36,0.15,0.35,0.0,0.04,0.42,1.39,0.0,0.0,0.33,0.45,0.2,0.99,0.06,0.02,0.0,0.0,0.0,fake
37,0.19,0.35,0.0,0.04,0.42,1.41,0.0,0.0,0.34,0.41,0.13,0.98,0.0,0.06,0.0,0.0,0.0,fake
38,0.24,0.28,0.0,0.0,0.42,1.52,0.0,0.0,0.34,0.37,0.06,1.13,0.0,0.1,0.0,0.0,0.0,fake
39,0.21,0.24,0.0,0.06,0.47,1.6,0.0,0.0,0.36,0.28,0.07,1.13,0.0,0.15,0.0,0.02,0.0,fake
40,0.2,0.25,0.0,0.11,0.46,1.51,0.0,0.0,0.31,0.3,0.07,1.03,0.0,0.13,0.0,0.04,0.0,fake
41,0.19,0.26,0.0,0.14,0.44,1.43,0.0,0.0,0.23,0.3,0.05,0.88,0.0,0.12,0.0,0.13,0.0,fake
42,0.21,0.21,0.0,0.1,0.42,1.43,0.0,0.0,0.21,0.26,0.0,0.86,0.0,0.13,0.0,0.16,0.0,fake
43,0.25,0.29,0.0,0.14,0.4,1.48,0.0,0.0,0.23,0.24,0.0,0.88,0.0,0.17,0.0,0.14,0.0,fake
44,0.23,0.33,0.0,0.17,0.38,1.55,0.0,0.0,0.26,0.29,0.0,0.84,0.0,0.2,0.0,0.05,0.0,fake
45,0.21,0.42,0.0,0.19,0.38,1.5,0.0,0.0,0.27,0.31,0.01,0.82,0.0,0.22,0.0,0.0,0.0,fake
46,0.19,0.4,0.0,0.12,0.4,1.44,0.0,0.0,0.26,0.41,0.01,0.82,0.0,0.22,0.0,0.06,0.0,fake
47,0.23,0.39,0.0,0.19,0.42,1.33,0.0,0.0,0.29,0.4,0.05,0.84,0.0,0.24,0.0,0.08,0.0,fake
48,0.21,0.38,0.0,0.29,0.39,1.24,0.0,0.0,0.3,0.57,0.08,0.73,0.0,0.27,0.0,0.14,0.0,fake
49,0.22,0.32,0.0,0.34,0.39,1.21,0.0,0.0,0.36,0.59,0.17,0.65,0.0,0.29,0.0,0.12,0.0,fake
50,0.2,0.24,0.0,0.33,0.4,1.22,0.0,0.0,0.32,0.6,0.22,0.56,0.0,0.24,0.0,0.15,0.0,fake
51,0.14,0.11,0.0,0.24,0.54,1.35,0.0,0.0,0.32,0.65,0.19,0.56,0.0,0.13,0.0,0.24,0.4,fake
52,0.08,0.04,0.0,0.15,0.64,1.4,0.0,0.0,0.33,0.81,0.1,0.54,0.0,0.04,0.26,0.36,0.97,fake
53,0.0,0.0,0.0,0.04,0.76,1.37,0.0,0.0,0.54,1.03,0.02,0.71,0.0,0.0,1.11,0.64,1.48,fake
54,0.0,0.0,0.0,0.0,0.81,1.34,0.0,0.0,0.76,0.99,0.16,0.69,0.0,0.0,1.86,0.75,1.53,fake
55,0.0,0.0,0.0,0.0,0.87,1.38,0.0,0.0,0.85,0.77,0.14,0.61,0.0,0.0,2.29,0.73,1.26,fake
56,0.0,0.0,0.0,0.0,0.93,1.53,0.0,0.0,0.77,0.65,0.14,0.33,0.0,0.0,2.04,0.59,0.93,fake
57,0.0,0.0,0.02,0.0,0.97,1.6,0.0,0.0,0.69,0.58,0.12,0.31,0.0,0.0,1.61,0.48,0.55,fake
58,0.0,0.0,0.02,0.0,1.0,1.74,0.0,0.0,0.65,0.55,0.12,0.34,0.0,0.08,1.4,0.69,0.3,fake
59,0.0,0.0,0.03,0.0,1.02,1.94,0.0,0.0,0.6,0.38,0.18,0.42,0.04,0.11,1.17,0.82,0.12,fake
60,0.0,0.0,0.02,0.0,1.01,2.12,0.0,0.02,0.5,0.32,0.05,0.43,0.08,0.16,1.05,1.03,0.12,fake
61,0.0,0.0,0.02,0.0,0.97,2.27,0.0,0.07,0.5,0.44,0.05,0.51,0.17,0.09,0.8,1.25,0.21,fake
62,0.0,0.0,0.0,0.0,0.92,2.27,0.0,0.16,0.46,0.61,0.0,0.64,0.14,0.1,0.48,1.51,0.2,fake
63,0.0,0.0,0.0,0.0,0.88,2.24,0.0,0.14,0.48,0.74,0.0,0.87,0.1,0.17,0.28,1.54,0.17,fake
64,0.0,0.0,0.0,0.0,0.84,2.25,0.0,0.09,0.39,0.73,0.0,1.06,0.05,0.37,0.06,1.16,0.03,fake
65,0.0,0.0,0.0,0.0,0.78,2.28,0.0,0.0,0.37,0.82,0.0,1.13,0.09,0.5,0.0,0.71,0.03,fake
