,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.04,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.31,0.0,fake
1,0.0,0.04,0.14,0.08,0.06,0.99,0.0,0.04,0.0,0.07,0.0,0.0,0.0,0.0,1.66,0.61,0.0,fake
2,0.0,0.04,0.19,0.1,0.1,1.12,0.0,0.12,0.0,0.16,0.0,0.0,0.0,0.0,2.0,0.93,0.0,fake
3,0.0,0.0,0.18,0.08,0.18,1.29,0.0,0.23,0.0,0.21,0.0,0.0,0.0,0.0,2.55,1.5,0.0,fake
4,0.0,0.0,0.23,0.02,0.19,1.31,0.0,0.22,0.0,0.15,0.0,0.0,0.0,0.0,2.83,1.83,0.0,fake
5,0.0,0.0,0.33,0.01,0.21,1.26,0.0,0.21,0.0,0.06,0.0,0.0,0.0,0.0,3.12,2.05,0.0,fake
6,0.0,0.0,0.38,0.01,0.16,1.26,0.0,0.18,0.0,0.01,0.0,0.0,0.0,0.0,3.12,2.06,0.0,fake
7,0.0,0.0,0.36,0.01,0.18,1.33,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,3.04,2.01,0.0,fake
8,0.0,0.0,0.3,0.0,0.22,1.29,0.0,0.22,0.0,0.04,0.0,0.01,0.0,0.0,2.89,1.96,0.0,fake
9,0.0,0.0,0.27,0.0,0.26,1.19,0.0,0.21,0.0,0.06,0.0,0.01,0.0,0.0,2.65,1.71,0.0,fake
10,0.0,0.0,0.21,0.0,0.27,1.17,0.0,0.16,0.0,0.13,0.0,0.03,0.0,0.0,2.35,1.39,0.0,fake
11,0.0,0.0,0.13,0.0,0.25,1.1,0.0,0.23,0.0,0.22,0.0,0.06,0.0,0.0,2.11,1.07,0.0,fake
12,0.0,0.0,0.2,0.0,0.24,1.16,0.0,0.25,0.0,0.33,0.0,0.1,0.0,0.0,2.01,0.88,0.0,fake
13,0.0,0.0,0.21,0.0,0.23,1.01,0.0,0.26,0.0,0.41,0.0,0.12,0.0,0.0,1.96,0.8,0.0,fake
14,0.0,0.0,0.21,0.0,0.23,1.03,0.0,0.19,0.0,0.41,0.0,0.16,0.0,0.0,1.92,0.7,0.0,fake
15,0.0,0.0,0.21,0.0,0.23,1.05,0.0,0.21,0.0,0.28,0.02,0.16,0.0,0.0,1.86,0.66,0.0,fake
16,0.0,0.0,0.22,0.0,0.22,1.15,0.0,0.27,0.0,0.15,0.04,0.17,0.0,0.0,1.82,0.6,0.0,fake
17,0.0,0.0,0.26,0.0,0.21,1.21,0.02,0.28,0.0,0.02,0.15,0.1,0.0,0.0,1.67,0.54,0.0,fake
18,0.0,0.0,0.21,0.0,0.14,1.06,0.02,0.18,0.0,0.02,0.19,0.05,0.0,0.0,1.38,0.45,0.0,fake
19,0.0,0.0,0.22,0.0,0.09,0.93,0.02,0.06,0.0,0.0,0.2,0.04,0.0,0.04,1.08,0.46,0.0,fake
20,0.0,0.0,0.23,0.0,0.05,0.8,0.0,0.0,0.0,0.01,0.09,0.04,0.0,0.11,1.08,0.56,0.0,fake
21,0.0,0.0,0.22,0.0,0.11,0.83,0.0,0.15,0.0,0.12,0.03,0.04,0.06,0.11,1.36,0.76,0.0,fake
22,0.0,0.0,0.22,0.0,0.17,0.95,0.0,0.29,0.0,0.18,0.0,0.0,0.09,0.07,1.67,0.91,0.0,fake
23,0.0,0.0,0.19,0.0,0.22,1.01,0.0,0.47,0.0,0.24,0.0,0.02,0.17,0.0,1.84,0.92,0.0,fake
24,0.0,0.0,0.22,0.01,0.21,0.96,0.0,0.46,0.0,0.2,0.0,0.1,0.14,0.0,1.76,0.81,0.0,fake
25,0.0,0.0,0.23,0.01,0.17,0.97,0.0,0.44,0.0,0.13,0.02,0.21,0.11,0.0,1.42,0.56,0.0,fake
26,0.0,0.0,0.22,0.01,0.12,1.01,0.0,0.39,0.0,0.09,0.04,0.29,0.03,0.0,1.12,0.44,0.0,fake
27,0.01,0.0,0.16,0.0,0.12,1.04,0.0,0.31,0.0,0.06,0.07,0.34,0.0,0.0,0.83,0.21,0.0,fake
28,0.01,0.0,0.15,0.0,0.12,0.89,0.0,0.24,0.0,0.06,0.06,0.3,0.0,0.0,0.85,0.17,0.0,fake
29,0.01,0.0,0.24,0.0,0.14,0.75,0.02,0.22,0.0,0.05,0.08,0.24,0.0,0.0,0.91,0.19,0.0,fake
30,0.0,0.0,0.28,0.0,0.14,0.61,0.02,0.26,0.0,0.03,0.08,0.14,0.0,0.0,1.07,0.27,0.0,fake
31,0.01,0.08,0.31,0.0,0.21,0.66,0.04,0.38,0.0,0.07,0.07,0.07,0.0,0.0,1.17,0.39,0.0,fake
32,0.01,0.11,0.31,0.0,0.24,0.68,0.04,0.45,0.0,0.15,0.04,0.03,0.0,0.0,1.26,0.43,0.0,fake
33,0.01,0.15,0.36,0.0,0.37,0.9,0.11,0.54,0.0,0.26,0.0,0.05,0.0,0.0,1.43,0.6,0.0,fake
34,0.0,0.19,0.4,0.0,0.5,1.1,0.26,0.52,0.0,0.4,0.0,0.2,0.0,0.0,1.53,0.57,0.0,fake
35,0.04,0.36,0.41,0.0,0.61,1.34,0.39,0.5,0.0,0.46,0.0,0.34,0.0,0.07,1.53,0.62,0.0,fake
36,0.04,0.46,0.4,0.0,0.61,1.46,0.4,0.46,0.0,0.47,0.0,0.4,0.0,0.2,1.55,0.6,0.0,fake
37,0.04,0.43,0.4,0.0,0.52,1.43,0.3,0.41,0.0,0.43,0.0,0.3,0.0,0.37,1.57,0.64,0.0,fake
38,0.0,0.34,0.39,0.0,0.44,1.35,0.17,0.42,0.0,0.45,0.0,0.18,0.0,0.47,1.67,0.58,0.0,fake
39,0.0,0.22,0.37,0.0,0.41,1.29,0.13,0.41,0.0,0.52,0.0,0.12,0.0,0.52,1.66,0.54,0.0,fake
40,0.02,0.3,0.28,0.06,0.27,0.86,0.07,0.43,0.0,0.46,0.0,0.06,0.0,0.36,1.71,0.45,0.14,fake
41,0.07,0.39,0.19,0.13,0.15,0.44,0.05,0.38,0.0,0.36,0.0,0.04,0.0,0.18,1.59,0.32,0.28,fake
42,0.15,0.57,0.11,0.21,0.0,0.0,0.0,0.33,0.0,0.15,0.0,0.0,0.0,0.0,1.42,0.13,0.43,fake
43,0.22,0.6,0.12,0.26,0.0,0.0,0.0,0.21,0.0,0.06,0.0,0.0,0.0,0.08,1.13,0.02,0.47,fake
44,0.27,0.64,0.21,0.36,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.16,0.99,0.02,0.54,fake
45,0.24,0.75,0.31,0.41,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.32,0.92,0.14,0.46,fake
46,0.15,0.68,0.43,0.39,0.0,0.25,0.0,0.15,0.0,0.12,0.0,0.0,0.0,0.39,1.09,0.38,0.45,fake
47,0.05,0.49,0.51,0.35,0.0,0.63,0.0,0.17,0.0,0.25,0.0,0.0,0.0,0.41,1.3,0.66,0.38,fake
48,0.0,0.2,0.6,0.33,0.0,0.98,0.0,0.24,0.0,0.41,0.0,0.0,0.0,0.33,1.46,0.75,0.44,fake
49,0.0,0.14,0.59,0.33,0.0,1.04,0.0,0.25,0.0,0.42,0.0,0.0,0.0,0.27,1.46,0.71,0.35,fake
50,0.0,0.12,0.59,0.33,0.0,1.04,0.0,0.29,0.0,0.44,0.0,0.03,0.0,0.26,1.37,0.62,0.29,fake
51,0.0,0.09,0.52,0.31,0.0,0.99,0.0,0.29,0.0,0.38,0.0,0.06,0.0,0.26,1.3,0.57,0.2,fake
52,0.0,0.04,0.54,0.33,0.0,0.99,0.0,0.33,0.0,0.29,0.0,0.13,0.0,0.27,1.25,0.56,0.17,fake
