,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.31,0.0,0.0,0.93,1.23,0.0,real
1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.06,0.0,0.0,0.0,0.34,0.0,0.0,0.31,0.63,0.0,real
2,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.12,0.0,0.0,0.0,0.29,0.0,0.0,0.11,0.37,0.0,real
3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.21,0.0,0.0,0.0,0.22,0.0,0.0,0.3,0.32,0.0,real
4,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.26,0.0,0.0,0.06,0.1,0.0,0.0,0.57,0.25,0.0,real
5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.24,0.0,0.0,0.06,0.07,0.0,0.0,0.62,0.11,0.0,real
6,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.2,0.0,0.0,0.06,0.06,0.0,0.0,0.54,0.0,0.0,real
7,0.0,0.0,0.0,0.0,0.1,0.41,0.0,0.22,0.0,0.0,0.0,0.05,0.0,0.0,0.54,0.0,0.18,real
8,0.0,0.0,0.0,0.0,0.15,0.65,0.0,0.2,0.0,0.0,0.0,0.02,0.0,0.0,0.7,0.0,0.61,real
9,0.0,0.0,0.0,0.0,0.18,0.88,0.0,0.21,0.0,0.0,0.04,0.0,0.0,0.0,0.87,0.0,1.13,real
10,0.0,0.0,0.0,0.06,0.08,0.72,0.0,0.15,0.0,0.0,0.04,0.0,0.0,0.0,0.91,0.0,1.54,real
11,0.05,0.0,0.0,0.11,0.04,0.87,0.0,0.15,0.0,0.0,0.04,0.0,0.0,0.0,0.9,0.0,1.73,real
12,0.05,0.0,0.0,0.21,0.1,1.04,0.0,0.09,0.0,0.0,0.0,0.2,0.0,0.02,0.62,0.0,1.6,real
13,0.05,0.0,0.0,0.16,0.18,1.26,0.0,0.06,0.0,0.0,0.0,0.21,0.0,0.02,0.31,0.0,1.3,real
14,0.0,0.0,0.01,0.11,0.26,1.47,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.02,0.0,0.02,0.9,real
15,0.0,0.0,0.1,0.01,0.22,1.78,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.14,0.3,0.71,real
16,0.0,0.0,0.19,0.0,0.17,2.03,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.57,0.62,real
17,0.0,0.0,0.23,0.0,0.12,2.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.82,0.45,real
18,0.0,0.0,0.14,0.0,0.16,2.03,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.55,0.25,real
19,0.0,0.0,0.05,0.0,0.14,1.91,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.27,0.04,real
20,0.0,0.0,0.0,0.0,0.12,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
21,0.0,0.0,0.03,0.0,0.07,1.79,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.06,0.19,0.0,real
22,0.0,0.0,0.08,0.0,0.05,1.64,0.0,0.0,0.0,0.0,0.01,0.0,0.11,0.0,0.19,0.4,0.0,real
23,0.0,0.0,0.16,0.0,0.04,1.4,0.0,0.09,0.0,0.0,0.01,0.0,0.14,0.0,0.29,0.61,0.0,real
