,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,1.19,0.0,0.2,0.0,0.64,0.0,1.19,0.69,1.42,0.0,real
1,0.63,0.05,0.0,0.24,0.06,0.0,0.0,1.52,0.0,0.24,0.0,0.73,0.02,0.74,0.6,1.38,0.0,real
2,1.03,0.15,0.0,0.12,0.11,0.0,0.0,1.69,0.0,0.28,0.0,0.82,0.03,0.53,0.54,1.36,0.0,real
3,1.93,0.59,0.0,0.38,0.1,0.0,0.0,1.71,0.0,0.21,0.0,1.0,0.03,0.35,0.36,1.0,0.0,real
4,2.7,0.84,0.0,0.93,0.04,0.0,0.0,1.72,0.0,0.12,0.0,1.06,0.01,0.18,0.49,0.62,0.0,real
5,3.47,1.09,0.0,1.42,0.0,0.0,0.0,1.78,0.0,0.01,0.0,1.13,0.0,0.0,0.63,0.23,0.0,real
6,3.42,1.06,0.0,1.77,0.0,0.0,0.0,1.8,0.04,0.0,0.0,0.93,0.0,0.0,1.17,0.4,0.0,real
7,3.44,0.98,0.0,1.63,0.0,0.0,0.0,1.76,0.1,0.03,0.0,0.78,0.0,0.0,1.48,0.51,0.0,real
8,3.34,0.8,0.0,1.39,0.0,0.0,0.0,1.74,0.25,0.15,0.0,0.56,0.14,0.0,1.8,0.79,0.0,real
9,3.17,0.41,0.03,0.86,0.0,0.0,0.0,1.63,0.31,0.15,0.0,0.4,0.19,0.0,1.72,0.7,0.0,real
10,3.06,0.18,0.03,0.68,0.0,0.0,0.0,1.54,0.39,0.12,0.0,0.36,0.29,0.0,1.61,0.72,0.0,real
11,3.01,0.0,0.15,0.35,0.0,0.0,0.0,1.46,0.39,0.04,0.04,0.31,0.15,0.0,1.53,0.49,0.0,real
12,3.04,0.14,0.31,0.26,0.0,0.0,0.0,1.5,0.41,0.04,0.04,0.39,0.09,0.0,1.78,0.78,0.13,real
13,2.96,0.24,0.58,0.0,0.0,0.0,0.0,1.55,0.36,0.04,0.04,0.43,0.0,0.0,2.24,1.14,0.35,real
14,2.7,0.26,0.72,0.0,0.0,0.0,0.0,1.55,0.3,0.01,0.0,0.45,0.0,0.0,2.76,1.56,0.68,real
15,2.5,0.12,0.83,0.0,0.0,0.0,0.0,1.53,0.32,0.01,0.0,0.53,0.0,0.0,2.83,1.71,0.96,real
16,1.83,0.02,0.75,0.0,0.0,0.07,0.0,1.4,0.36,0.01,0.17,0.62,0.0,0.0,2.25,1.45,1.09,real
