,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.59,0.0,0.16,2.53,0.0,0.06,0.0,0.21,0.0,1.58,0.34,0.11,0.0,1.08,0.0,real
1,0.0,0.0,0.63,0.0,0.21,2.69,0.0,0.06,0.0,0.41,0.0,1.84,0.37,0.04,0.0,1.3,0.0,real
2,0.0,0.0,0.66,0.0,0.24,2.75,0.0,0.06,0.0,0.51,0.0,1.98,0.35,0.01,0.0,1.42,0.0,real
3,0.0,0.0,0.68,0.0,0.35,2.91,0.02,0.2,0.0,0.62,0.0,1.56,0.31,0.0,0.08,1.11,0.0,real
4,0.0,0.0,0.69,0.0,0.44,2.92,0.05,0.42,0.0,0.77,0.0,1.09,0.23,0.0,0.17,0.76,0.0,real
5,0.0,0.0,0.66,0.0,0.54,3.03,0.06,0.54,0.0,0.88,0.0,0.46,0.35,0.0,0.33,0.28,0.0,real
6,0.0,0.0,0.63,0.0,0.56,2.93,0.04,0.57,0.0,0.9,0.0,0.35,0.39,0.0,0.29,0.13,0.0,real
7,0.0,0.0,0.55,0.0,0.58,2.78,0.02,0.49,0.0,0.89,0.0,0.24,0.49,0.0,0.23,0.01,0.0,real
8,0.0,0.0,0.48,0.0,0.54,2.58,0.0,0.43,0.0,0.88,0.0,0.35,0.36,0.0,0.1,0.01,0.0,real
9,0.0,0.0,0.41,0.0,0.47,2.51,0.0,0.29,0.0,0.83,0.0,0.27,0.41,0.0,0.17,0.13,0.0,real
10,0.0,0.0,0.4,0.0,0.41,2.61,0.01,0.25,0.0,0.77,0.0,0.19,0.41,0.0,0.24,0.26,0.0,real
11,0.0,0.0,0.42,0.0,0.42,2.55,0.01,0.36,0.0,0.62,0.01,0.04,0.33,0.0,0.62,0.56,0.0,real
12,0.0,0.0,0.41,0.0,0.42,2.44,0.01,0.48,0.0,0.46,0.01,0.0,0.18,0.0,0.94,0.8,0.0,real
13,0.0,0.0,0.46,0.0,0.46,2.27,0.08,0.6,0.0,0.27,0.01,0.0,0.04,0.0,1.41,1.06,0.0,real
14,0.0,0.0,0.49,0.0,0.48,2.24,0.15,0.64,0.0,0.22,0.0,0.0,0.07,0.0,1.62,1.17,0.0,real
