,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.3,0.35,0.57,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.31,0.16,0.08,0.0,0.0,0.88,real
1,0.19,0.12,0.84,0.0,0.0,0.0,0.24,0.03,0.0,0.0,0.0,0.29,0.05,0.13,0.0,0.04,0.58,real
2,0.15,0.0,0.96,0.02,0.0,0.0,0.18,0.04,0.0,0.0,0.0,0.32,0.0,0.13,0.0,0.06,0.38,real
3,0.16,0.0,0.9,0.02,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.36,0.0,0.09,0.0,0.08,0.29,real
4,0.11,0.0,0.87,0.05,0.0,0.0,0.08,0.03,0.0,0.0,0.0,0.41,0.0,0.11,0.0,0.03,0.28,real
5,0.1,0.0,0.86,0.07,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.38,0.01,0.07,0.0,0.06,0.22,real
6,0.11,0.0,0.88,0.08,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.37,0.04,0.05,0.0,0.09,0.15,real
7,0.18,0.05,0.88,0.08,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.28,0.12,0.01,0.14,0.09,0.05,real
8,0.25,0.12,0.83,0.13,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.32,0.14,0.01,0.29,0.04,0.07,real
9,0.28,0.15,0.76,0.16,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.3,0.17,0.0,0.42,0.0,0.1,real
10,0.19,0.1,0.74,0.13,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.35,0.21,0.01,0.3,0.0,0.09,real
11,0.15,0.03,0.75,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.24,0.27,0.01,0.17,0.0,0.06,real
12,0.12,0.0,0.78,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.29,0.04,0.03,0.0,0.13,real
13,0.18,0.02,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.28,0.04,0.01,0.0,0.25,real
14,0.14,0.04,0.83,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.36,0.04,0.0,0.0,0.36,real
15,0.15,0.08,0.9,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.39,0.01,0.0,0.0,0.32,real
16,0.18,0.14,0.98,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.38,0.0,0.0,0.0,0.27,real
17,0.18,0.16,0.93,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.35,0.0,0.0,0.0,0.2,real
18,0.25,0.19,0.88,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.33,0.03,0.04,0.0,0.14,real
19,0.26,0.14,0.8,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.31,0.07,0.1,0.0,0.1,real
20,0.33,0.18,0.79,0.02,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.45,0.2,0.12,0.17,0.0,0.04,real
21,0.3,0.19,0.76,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.42,0.15,0.09,0.23,0.0,0.07,real
22,0.31,0.22,0.78,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.34,0.13,0.05,0.24,0.0,0.08,real
