,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,3.02,0.88,0.0,0.22,0.0,1.53,0.0,0.3,0.61,0.0,0.0,0.0,0.0,0.0,1.67,0.5,0.9,real
1,2.99,0.96,0.0,0.07,0.12,1.49,0.0,0.57,0.78,0.14,0.0,0.0,0.0,0.0,1.4,0.34,1.6,real
2,2.97,0.99,0.0,0.0,0.18,1.43,0.0,0.7,0.85,0.24,0.0,0.0,0.0,0.0,1.31,0.18,1.96,real
3,2.86,0.91,0.0,0.0,0.12,1.42,0.0,0.63,0.78,0.4,0.0,0.26,0.0,0.0,0.86,0.07,2.0,real
4,2.75,0.81,0.0,0.0,0.06,1.46,0.0,0.58,0.69,0.5,0.0,0.48,0.0,0.0,0.46,0.01,2.06,real
5,2.48,0.63,0.0,0.0,0.0,1.53,0.0,0.46,0.6,0.59,0.0,0.68,0.0,0.0,0.0,0.0,1.68,real
6,2.29,0.54,0.0,0.0,0.0,1.54,0.0,0.38,0.57,0.54,0.0,0.61,0.0,0.0,0.0,0.0,1.28,real
7,2.12,0.42,0.0,0.0,0.0,1.65,0.0,0.29,0.51,0.6,0.0,0.57,0.0,0.0,0.0,0.0,0.86,real
8,1.85,0.29,0.0,0.0,0.0,1.52,0.0,0.46,0.43,0.7,0.0,0.42,0.0,0.0,0.16,0.07,1.3,real
9,1.63,0.17,0.0,0.0,0.0,1.39,0.0,0.6,0.35,0.8,0.0,0.24,0.0,0.0,0.3,0.08,1.72,real
10,1.46,0.09,0.02,0.0,0.0,1.33,0.0,0.78,0.32,0.88,0.0,0.1,0.0,0.0,0.48,0.13,2.18,real
11,1.28,0.09,0.15,0.0,0.0,1.47,0.0,0.72,0.25,0.71,0.31,0.04,0.0,0.0,0.65,0.34,1.79,real
12,1.05,0.03,0.3,0.0,0.0,1.64,0.0,0.71,0.16,0.55,0.55,0.03,0.0,0.0,0.82,0.63,1.38,real
13,0.56,0.0,0.37,0.0,0.0,1.43,0.0,0.58,0.05,0.23,0.79,0.13,0.02,0.0,0.92,0.76,0.73,real
14,0.29,0.0,0.34,0.0,0.0,1.3,0.0,0.49,0.02,0.11,0.67,0.29,0.02,0.0,0.86,0.66,0.46,real
