,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,1.88,0.0,0.46,0.32,0.36,0.0,0.0,2.08,1.59,0.18,0.0,0.83,0.0,0.0,0.6,0.0,1.01,real
1,1.61,0.0,0.26,0.27,0.38,0.0,0.0,2.09,1.66,0.18,0.0,0.87,0.0,0.0,0.38,0.21,0.57,real
2,1.39,0.0,0.2,0.21,0.34,0.0,0.0,2.04,1.61,0.2,0.0,0.88,0.0,0.0,0.18,0.46,0.23,real
3,1.16,0.0,0.21,0.12,0.36,0.01,0.0,1.87,1.51,0.28,0.0,1.08,0.0,0.2,0.0,0.6,0.01,real
4,1.09,0.0,0.21,0.08,0.41,0.01,0.0,1.83,1.46,0.3,0.03,1.27,0.0,0.42,0.0,0.71,0.0,real
5,1.07,0.0,0.15,0.04,0.51,0.01,0.0,1.79,1.5,0.43,0.03,1.48,0.0,0.63,0.0,0.49,0.12,real
6,1.09,0.0,0.07,0.13,0.55,0.0,0.0,1.97,1.7,0.61,0.06,1.45,0.0,0.55,0.0,0.39,0.52,real
7,1.1,0.0,0.03,0.2,0.54,0.0,0.0,2.04,1.85,0.79,0.05,1.35,0.0,0.39,0.0,0.16,0.95,real
8,0.95,0.0,0.0,0.2,0.76,0.0,0.0,2.15,2.02,1.02,0.05,1.21,0.0,0.3,0.0,0.17,1.19,real
9,0.58,0.0,0.0,0.1,1.05,0.0,0.0,2.12,2.02,1.15,0.02,0.99,0.0,0.48,0.0,0.06,1.1,real
10,0.23,0.0,0.0,0.0,1.46,0.24,0.0,2.14,2.09,1.36,0.0,0.9,0.0,0.55,0.08,0.1,0.9,real
11,0.0,0.0,0.0,0.0,1.6,0.37,0.0,2.2,2.11,1.43,0.03,0.87,0.0,0.52,0.14,0.07,0.86,real
12,0.0,0.0,0.0,0.0,1.76,0.66,0.0,2.26,2.16,1.36,0.03,0.98,0.0,0.34,0.14,0.06,0.71,real
13,0.03,0.0,0.0,0.0,1.75,0.81,0.0,2.33,2.13,1.21,0.13,1.0,0.0,0.24,0.11,0.15,0.5,real
14,0.08,0.0,0.0,0.0,1.7,1.15,0.08,2.14,2.04,0.79,0.17,0.89,0.0,0.19,0.14,0.52,0.17,real
15,0.22,0.0,0.0,0.0,1.62,1.28,0.08,1.96,1.99,0.55,0.17,0.73,0.0,0.35,0.21,0.82,0.02,real
16,0.32,0.0,0.0,0.03,1.64,1.32,0.08,1.86,2.0,0.36,0.07,0.58,0.0,0.69,0.18,1.01,0.0,real
17,0.34,0.0,0.0,0.12,1.78,1.24,0.0,1.99,2.11,0.55,0.0,0.54,0.0,1.15,0.1,0.89,0.0,real
18,0.19,0.0,0.0,0.24,1.93,1.17,0.0,2.24,2.19,0.73,0.0,0.51,0.0,1.46,0.02,0.9,0.0,real
19,0.07,0.0,0.0,0.37,1.96,1.0,0.0,2.27,2.21,0.89,0.0,0.33,0.0,1.61,0.16,0.93,0.0,real
20,0.0,0.0,0.0,0.46,1.95,0.88,0.0,2.27,2.18,0.87,0.0,0.16,0.0,1.61,0.28,0.89,0.0,real
21,0.0,0.0,0.0,0.42,1.9,0.76,0.0,2.21,2.17,0.89,0.0,0.0,0.0,1.51,0.44,0.8,0.0,real
22,0.0,0.0,0.0,0.34,1.85,0.92,0.0,2.13,2.22,0.81,0.0,0.0,0.0,1.4,0.43,0.57,0.0,real
23,0.0,0.0,0.0,0.33,1.82,0.93,0.0,2.14,2.28,0.73,0.0,0.0,0.0,1.34,0.4,0.6,0.0,real
24,0.0,0.0,0.0,0.32,1.79,1.04,0.0,2.13,2.28,0.66,0.0,0.0,0.0,1.18,0.4,0.58,0.0,real
25,0.0,0.0,0.0,0.28,1.74,0.96,0.0,2.32,2.22,0.68,0.0,0.02,0.0,1.12,0.37,0.47,0.0,real
26,0.0,0.0,0.0,0.17,1.7,1.06,0.0,2.4,2.12,0.68,0.0,0.05,0.0,1.01,0.44,0.2,0.0,real
27,0.0,0.0,0.0,0.1,1.64,0.91,0.0,2.59,2.09,0.64,0.0,0.12,0.0,0.99,0.43,0.09,0.0,real
