,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,1.13,0.44,0.0,0.08,0.22,0.12,0.0,1.35,0.0,1.2,0.0,1.1,1.15,1.32,0.11,real
1,0.7,0.28,1.55,0.27,0.0,0.28,0.19,0.36,0.06,1.31,0.0,1.38,0.0,1.14,1.52,1.44,0.1,real
2,1.18,0.54,1.81,0.12,0.0,0.26,0.11,0.45,0.11,1.27,0.0,1.55,0.0,1.24,1.73,1.54,0.16,real
3,1.38,0.51,1.83,0.0,0.0,0.3,0.02,0.41,0.21,1.17,0.0,1.6,0.0,1.39,1.76,1.6,0.14,real
4,1.53,0.61,1.82,0.0,0.0,0.26,0.02,0.55,0.24,1.11,0.0,1.68,0.0,1.28,1.61,1.6,0.1,real
5,1.66,0.56,1.84,0.0,0.0,0.56,0.03,0.74,0.25,0.97,0.0,1.73,0.0,1.2,1.34,1.58,0.0,real
6,1.76,0.59,1.98,0.0,0.0,0.68,0.02,1.02,0.27,0.98,0.0,2.0,0.0,1.12,1.0,1.39,0.0,real
7,1.85,0.54,2.07,0.0,0.0,0.71,0.02,1.24,0.33,1.18,0.0,2.12,0.0,1.09,0.84,1.24,0.0,real
8,1.8,0.46,2.12,0.0,0.0,0.58,0.01,1.44,0.37,1.37,0.0,2.23,0.0,1.01,0.81,1.15,0.01,real
9,1.77,0.51,2.09,0.0,0.0,0.54,0.0,1.51,0.4,1.39,0.0,2.23,0.04,0.94,0.9,1.32,0.16,real
10,1.73,0.53,2.07,0.0,0.0,0.69,0.0,1.53,0.37,1.36,0.0,2.31,0.04,0.89,0.88,1.43,0.23,real
11,1.79,0.62,2.08,0.0,0.03,0.81,0.05,1.58,0.4,1.44,0.0,2.26,0.04,0.82,0.9,1.61,0.22,real
12,1.79,0.79,2.13,0.0,0.03,0.82,0.13,1.55,0.39,1.49,0.0,2.11,0.04,0.76,0.98,1.62,0.09,real
13,1.77,0.94,2.15,0.06,0.04,0.76,0.18,1.55,0.43,1.41,0.0,1.95,0.17,0.67,1.03,1.81,0.06,real
14,1.71,0.96,2.23,0.07,0.09,1.01,0.19,1.56,0.42,1.43,0.0,1.94,0.26,0.64,1.02,1.85,0.06,real
15,1.65,0.74,2.39,0.1,0.15,1.33,0.22,1.72,0.42,1.49,0.24,1.92,0.49,0.44,1.03,1.76,0.05,real
16,1.64,0.68,2.39,0.06,0.26,1.53,0.24,1.87,0.37,1.76,0.24,1.95,0.46,0.37,1.05,1.74,0.0,real
17,1.78,0.63,2.49,0.06,0.29,1.55,0.33,1.94,0.4,1.81,0.42,1.9,0.57,0.17,1.16,1.45,0.0,real
18,1.95,0.44,2.32,0.02,0.24,1.4,0.32,1.64,0.41,1.59,0.76,1.78,0.69,0.16,1.26,1.11,0.3,real
19,2.14,0.45,2.38,0.0,0.12,1.36,0.54,1.54,0.42,1.46,0.92,1.48,0.66,0.0,1.25,0.56,0.73,real
20,1.8,0.56,2.15,0.07,0.01,0.81,0.54,1.1,0.24,1.83,0.74,1.07,0.46,0.0,0.85,0.2,0.81,real
21,1.59,0.58,2.25,0.07,0.0,0.65,0.48,1.16,0.14,2.47,0.16,0.77,0.09,0.0,0.47,0.07,0.91,real
22,1.19,0.43,2.24,0.07,0.0,0.43,0.24,1.03,0.04,2.97,0.0,0.64,0.02,0.0,0.26,0.0,0.51,real
23,0.82,0.13,2.34,0.0,0.3,0.84,0.44,1.32,0.04,2.54,0.0,1.03,0.03,0.16,0.4,0.43,0.49,real
24,0.36,0.11,2.29,0.0,0.5,1.02,0.42,1.45,0.25,2.02,0.0,1.58,0.06,0.59,0.38,0.72,0.09,real
25,0.0,0.0,2.31,0.0,0.72,1.25,0.6,1.23,0.25,1.48,0.0,1.89,0.27,0.78,0.54,1.14,0.06,real
26,0.0,0.0,2.24,0.0,0.63,1.29,0.24,0.96,0.38,1.08,0.0,1.63,0.26,1.13,0.4,0.71,0.0,real
27,0.0,0.0,2.22,0.0,0.69,1.37,0.35,0.72,0.12,0.96,0.07,1.49,0.38,0.94,0.3,0.66,0.0,real
28,0.0,0.0,2.29,0.0,0.75,1.44,0.27,0.85,0.12,0.9,0.08,1.67,0.45,0.89,0.0,0.47,0.0,real
29,0.0,0.0,2.14,0.0,0.76,1.2,0.59,0.63,0.0,0.79,0.08,1.53,0.53,0.45,0.0,0.47,0.0,real
30,0.0,0.0,1.97,0.0,0.7,0.9,0.75,0.31,0.0,0.56,0.02,1.13,0.44,0.21,0.0,0.23,0.0,real
31,0.0,0.0,1.55,0.0,0.56,0.5,0.79,0.0,0.0,0.28,0.02,0.42,0.16,0.07,0.0,0.0,0.0,real
32,0.0,0.0,1.51,0.0,0.57,0.46,0.71,0.0,0.0,0.34,0.02,0.31,0.08,0.0,0.0,0.0,0.0,real
33,0.04,0.0,1.7,0.0,0.7,0.46,0.44,0.0,0.0,0.34,0.21,0.21,0.0,0.0,0.0,0.0,0.41,real
34,0.04,0.0,1.95,0.0,0.81,0.57,0.42,0.0,0.0,0.28,0.21,0.18,0.0,0.0,0.0,0.0,0.61,real
35,0.04,0.0,2.26,0.0,0.87,0.66,0.34,0.0,0.0,0.25,0.21,0.17,0.0,0.0,0.0,0.0,0.78,real
36,0.04,0.0,2.35,0.0,0.88,0.59,0.34,0.0,0.0,0.2,0.21,0.25,0.0,0.0,0.0,0.0,0.92,real
37,0.19,0.0,2.54,0.0,0.96,0.66,0.26,0.0,0.0,0.34,0.21,0.27,0.0,0.0,0.0,0.0,0.98,real
38,0.23,0.0,2.42,0.0,0.95,0.58,0.25,0.0,0.0,0.24,0.21,0.18,0.0,0.0,0.07,0.0,1.11,real
39,0.42,0.0,2.47,0.0,0.93,0.57,0.29,0.0,0.0,0.21,0.0,0.01,0.0,0.0,0.07,0.0,0.84,real
40,0.55,0.0,2.37,0.0,0.91,0.61,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.99,real
41,0.73,0.0,2.5,0.0,0.98,0.45,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.96,real
42,0.5,0.0,2.44,0.0,1.02,0.35,0.07,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,1.04,real
43,0.22,0.0,2.57,0.0,1.05,0.1,0.15,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.98,real
44,0.06,0.0,2.54,0.0,1.05,0.13,0.25,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.03,real
45,0.06,0.0,2.53,0.0,1.02,0.13,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,real
46,0.06,0.0,2.48,0.0,1.02,0.16,0.29,0.0,0.0,0.07,0.0,0.24,0.0,0.0,0.0,0.0,1.01,real
47,0.0,0.0,2.39,0.0,0.9,0.09,0.18,0.0,0.0,0.07,0.0,0.24,0.0,0.0,0.0,0.0,1.12,real
48,0.0,0.0,2.06,0.0,0.74,0.13,0.03,0.0,0.0,0.07,0.0,0.27,0.0,0.0,0.0,0.0,1.2,real
49,0.0,0.0,1.73,0.0,0.54,0.15,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1.14,real
50,0.0,0.0,1.53,0.0,0.44,0.24,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.93,real
51,0.0,0.0,1.59,0.0,0.4,0.23,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,real
52,0.0,0.0,1.56,0.0,0.4,0.19,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,real
53,0.0,0.0,1.54,0.0,0.33,0.09,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,real
54,0.0,0.0,1.45,0.0,0.32,0.06,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,real
55,0.0,0.0,1.32,0.0,0.25,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.19,0.0,0.04,real
