,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.64,1.35,0.0,0.73,0.41,1.86,0.33,2.12,0.22,0.0,0.0,0.0,1.01,real
1,0.0,0.0,0.0,0.28,0.57,1.11,0.0,0.91,0.54,1.85,0.2,2.17,0.25,0.19,0.0,0.0,1.16,real
2,0.9,0.42,0.47,0.67,0.9,0.8,0.0,1.08,0.54,1.51,0.31,2.07,0.45,0.19,0.28,0.34,0.82,real
3,0.9,0.42,0.55,0.92,1.05,0.94,0.0,1.25,0.74,1.54,0.29,1.58,0.37,0.18,0.87,0.69,0.66,real
4,0.9,0.42,0.59,0.85,1.2,1.1,0.0,1.41,0.94,1.38,0.22,0.93,0.28,0.0,1.49,1.08,0.7,real
5,0.0,0.0,0.31,0.46,1.11,1.81,0.03,1.75,1.33,1.64,0.0,0.35,0.0,0.0,1.88,0.82,0.7,real
6,0.0,0.0,0.4,0.12,1.23,2.18,0.05,1.92,1.47,1.56,0.0,0.19,0.0,0.0,1.94,0.53,0.46,real
7,0.0,0.0,0.55,0.0,1.38,2.49,0.07,2.12,1.57,1.59,0.0,0.14,0.0,0.0,1.98,0.21,0.0,real
8,0.0,0.0,0.62,0.0,1.47,2.48,0.1,2.2,1.63,1.63,0.0,0.19,0.0,0.0,1.95,0.21,0.0,real
9,0.0,0.0,0.68,0.0,1.54,2.52,0.11,2.36,1.66,1.66,0.0,0.23,0.0,0.0,1.99,0.24,0.0,real
10,0.14,0.0,0.67,0.13,1.38,2.05,0.09,2.24,1.67,1.68,0.0,0.36,0.0,0.0,1.39,0.17,0.43,real
11,0.31,0.0,0.58,0.2,1.14,1.56,0.03,1.92,1.63,1.63,0.0,0.49,0.0,0.0,0.76,0.09,0.79,real
12,0.4,0.0,0.47,0.31,0.91,1.02,0.0,1.6,1.53,1.66,0.0,0.9,0.0,0.0,0.07,0.0,1.0,real
13,0.34,0.0,0.43,0.25,0.91,1.04,0.0,1.57,1.43,1.74,0.0,1.23,0.0,0.0,0.0,0.0,0.82,real
14,0.24,0.0,0.26,0.27,1.01,1.23,0.0,1.69,1.55,1.75,0.0,1.33,0.0,0.0,0.28,0.0,0.65,real
15,0.26,0.0,0.14,0.26,1.14,1.45,0.0,1.76,1.75,1.7,0.0,1.18,0.0,0.0,0.63,0.0,0.55,real
16,0.26,0.0,0.0,0.25,1.24,1.63,0.0,1.84,1.97,1.56,0.0,1.0,0.0,0.0,0.97,0.0,0.41,real
17,0.19,0.0,0.02,0.16,1.31,1.74,0.02,1.82,2.0,1.41,0.0,0.82,0.0,0.0,1.37,0.0,0.35,real
18,0.08,0.0,0.02,0.16,1.36,1.87,0.02,1.84,1.99,1.27,0.0,0.55,0.0,0.0,1.72,0.0,0.41,real
19,0.0,0.0,0.02,0.17,1.39,2.03,0.02,1.83,1.99,1.24,0.0,0.27,0.0,0.0,2.11,0.01,0.45,real
20,0.0,0.0,0.01,0.17,1.32,2.05,0.0,1.92,1.96,1.32,0.0,0.27,0.0,0.0,2.42,0.28,0.46,real
21,0.0,0.0,0.02,0.12,1.28,2.07,0.0,2.04,1.95,1.41,0.02,0.3,0.0,0.0,2.73,0.55,0.41,real
22,0.0,0.0,0.12,0.06,1.43,2.15,0.03,2.3,1.94,1.68,0.23,0.29,0.0,0.0,3.18,0.77,0.36,real
23,0.0,0.0,0.2,0.1,1.63,2.24,0.07,2.42,1.96,1.83,0.3,0.16,0.0,0.0,3.33,0.79,0.26,real
24,0.0,0.0,0.31,0.05,1.86,2.26,0.12,2.51,2.04,1.92,0.31,0.05,0.0,0.0,3.29,0.6,0.14,real
25,0.0,0.0,0.32,0.07,1.89,2.21,0.11,2.47,2.11,1.77,0.16,0.0,0.0,0.0,3.09,0.47,0.04,real
26,0.0,0.0,0.31,0.04,1.75,1.99,0.06,2.26,1.98,1.85,0.1,0.41,0.0,0.11,1.94,0.19,0.01,real
27,0.0,0.0,0.24,0.02,1.55,1.81,0.02,2.09,1.77,2.01,0.06,0.88,0.0,0.24,0.97,0.11,0.0,real
28,0.0,0.0,0.17,0.0,1.37,1.71,0.0,1.74,1.6,2.19,0.0,1.5,0.0,0.54,0.0,0.0,0.0,real
29,0.0,0.0,0.09,0.0,1.35,1.78,0.0,1.64,1.61,2.2,0.0,1.72,0.07,0.74,0.0,0.0,0.0,real
30,0.0,0.0,0.04,0.0,1.32,1.86,0.0,1.48,1.64,2.21,0.0,1.91,0.13,0.93,0.0,0.0,0.0,real
31,0.0,0.0,0.0,0.0,1.24,1.59,0.0,1.42,1.5,1.91,0.0,1.66,0.13,0.87,0.0,0.0,0.12,real
32,0.0,0.0,0.0,0.0,1.16,1.28,0.0,1.29,1.36,1.61,0.0,1.39,0.06,0.82,0.0,0.0,0.24,real
33,0.0,0.0,0.0,0.0,1.1,0.94,0.0,1.18,1.22,1.34,0.0,1.1,0.0,0.74,0.0,0.0,0.38,real
34,0.0,0.0,0.0,0.0,1.09,0.93,0.0,1.18,1.25,1.37,0.0,1.11,0.0,0.73,0.0,0.0,0.39,real
35,0.2,0.0,0.0,0.0,0.96,0.94,0.13,1.21,1.18,1.26,0.0,0.81,0.0,0.48,0.75,0.0,0.67,real
