,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.72,0.0,0.51,0.64,0.0,0.0,0.04,0.0,0.0,0.38,0.0,0.67,0.0,0.25,0.0,real
1,0.12,0.0,0.85,0.0,0.59,0.41,0.0,0.0,0.01,0.26,0.0,0.15,0.0,0.22,0.31,1.05,0.0,real
2,0.16,0.0,0.86,0.0,0.64,0.38,0.0,0.0,0.0,0.47,0.0,0.07,0.0,0.0,0.53,1.54,0.0,real
3,0.12,0.0,0.89,0.0,0.71,0.49,0.0,0.0,0.04,0.67,0.0,0.05,0.0,0.0,0.66,1.55,0.0,real
4,0.04,0.0,0.9,0.0,0.71,0.69,0.0,0.1,0.12,0.9,0.0,0.05,0.0,0.0,0.48,1.37,0.0,real
5,0.0,0.0,0.91,0.0,0.72,0.79,0.0,0.17,0.24,1.11,0.0,0.03,0.0,0.0,0.26,1.14,0.0,real
6,0.0,0.0,0.84,0.0,0.74,0.91,0.0,0.2,0.32,1.19,0.0,0.09,0.0,0.0,0.04,0.92,0.0,real
7,0.0,0.0,0.59,0.0,0.78,0.95,0.0,0.18,0.42,1.16,0.0,0.14,0.0,0.1,0.0,0.68,0.0,real
8,0.0,0.0,0.34,0.0,0.81,0.82,0.0,0.21,0.49,1.09,0.0,0.1,0.0,0.22,0.0,0.45,0.0,real
9,0.0,0.0,0.17,0.0,0.76,0.8,0.0,0.29,0.56,0.99,0.0,0.04,0.0,0.28,0.0,0.24,0.0,real
10,0.05,0.0,0.17,0.0,0.56,0.51,0.0,0.22,0.57,0.89,0.0,0.04,0.0,0.2,0.0,0.17,0.03,real
11,0.05,0.0,0.22,0.0,0.37,0.64,0.0,0.21,0.55,0.74,0.0,0.1,0.0,0.09,0.0,0.24,0.03,real
12,0.05,0.0,0.24,0.0,0.36,0.67,0.0,0.17,0.48,0.76,0.04,0.28,0.0,0.03,0.0,0.39,0.03,real
13,0.0,0.0,0.27,0.0,0.47,0.77,0.0,0.19,0.41,0.85,0.04,0.48,0.0,0.0,0.0,0.49,0.0,real
14,0.0,0.0,0.49,0.0,0.62,0.62,0.0,0.1,0.31,0.88,0.1,0.57,0.0,0.0,0.0,0.31,0.0,real
15,0.0,0.0,0.6,0.0,0.49,0.53,0.0,0.04,0.19,0.75,0.14,0.52,0.0,0.0,0.0,0.19,0.0,real
16,0.0,0.0,0.7,0.0,0.37,0.45,0.0,0.0,0.08,0.63,0.23,0.37,0.0,0.0,0.0,0.05,0.0,real
17,0.1,0.0,0.67,0.0,0.25,0.45,0.0,0.08,0.0,0.59,0.26,0.26,0.0,0.0,0.0,0.09,0.0,real
18,0.2,0.0,0.71,0.05,0.22,0.37,0.0,0.08,0.0,0.42,0.31,0.13,0.0,0.0,0.0,0.18,0.0,real
19,0.27,0.0,0.77,0.09,0.19,0.36,0.0,0.07,0.0,0.21,0.28,0.05,0.0,0.0,0.0,0.36,0.09,real
20,0.33,0.0,0.83,0.21,0.23,0.27,0.0,0.02,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.64,0.13,real
21,0.34,0.0,0.91,0.2,0.33,0.24,0.0,0.04,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.86,0.16,real
22,0.36,0.0,0.93,0.16,0.51,0.31,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.49,1.34,0.26,real
23,0.3,0.0,0.94,0.14,0.52,0.45,0.0,0.18,0.0,0.05,0.0,0.0,0.0,0.0,0.76,1.69,0.41,real
24,0.29,0.0,0.77,0.13,0.49,0.58,0.0,0.16,0.0,0.2,0.0,0.03,0.0,0.0,0.76,1.74,0.69,real
25,0.35,0.0,0.72,0.16,0.43,0.88,0.0,0.06,0.0,0.33,0.02,0.07,0.0,0.0,0.27,1.3,0.77,real
26,0.43,0.0,0.61,0.09,0.45,1.12,0.0,0.0,0.0,0.36,0.02,0.07,0.0,0.0,0.0,0.79,0.87,real
27,0.39,0.0,0.68,0.16,0.63,1.29,0.0,0.0,0.04,0.24,0.02,0.04,0.0,0.0,0.0,0.55,0.76,real
28,0.23,0.0,0.61,0.17,0.77,1.4,0.0,0.04,0.08,0.2,0.0,0.0,0.0,0.0,0.0,0.54,0.77,real
