,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.03,0.0,0.0,0.0,0.32,0.0,0.11,0.5,0.54,0.64,0.2,0.07,0.16,0.0,1.85,2.45,0.0,real
1,0.31,0.0,0.0,0.0,0.25,0.0,0.04,0.44,0.41,0.46,0.19,0.02,0.08,0.0,1.93,2.42,0.0,real
2,0.77,0.0,0.0,0.0,0.17,0.0,0.0,0.27,0.33,0.29,0.13,0.0,0.03,0.0,1.79,2.25,0.0,real
3,1.21,0.0,0.01,0.0,0.13,0.0,0.0,0.16,0.35,0.25,0.21,0.0,0.0,0.0,1.86,1.95,0.0,real
4,1.5,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.23,0.12,0.41,0.0,0.0,0.0,1.69,1.61,0.0,real
5,1.66,0.0,0.16,0.02,0.02,0.0,0.0,0.0,0.13,0.07,0.62,0.0,0.0,0.0,1.2,1.33,0.0,real
6,1.81,0.06,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.58,0.01,0.0,0.0,0.49,1.18,0.0,real
7,1.89,0.09,0.23,0.03,0.0,0.0,0.0,0.0,0.0,0.07,0.38,0.02,0.0,0.0,0.0,1.14,0.0,real
8,2.02,0.13,0.34,0.01,0.0,0.08,0.0,0.0,0.0,0.09,0.17,0.09,0.0,0.0,0.0,1.25,0.0,real
9,2.16,0.17,0.47,0.01,0.0,0.18,0.0,0.0,0.0,0.08,0.06,0.08,0.0,0.0,0.01,1.48,0.0,real
10,2.3,0.18,0.46,0.0,0.0,0.18,0.0,0.0,0.0,0.02,0.01,0.07,0.0,0.0,0.01,1.65,0.0,real
11,2.35,0.13,0.34,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.03,1.72,0.0,real
12,2.34,0.1,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.22,1.61,0.0,real
13,2.35,0.36,0.33,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.72,1.52,0.0,real
14,2.34,0.69,0.46,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,1.21,1.39,0.0,real
15,2.34,0.89,0.47,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.49,1.35,0.0,real
16,2.29,0.86,0.43,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,1.49,1.36,0.0,real
17,2.25,0.79,0.38,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,1.53,1.39,0.0,real
18,2.12,0.92,0.35,0.16,0.02,0.0,0.2,0.0,0.11,0.4,0.53,0.14,0.0,0.0,1.66,1.06,0.0,real
19,1.83,0.94,0.22,0.1,0.02,0.0,0.41,0.0,0.19,0.64,0.65,0.28,0.0,0.0,1.73,0.64,0.0,real
20,1.55,0.8,0.1,0.03,0.02,0.0,0.58,0.0,0.22,0.7,0.82,0.42,0.0,0.0,1.8,0.25,0.0,real
21,1.34,0.54,0.0,0.0,0.0,0.0,0.59,0.0,0.1,0.3,1.01,0.38,0.0,0.0,1.39,0.32,0.0,real
22,1.3,0.44,0.0,0.0,0.0,0.0,0.61,0.0,0.03,0.06,1.09,0.38,0.0,0.0,0.82,0.54,0.0,real
23,1.25,0.53,0.0,0.0,0.05,0.0,0.61,0.0,0.0,0.0,0.97,0.26,0.0,0.0,0.22,0.76,0.0,real
24,1.22,0.43,0.0,0.08,0.14,0.0,0.51,0.0,0.0,0.0,0.77,0.31,0.0,0.0,0.0,0.88,0.0,real
25,1.21,0.33,0.02,0.08,0.18,0.0,0.45,0.0,0.0,0.0,0.58,0.3,0.0,0.0,0.08,0.95,0.0,real
26,1.15,0.17,0.02,0.16,0.19,0.0,0.45,0.0,0.0,0.0,0.46,0.3,0.03,0.0,0.2,0.84,0.0,real
27,1.18,0.16,0.02,0.23,0.09,0.03,0.43,0.0,0.0,0.0,0.39,0.15,0.03,0.0,0.28,0.51,0.0,real
28,1.13,0.14,0.04,0.33,0.09,0.06,0.4,0.0,0.0,0.0,0.31,0.14,0.03,0.0,0.41,0.17,0.0,real
29,1.06,0.08,0.04,0.26,0.04,0.14,0.38,0.0,0.04,0.11,0.32,0.27,0.03,0.0,0.62,0.02,0.0,real
30,0.86,0.06,0.04,0.1,0.04,0.16,0.47,0.0,0.1,0.35,0.19,0.4,0.15,0.0,0.92,0.02,0.0,real
31,0.74,0.0,0.0,0.07,0.03,0.14,0.52,0.0,0.22,0.67,0.09,0.35,0.28,0.0,1.16,0.02,0.0,real
32,0.64,0.0,0.0,0.17,0.03,0.09,0.54,0.0,0.24,0.78,0.03,0.35,0.26,0.0,1.13,0.01,0.0,real
33,0.6,0.0,0.0,0.34,0.03,0.09,0.49,0.0,0.25,0.75,0.07,0.32,0.14,0.0,1.07,0.04,0.0,real
34,0.62,0.0,0.0,0.37,0.0,0.08,0.47,0.0,0.13,0.68,0.07,0.41,0.01,0.01,0.76,0.04,0.0,real
35,0.65,0.0,0.0,0.26,0.0,0.14,0.51,0.0,0.07,0.67,0.04,0.42,0.01,0.01,0.52,0.03,0.0,real
36,0.7,0.0,0.0,0.09,0.02,0.23,0.52,0.0,0.0,0.75,0.05,0.52,0.05,0.01,0.34,0.1,0.0,real
37,0.63,0.0,0.0,0.0,0.03,0.29,0.45,0.0,0.01,0.8,0.08,0.5,0.17,0.0,0.49,0.2,0.0,real
38,0.6,0.0,0.0,0.0,0.05,0.28,0.33,0.0,0.02,0.89,0.14,0.47,0.29,0.0,0.72,0.29,0.0,real
39,0.55,0.0,0.0,0.03,0.03,0.17,0.23,0.0,0.06,0.94,0.24,0.3,0.25,0.0,0.88,0.2,0.0,real
40,0.56,0.0,0.0,0.03,0.03,0.14,0.26,0.0,0.05,0.92,0.35,0.23,0.13,0.0,0.86,0.1,0.0,real
41,0.56,0.0,0.06,0.03,0.02,0.13,0.28,0.0,0.05,0.93,0.4,0.15,0.0,0.0,0.85,0.0,0.0,real
42,0.46,0.0,0.09,0.0,0.02,0.13,0.33,0.0,0.01,0.87,0.39,0.12,0.0,0.0,0.95,0.0,0.0,real
43,0.38,0.0,0.1,0.0,0.0,0.13,0.35,0.0,0.01,0.87,0.38,0.04,0.0,0.0,1.13,0.0,0.0,real
44,0.29,0.0,0.04,0.0,0.0,0.07,0.32,0.0,0.0,0.82,0.42,0.04,0.0,0.0,1.27,0.0,0.0,real
45,0.34,0.0,0.03,0.0,0.0,0.09,0.3,0.0,0.0,0.76,0.33,0.06,0.0,0.0,1.28,0.09,0.0,real
46,0.39,0.0,0.07,0.0,0.0,0.06,0.24,0.0,0.0,0.6,0.38,0.06,0.0,0.0,1.32,0.31,0.0,real
47,0.38,0.0,0.12,0.0,0.0,0.05,0.21,0.0,0.0,0.45,0.35,0.02,0.0,0.0,1.18,0.49,0.0,real
48,0.31,0.0,0.25,0.0,0.0,0.1,0.21,0.0,0.0,0.33,0.44,0.02,0.0,0.0,0.98,0.59,0.0,real
49,0.25,0.0,0.34,0.0,0.0,0.15,0.24,0.0,0.0,0.25,0.48,0.04,0.0,0.0,0.83,0.71,0.0,real
50,0.27,0.0,0.45,0.0,0.0,0.21,0.31,0.0,0.0,0.15,0.6,0.05,0.0,0.0,0.88,0.84,0.0,real
51,0.42,0.0,0.57,0.0,0.0,0.22,0.26,0.0,0.0,0.05,0.63,0.03,0.0,0.0,0.66,0.81,0.0,real
52,0.53,0.0,0.66,0.0,0.0,0.27,0.16,0.0,0.0,0.19,0.54,0.01,0.0,0.07,0.34,0.72,0.0,real
53,0.67,0.0,0.74,0.0,0.0,0.21,0.09,0.0,0.0,0.39,0.44,0.02,0.0,0.12,0.0,0.75,0.0,real
54,0.74,0.03,0.6,0.0,0.0,0.1,0.09,0.0,0.0,0.64,0.35,0.07,0.0,0.21,0.0,0.89,0.0,real
55,0.76,0.07,0.53,0.0,0.0,0.0,0.14,0.0,0.0,0.71,0.33,0.09,0.0,0.24,0.0,0.98,0.0,real
56,0.65,0.07,0.46,0.0,0.0,0.0,0.1,0.0,0.0,0.81,0.2,0.16,0.1,0.28,0.0,0.87,0.0,real
57,0.5,0.04,0.56,0.0,0.0,0.05,0.05,0.0,0.0,0.77,0.11,0.16,0.23,0.19,0.0,0.81,0.0,real
58,0.43,0.0,0.58,0.0,0.0,0.05,0.0,0.0,0.0,0.74,0.01,0.24,0.42,0.09,0.0,0.68,0.0,real
59,0.29,0.0,0.59,0.0,0.0,0.05,0.0,0.0,0.0,0.71,0.05,0.31,0.39,0.0,0.0,0.55,0.14,real
60,0.16,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.08,0.38,0.3,0.0,0.0,0.44,0.24,real
61,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.06,0.29,0.22,0.03,0.0,0.6,0.31,real
62,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.03,0.21,0.26,0.04,0.0,0.92,0.26,real
63,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.19,0.26,0.08,0.0,1.09,0.29,real
64,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.27,0.2,0.09,0.0,1.01,0.36,real
65,0.04,0.0,0.88,0.0,0.0,0.05,0.0,0.0,0.0,0.34,0.0,0.35,0.09,0.17,0.0,0.65,0.37,real
66,0.04,0.0,0.85,0.0,0.0,0.05,0.0,0.0,0.0,0.48,0.0,0.39,0.05,0.18,0.0,0.39,0.4,real
67,0.06,0.01,0.82,0.0,0.0,0.05,0.0,0.0,0.0,0.62,0.0,0.45,0.02,0.19,0.0,0.21,0.38,real
68,0.02,0.01,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.53,0.03,0.13,0.0,0.19,0.54,real
69,0.09,0.04,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.61,0.02,0.08,0.0,0.32,0.54,real
70,0.07,0.1,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.9,0.0,0.7,0.1,0.02,0.0,0.73,0.48,real
71,0.07,0.1,1.08,0.0,0.0,0.0,0.01,0.0,0.0,0.89,0.0,0.76,0.21,0.08,0.0,1.35,0.36,real
72,0.0,0.07,1.05,0.03,0.0,0.13,0.01,0.01,0.0,0.63,0.1,0.78,0.36,0.36,0.27,2.06,0.21,real
73,0.0,0.0,1.0,0.03,0.0,0.19,0.0,0.01,0.0,0.32,0.21,0.79,0.39,0.76,0.55,2.4,0.16,real
74,0.0,0.04,0.91,0.09,0.0,0.36,0.0,0.01,0.0,0.03,0.31,0.78,0.42,1.2,0.91,2.65,0.03,real
75,0.0,0.04,0.84,0.06,0.0,0.34,0.0,0.02,0.0,0.0,0.36,0.85,0.5,1.36,1.11,2.79,0.02,real
76,0.0,0.04,0.9,0.06,0.0,0.48,0.0,0.11,0.0,0.0,0.34,0.95,0.58,1.36,1.29,3.05,0.09,real
77,0.0,0.0,0.92,0.01,0.0,0.42,0.0,0.11,0.0,0.05,0.23,0.94,0.55,1.16,1.37,2.66,0.15,real
78,0.0,0.0,0.91,0.1,0.0,0.46,0.0,0.09,0.0,0.2,0.09,0.81,0.32,1.08,1.31,2.03,0.19,real
79,0.0,0.0,0.8,0.1,0.0,0.41,0.0,0.0,0.0,0.33,0.0,0.69,0.12,1.05,1.27,1.35,0.16,real
