,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.17,0.0,0.07,0.54,0.45,0.0,real
1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.0,0.02,0.24,0.15,0.17,real
2,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.06,0.0,0.24,real
3,0.0,0.0,0.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.08,0.0,0.0,0.0,0.18,real
4,0.06,0.01,0.36,0.0,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.54,0.12,0.0,0.0,0.0,0.15,real
5,0.17,0.03,0.48,0.0,0.12,0.0,0.05,0.0,0.01,0.0,0.0,0.7,0.14,0.0,0.0,0.0,0.13,real
6,0.27,0.06,0.59,0.0,0.13,0.08,0.07,0.0,0.04,0.0,0.0,0.61,0.07,0.0,0.0,0.0,0.25,real
7,0.26,0.05,0.62,0.0,0.11,0.08,0.06,0.0,0.07,0.0,0.0,0.37,0.05,0.0,0.09,0.0,0.27,real
8,0.29,0.08,0.65,0.0,0.06,0.08,0.12,0.0,0.06,0.0,0.0,0.19,0.03,0.0,0.29,0.0,0.4,real
9,0.19,0.06,0.43,0.0,0.03,0.0,0.1,0.0,0.02,0.0,0.0,0.18,0.02,0.0,0.29,0.0,0.34,real
10,0.14,0.06,0.23,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.24,0.0,0.02,0.2,0.14,0.42,real
11,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.04,0.18,0.0,0.02,0.0,0.32,0.38,real
12,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.14,0.11,0.0,0.05,0.0,0.89,0.59,real
13,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.14,0.01,0.0,0.09,0.0,1.55,0.72,real
14,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.18,0.0,2.15,0.85,real
15,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.06,0.31,0.0,0.21,0.0,1.75,0.77,real
16,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.13,0.52,0.0,0.16,0.0,1.11,0.71,real
17,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.22,0.7,0.0,0.09,0.0,0.34,0.58,real
18,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.01,0.0,0.26,0.67,0.0,0.08,0.0,0.21,0.53,real
19,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.02,0.0,0.3,0.65,0.0,0.14,0.0,0.1,0.48,real
20,0.5,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.24,0.63,0.0,0.11,0.0,0.24,0.46,real
21,0.99,0.03,0.0,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.18,0.7,0.0,0.07,0.0,0.36,0.37,real
22,1.7,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.13,0.77,0.0,0.0,0.0,0.53,0.45,real
23,1.82,0.32,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.18,0.56,0.0,0.0,0.0,0.44,0.37,real
24,1.61,0.32,0.0,0.0,0.0,0.3,0.0,0.0,0.03,0.0,0.27,0.3,0.0,0.0,0.06,0.32,0.29,real
25,1.2,0.34,0.11,0.0,0.0,0.42,0.0,0.0,0.08,0.0,0.32,0.04,0.03,0.0,0.25,0.11,0.04,real
26,0.9,0.34,0.26,0.0,0.0,0.45,0.0,0.0,0.14,0.0,0.35,0.0,0.03,0.0,0.43,0.06,0.0,real
27,1.01,0.59,0.46,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.24,0.0,0.04,0.0,0.66,0.0,0.0,real
28,1.09,0.68,0.57,0.05,0.0,0.07,0.0,0.0,0.26,0.0,0.13,0.0,0.01,0.0,0.75,0.06,0.0,real
29,0.98,0.49,0.42,0.09,0.0,0.0,0.0,0.0,0.33,0.0,0.02,0.0,0.01,0.0,0.91,0.34,0.0,real
30,0.76,0.23,0.22,0.36,0.0,0.0,0.0,0.0,0.35,0.0,0.03,0.0,0.0,0.0,0.96,0.69,0.0,real
