,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.36,0.0,0.25,0.33,0.23,0.24,0.33,0.08,0.63,0.29,0.63,0.39,0.0,0.0,0.79,0.0,0.06,real
1,0.31,0.06,0.35,0.21,0.3,0.18,0.43,0.03,0.56,0.37,0.55,0.42,0.0,0.0,0.86,0.0,0.24,real
2,0.29,0.06,0.41,0.26,0.31,0.1,0.43,0.0,0.53,0.51,0.59,0.47,0.0,0.0,0.8,0.0,0.23,real
3,0.32,0.13,0.4,0.22,0.3,0.1,0.44,0.0,0.59,0.64,0.63,0.59,0.0,0.0,0.83,0.0,0.12,real
4,0.39,0.22,0.44,0.26,0.25,0.0,0.45,0.0,0.6,0.67,0.72,0.69,0.0,0.0,0.86,0.0,0.01,real
5,0.48,0.33,0.44,0.12,0.24,0.0,0.5,0.0,0.63,0.64,0.7,0.72,0.0,0.0,0.99,0.0,0.0,real
6,0.46,0.3,0.34,0.13,0.17,0.0,0.46,0.05,0.56,0.48,0.63,0.84,0.0,0.0,0.87,0.0,0.0,real
7,0.41,0.27,0.22,0.1,0.12,0.0,0.4,0.11,0.48,0.42,0.51,1.0,0.0,0.0,0.77,0.0,0.0,real
8,0.37,0.15,0.07,0.13,0.08,0.0,0.38,0.12,0.37,0.27,0.29,1.33,0.0,0.0,0.48,0.0,0.0,real
9,0.36,0.11,0.05,0.1,0.11,0.0,0.37,0.11,0.34,0.19,0.18,1.5,0.0,0.0,0.36,0.0,0.15,real
10,0.34,0.06,0.02,0.14,0.14,0.11,0.39,0.09,0.31,0.08,0.05,1.74,0.05,0.0,0.25,0.0,0.27,real
11,0.33,0.16,0.03,0.15,0.18,0.22,0.43,0.15,0.35,0.08,0.09,1.8,0.09,0.0,0.25,0.01,0.37,real
12,0.45,0.33,0.03,0.13,0.22,0.22,0.42,0.21,0.38,0.08,0.06,1.44,0.12,0.0,0.56,0.02,0.39,real
13,0.53,0.43,0.01,0.14,0.25,0.11,0.41,0.29,0.41,0.11,0.06,1.05,0.07,0.0,0.79,0.05,0.53,real
14,0.62,0.54,0.06,0.1,0.19,0.0,0.37,0.23,0.36,0.06,0.0,0.62,0.04,0.0,0.97,0.12,0.57,real
15,0.65,0.59,0.13,0.08,0.15,0.0,0.39,0.12,0.33,0.07,0.0,0.57,0.0,0.0,0.79,0.15,0.54,real
16,0.6,0.47,0.14,0.03,0.12,0.0,0.31,0.0,0.34,0.01,0.0,0.36,0.0,0.0,0.81,0.13,0.34,real
17,0.48,0.27,0.12,0.01,0.16,0.0,0.24,0.0,0.41,0.01,0.0,0.21,0.0,0.0,0.93,0.06,0.28,real
18,0.43,0.16,0.14,0.0,0.16,0.0,0.14,0.0,0.49,0.0,0.0,0.13,0.0,0.0,1.1,0.03,0.16,real
19,0.47,0.23,0.19,0.0,0.14,0.0,0.12,0.01,0.51,0.0,0.0,0.17,0.0,0.0,1.12,0.04,0.12,real
20,0.53,0.33,0.21,0.0,0.11,0.0,0.09,0.01,0.51,0.0,0.0,0.22,0.0,0.0,1.14,0.06,0.08,real
21,0.46,0.24,0.17,0.0,0.13,0.0,0.14,0.03,0.56,0.05,0.0,0.29,0.03,0.0,1.1,0.08,0.15,real
22,0.37,0.14,0.17,0.0,0.18,0.0,0.15,0.03,0.59,0.1,0.0,0.38,0.11,0.0,1.09,0.05,0.18,real
23,0.23,0.02,0.16,0.0,0.22,0.0,0.14,0.04,0.63,0.14,0.0,0.44,0.11,0.0,1.09,0.12,0.13,real
24,0.21,0.11,0.19,0.02,0.29,0.0,0.15,0.02,0.63,0.18,0.0,0.29,0.07,0.0,1.13,0.11,0.22,real
25,0.21,0.21,0.2,0.02,0.33,0.0,0.2,0.01,0.65,0.22,0.0,0.13,0.01,0.0,1.14,0.1,0.31,real
26,0.3,0.32,0.23,0.02,0.37,0.0,0.25,0.0,0.66,0.33,0.0,0.0,0.02,0.0,1.13,0.01,0.43,real
27,0.34,0.31,0.37,0.18,0.26,0.0,0.18,0.0,0.49,0.23,0.0,0.0,0.02,0.0,0.96,0.2,0.36,real
28,0.32,0.3,0.52,0.31,0.18,0.0,0.12,0.0,0.34,0.14,0.0,0.0,0.0,0.0,0.85,0.43,0.38,real
29,0.33,0.33,0.53,0.31,0.14,0.0,0.04,0.0,0.25,0.22,0.0,0.0,0.06,0.0,0.57,0.74,0.39,real
30,0.25,0.26,0.32,0.2,0.18,0.07,0.02,0.0,0.34,0.37,0.01,0.0,0.06,0.0,0.37,0.85,0.36,real
31,0.25,0.32,0.1,0.17,0.21,0.07,0.0,0.0,0.4,0.5,0.01,0.0,0.12,0.0,0.11,0.88,0.24,real
32,0.29,0.39,0.01,0.31,0.21,0.09,0.0,0.0,0.4,0.33,0.01,0.0,0.11,0.0,0.02,0.82,0.12,real
33,0.38,0.42,0.02,0.53,0.19,0.02,0.0,0.0,0.41,0.31,0.02,0.0,0.11,0.0,0.01,0.92,0.1,real
34,0.47,0.48,0.15,0.65,0.13,0.02,0.0,0.0,0.28,0.18,0.02,0.0,0.05,0.0,0.01,1.01,0.19,real
35,0.43,0.41,0.21,0.52,0.05,0.0,0.0,0.03,0.26,0.42,0.08,0.39,0.0,0.0,0.24,1.1,0.18,real
36,0.47,0.51,0.32,0.22,0.0,0.0,0.0,0.08,0.16,0.54,0.06,0.65,0.0,0.0,0.46,0.94,0.12,real
37,0.45,0.49,0.29,0.0,0.0,0.0,0.0,0.1,0.18,0.74,0.06,0.87,0.0,0.0,0.71,0.76,0.0,real
38,0.41,0.46,0.25,0.0,0.0,0.0,0.11,0.23,0.18,0.6,0.0,0.66,0.09,0.0,0.91,0.48,0.0,real
39,0.36,0.48,0.16,0.0,0.0,0.0,0.2,0.33,0.22,0.52,0.0,0.56,0.21,0.0,1.15,0.22,0.0,real
40,0.31,0.41,0.08,0.0,0.0,0.0,0.29,0.44,0.28,0.45,0.0,0.44,0.29,0.0,1.37,0.06,0.0,real
41,0.28,0.31,0.04,0.0,0.03,0.0,0.34,0.47,0.36,0.53,0.0,0.53,0.28,0.0,1.48,0.0,0.0,real
42,0.21,0.13,0.03,0.0,0.09,0.0,0.43,0.52,0.47,0.57,0.0,0.62,0.27,0.0,1.53,0.0,0.0,real
43,0.1,0.0,0.08,0.0,0.24,0.09,0.47,0.4,0.66,0.79,0.0,0.76,0.2,0.0,1.54,0.0,0.11,real
44,0.06,0.03,0.18,0.0,0.37,0.09,0.4,0.21,0.7,0.99,0.0,0.68,0.11,0.0,1.34,0.0,0.37,real
45,0.0,0.09,0.27,0.0,0.45,0.09,0.33,0.03,0.75,1.22,0.0,0.64,0.0,0.0,1.18,0.05,0.67,real
46,0.0,0.09,0.27,0.0,0.49,0.0,0.31,0.1,0.73,1.34,0.0,0.65,0.0,0.0,1.05,0.05,0.78,real
47,0.04,0.25,0.3,0.0,0.33,0.0,0.28,0.1,0.62,1.11,0.0,0.47,0.0,0.0,0.8,0.26,0.68,real
48,0.05,0.22,0.26,0.0,0.19,0.0,0.18,0.1,0.5,1.0,0.09,0.69,0.0,0.07,0.43,0.2,0.47,real
49,0.1,0.29,0.22,0.0,0.0,0.0,0.08,0.0,0.34,0.8,0.09,0.96,0.01,0.15,0.08,0.2,0.35,real
50,0.13,0.17,0.14,0.0,0.0,0.0,0.05,0.0,0.36,0.79,0.09,1.49,0.01,0.27,0.0,0.03,0.19,real
51,0.23,0.22,0.12,0.0,0.0,0.0,0.11,0.0,0.37,0.7,0.0,1.56,0.01,0.29,0.0,0.03,0.12,real
52,0.24,0.2,0.09,0.0,0.0,0.0,0.12,0.0,0.37,0.7,0.09,1.46,0.0,0.26,0.0,0.03,0.04,real
53,0.27,0.16,0.04,0.0,0.0,0.0,0.07,0.0,0.35,0.74,0.14,1.39,0.0,0.2,0.0,0.0,0.09,real
54,0.21,0.12,0.01,0.0,0.0,0.0,0.01,0.0,0.45,0.74,0.14,1.02,0.0,0.11,0.03,0.0,0.13,real
55,0.21,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.56,0.72,0.05,0.71,0.0,0.06,0.06,0.0,0.14,real
56,0.29,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.68,0.82,0.04,0.4,0.0,0.0,0.14,0.0,0.12,real
57,0.4,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.93,0.08,0.41,0.0,0.0,0.19,0.0,0.1,real
58,0.77,0.8,0.0,0.17,0.0,0.0,0.0,0.0,0.6,1.0,0.09,0.64,0.0,0.0,0.16,0.0,0.37,real
59,0.99,0.71,0.0,0.28,0.0,0.0,0.0,0.0,0.53,0.91,0.08,0.81,0.0,0.0,0.08,0.0,0.67,real
60,1.3,0.87,0.0,0.33,0.0,0.02,0.0,0.05,0.46,0.76,0.04,0.91,0.0,0.0,0.04,0.11,1.03,real
61,1.19,0.86,0.06,0.16,0.0,0.22,0.0,0.09,0.3,0.57,0.03,0.57,0.0,0.0,0.16,0.31,0.89,real
62,1.09,0.96,0.12,0.05,0.0,0.38,0.0,0.16,0.14,0.4,0.0,0.25,0.0,0.0,0.3,0.54,0.76,real
63,0.67,0.57,0.12,0.0,0.0,0.41,0.0,0.21,0.0,0.36,0.01,0.12,0.0,0.0,0.25,0.65,0.37,real
64,0.37,0.26,0.06,0.0,0.0,0.3,0.0,0.27,0.0,0.34,0.01,0.24,0.04,0.0,0.14,0.69,0.2,real
65,0.06,0.0,0.0,0.0,0.0,0.14,0.0,0.4,0.04,0.5,0.05,0.62,0.05,0.01,0.0,0.51,0.0,real
66,0.02,0.0,0.0,0.0,0.0,0.09,0.0,0.49,0.08,0.59,0.07,0.85,0.06,0.05,0.0,0.33,0.0,real
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.13,0.65,0.09,1.11,0.03,0.1,0.0,0.11,0.0,real
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.14,0.65,0.1,1.15,0.03,0.16,0.0,0.06,0.0,real
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.14,0.66,0.08,1.0,0.03,0.12,0.0,0.25,0.0,real
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.12,0.74,0.08,0.84,0.04,0.07,0.0,0.5,0.0,real
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.1,0.52,0.04,0.43,0.03,0.0,0.14,0.69,0.0,real
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.11,0.29,0.02,0.25,0.01,0.0,0.28,0.61,0.0,real
73,0.0,0.0,0.09,0.0,0.0,0.0,0.08,0.46,0.11,0.08,0.0,0.02,0.0,0.0,0.37,0.54,0.0,real
74,0.0,0.0,0.17,0.0,0.0,0.0,0.13,0.47,0.13,0.11,0.0,0.01,0.0,0.0,0.36,0.5,0.0,real
75,0.0,0.0,0.32,0.0,0.0,0.0,0.15,0.41,0.15,0.08,0.0,0.03,0.0,0.0,0.42,0.52,0.0,real
76,0.0,0.0,0.26,0.0,0.0,0.0,0.11,0.34,0.24,0.04,0.0,0.22,0.0,0.0,0.67,0.32,0.0,real
77,0.0,0.0,0.21,0.0,0.0,0.0,0.1,0.3,0.23,0.0,0.0,0.31,0.0,0.0,0.91,0.32,0.0,real
78,0.07,0.0,0.12,0.0,0.0,0.0,0.17,0.32,0.3,0.0,0.0,0.43,0.0,0.0,1.15,0.15,0.0,real
79,0.17,0.0,0.17,0.0,0.0,0.0,0.23,0.28,0.29,0.0,0.0,0.32,0.0,0.0,1.3,0.15,0.0,real
80,0.28,0.0,0.24,0.0,0.0,0.0,0.2,0.14,0.28,0.0,0.0,0.33,0.02,0.0,1.06,0.09,0.0,real
81,0.3,0.0,0.28,0.0,0.0,0.0,0.14,0.05,0.19,0.0,0.0,0.34,0.06,0.0,0.79,0.19,0.0,real
82,0.38,0.0,0.34,0.0,0.0,0.0,0.03,0.0,0.08,0.0,0.0,0.51,0.14,0.0,0.35,0.24,0.0,real
83,0.48,0.0,0.35,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,0.62,0.2,0.0,0.23,0.15,0.0,real
84,0.54,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.16,0.0,0.08,0.05,0.0,real
85,0.51,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.08,0.0,0.03,0.0,0.01,real
86,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.02,real
87,0.44,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.01,0.0,0.01,real
88,0.42,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.01,0.0,0.03,real
89,0.41,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.02,0.0,0.06,real
90,0.3,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.27,0.0,0.0,0.33,0.0,0.08,real
