,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.17,0.0,0.27,0.0,0.39,0.0,0.0,0.47,0.0,0.0,0.32,0.0,0.0,real
1,0.0,0.0,0.0,0.0,0.07,0.0,0.21,0.0,0.48,0.0,0.0,0.37,0.02,0.0,0.31,0.02,0.0,real
2,0.0,0.0,0.0,0.0,0.01,0.0,0.19,0.0,0.5,0.0,0.0,0.21,0.02,0.0,0.35,0.11,0.0,real
3,0.0,0.0,0.0,0.0,0.01,0.0,0.22,0.0,0.43,0.0,0.0,0.11,0.02,0.0,0.36,0.14,0.0,real
4,0.03,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.25,0.0,0.11,0.16,0.0,0.0,0.28,0.29,0.0,real
5,0.03,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.0,0.25,0.26,0.0,0.0,0.13,0.32,0.0,real
6,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.48,0.0,0.0,0.0,0.29,0.0,real
7,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.63,0.0,0.0,0.0,0.14,0.0,real
8,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.3,0.73,0.0,0.0,0.0,0.07,0.0,real
9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.18,0.56,0.0,0.0,0.05,0.12,0.0,real
10,0.01,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.12,0.0,0.06,0.31,0.0,0.0,0.23,0.39,0.0,real
11,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.1,0.0,0.0,0.42,0.58,0.0,real
12,0.01,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.6,0.67,0.06,real
13,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.56,0.51,0.06,real
