,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.06,0.0,0.89,0.0,0.0,0.89,0.0,0.0,0.0,0.61,0.22,1.11,0.0,0.24,0.0,1.58,0.0,real
1,0.03,0.1,0.85,0.0,0.0,0.79,0.0,0.0,0.0,0.54,0.25,1.18,0.0,0.31,0.0,1.56,0.0,real
2,0.01,0.14,0.85,0.0,0.0,0.8,0.0,0.0,0.0,0.49,0.28,1.2,0.0,0.35,0.0,1.59,0.0,real
3,0.0,0.1,0.88,0.0,0.0,0.85,0.0,0.0,0.0,0.48,0.3,1.22,0.0,0.36,0.0,1.62,0.0,real
4,0.0,0.05,0.9,0.0,0.0,0.87,0.0,0.0,0.0,0.47,0.27,1.22,0.0,0.34,0.0,1.65,0.0,real
5,0.0,0.0,0.89,0.0,0.0,0.82,0.0,0.0,0.0,0.47,0.24,1.23,0.0,0.34,0.0,1.65,0.0,real
6,0.01,0.0,0.89,0.0,0.0,0.84,0.0,0.0,0.0,0.46,0.23,1.23,0.0,0.34,0.0,1.66,0.0,real
7,0.01,0.0,0.86,0.0,0.0,0.84,0.0,0.0,0.0,0.44,0.22,1.24,0.0,0.34,0.0,1.64,0.0,real
8,0.01,0.02,0.87,0.0,0.0,0.86,0.0,0.0,0.0,0.44,0.21,1.22,0.0,0.34,0.0,1.59,0.0,real
9,0.01,0.02,0.85,0.0,0.0,0.84,0.0,0.0,0.0,0.44,0.21,1.21,0.0,0.33,0.0,1.55,0.0,real
10,0.01,0.02,0.91,0.0,0.02,0.77,0.0,0.25,0.01,0.55,0.15,1.14,0.19,0.22,0.21,1.44,0.0,real
11,0.0,0.0,0.99,0.0,0.07,0.79,0.0,0.55,0.04,0.56,0.08,1.01,0.36,0.11,0.51,1.48,0.0,real
12,0.0,0.0,1.04,0.0,0.16,0.66,0.0,0.8,0.11,0.66,0.0,0.87,0.56,0.0,0.7,1.36,0.0,real
13,0.0,0.0,1.05,0.0,0.24,0.58,0.0,0.81,0.17,0.67,0.0,0.76,0.58,0.0,0.71,1.37,0.0,real
14,0.0,0.0,0.95,0.0,0.22,0.37,0.0,0.74,0.18,0.74,0.01,0.62,0.51,0.0,0.42,0.84,0.08,real
15,0.0,0.0,0.9,0.0,0.16,0.26,0.0,0.69,0.14,0.73,0.02,0.5,0.39,0.0,0.22,0.44,0.16,real
16,0.01,0.0,0.68,0.0,0.06,0.14,0.0,0.7,0.13,0.66,0.04,0.4,0.24,0.0,0.01,0.0,0.55,real
17,0.02,0.0,0.54,0.0,0.03,0.04,0.0,0.71,0.13,0.59,0.05,0.37,0.23,0.0,0.01,0.0,0.82,real
18,0.02,0.0,0.49,0.0,0.0,0.05,0.02,0.69,0.09,0.45,0.13,0.46,0.21,0.0,0.01,0.0,0.77,real
19,0.02,0.0,0.63,0.0,0.0,0.08,0.05,0.64,0.04,0.33,0.14,0.6,0.15,0.0,0.02,0.0,0.38,real
20,0.01,0.0,0.73,0.0,0.0,0.21,0.1,0.61,0.0,0.27,0.11,0.73,0.07,0.0,0.06,0.0,0.02,real
21,0.01,0.0,0.76,0.0,0.0,0.28,0.12,0.69,0.01,0.23,0.1,0.7,0.0,0.0,0.11,0.0,0.0,real
22,0.01,0.0,0.79,0.0,0.0,0.39,0.09,0.65,0.02,0.29,0.11,0.7,0.0,0.0,0.09,0.09,0.0,real
23,0.01,0.04,0.84,0.0,0.0,0.35,0.04,0.62,0.02,0.25,0.11,0.72,0.0,0.0,0.05,0.29,0.06,real
24,0.0,0.03,0.89,0.0,0.0,0.4,0.03,0.51,0.0,0.31,0.1,0.81,0.03,0.0,0.0,0.61,0.1,real
