,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,label
0,0.0,0.0,0.0,0.0,0.92,0.11,0.0,1.67,2.36,1.43,0.0,0.32,0.0,0.22,0.0,0.0,0.0,real
1,0.0,0.0,0.0,0.0,0.93,0.45,0.0,1.56,2.27,1.5,0.0,0.24,0.0,0.3,0.0,0.0,0.0,real
2,0.0,0.0,0.0,0.0,0.96,0.65,0.0,1.5,2.24,1.51,0.0,0.18,0.0,0.29,0.0,0.0,0.0,real
3,0.0,0.0,0.0,0.0,0.95,0.76,0.0,1.44,2.21,1.53,0.03,0.14,0.0,0.27,0.0,0.0,0.0,real
4,0.0,0.0,0.0,0.0,0.96,0.67,0.0,1.44,2.24,1.46,0.03,0.07,0.0,0.24,0.0,0.0,0.0,real
5,0.0,0.0,0.0,0.0,0.95,0.7,0.0,1.45,2.23,1.45,0.03,0.03,0.0,0.28,0.0,0.0,0.0,real
6,0.0,0.0,0.0,0.0,0.98,0.78,0.0,1.44,2.2,1.39,0.0,0.03,0.0,0.31,0.0,0.0,0.0,real
7,0.0,0.0,0.0,0.0,1.0,0.82,0.0,1.44,2.2,1.38,0.0,0.08,0.0,0.3,0.0,0.0,0.0,real
8,0.0,0.0,0.0,0.0,1.08,0.85,0.0,1.49,2.21,1.33,0.0,0.13,0.0,0.27,0.0,0.0,0.0,real
9,0.0,0.0,0.0,0.0,1.12,0.9,0.0,1.67,2.32,1.25,0.0,0.2,0.0,0.23,0.0,0.04,0.0,real
10,0.0,0.0,0.0,0.0,1.22,0.9,0.0,1.88,2.4,1.19,0.0,0.32,0.0,0.22,0.0,0.04,0.0,real
11,0.0,0.0,0.0,0.0,1.31,0.91,0.0,2.07,2.54,1.16,0.0,0.37,0.0,0.22,0.04,0.13,0.0,real
12,0.0,0.0,0.0,0.0,1.42,0.85,0.0,2.17,2.6,1.23,0.0,0.41,0.0,0.26,0.05,0.17,0.0,real
13,0.0,0.0,0.0,0.0,1.54,0.89,0.0,2.24,2.67,1.18,0.0,0.31,0.0,0.25,0.05,0.2,0.0,real
14,0.0,0.0,0.0,0.0,1.58,0.88,0.0,2.25,2.69,1.14,0.0,0.27,0.0,0.23,0.01,0.12,0.0,real
15,0.0,0.0,0.0,0.0,1.61,0.94,0.0,2.22,2.68,0.97,0.0,0.17,0.0,0.18,0.03,0.14,0.0,real
16,0.0,0.0,0.0,0.0,1.6,0.89,0.0,2.2,2.66,0.88,0.0,0.15,0.0,0.18,0.04,0.18,0.0,real
17,0.0,0.0,0.0,0.0,1.56,1.02,0.0,2.06,2.6,0.74,0.0,0.09,0.0,0.17,0.2,0.35,0.09,real
18,0.0,0.0,0.0,0.0,1.51,1.12,0.0,1.9,2.53,0.6,0.0,0.11,0.0,0.17,0.25,0.38,0.25,real
19,0.0,0.0,0.0,0.0,1.46,1.25,0.03,1.76,2.48,0.47,0.0,0.15,0.0,0.15,0.28,0.36,0.31,real
20,0.0,0.0,0.0,0.0,1.43,1.19,0.03,1.76,2.44,0.44,0.0,0.16,0.0,0.11,0.24,0.25,0.36,real
21,0.0,0.0,0.0,0.0,1.41,1.02,0.08,1.86,2.43,0.55,0.0,0.13,0.0,0.09,0.25,0.17,0.29,real
22,0.0,0.0,0.0,0.0,1.38,1.02,0.14,1.88,2.38,0.6,0.0,0.12,0.0,0.08,0.27,0.18,0.41,real
23,0.0,0.0,0.0,0.0,1.38,0.99,0.18,1.86,2.32,0.56,0.0,0.15,0.0,0.07,0.16,0.15,0.46,real
